Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
836	0.313397	164	0.780488	3.906342	836	0.313397	0.390000	0.397616	
820	0.319512	180	0.805556	3.906342	820	0.319512	0.407000	0.397672	
826	0.303874	174	0.867816	3.906342	826	0.303874	0.402000	0.397698	
829	0.273824	171	0.836257	3.906342	829	0.273824	0.370000	0.397533	
833	0.289316	167	0.808383	3.906342	833	0.289316	0.376000	0.397406	
815	0.300613	185	0.783784	3.906342	815	0.300613	0.390000	0.397362	
838	0.305489	162	0.851852	3.906342	838	0.305489	0.394000	0.397343	
846	0.297872	154	0.772727	3.906342	846	0.297872	0.371000	0.397190	
812	0.280788	188	0.808511	3.906342	812	0.280788	0.380000	0.397090	
833	0.271309	167	0.802395	3.906342	833	0.271309	0.360000	0.396877	
849	0.279152	151	0.794702	3.906342	849	0.279152	0.357000	0.396649	
832	0.324519	168	0.839286	3.906342	832	0.324519	0.411000	0.396731	
822	0.289538	178	0.848315	3.906342	822	0.289538	0.389000	0.396687	
817	0.317013	183	0.857923	3.906342	817	0.317013	0.416000	0.396796	
813	0.303813	187	0.764706	3.906342	813	0.303813	0.390000	0.396758	
844	0.285545	156	0.820513	3.906342	844	0.285545	0.369000	0.396603	
828	0.307971	172	0.837209	3.906342	828	0.307971	0.399000	0.396617	
820	0.289024	180	0.855556	3.906342	820	0.289024	0.391000	0.396586	
846	0.284870	154	0.818182	3.906342	846	0.284870	0.367000	0.396424	
824	0.330097	176	0.835227	3.906342	824	0.330097	0.419000	0.396547	
826	0.301453	174	0.821839	3.906342	826	0.301453	0.392000	0.396522	
834	0.291367	166	0.783133	3.906342	834	0.291367	0.373000	0.396396	
805	0.308075	195	0.866667	3.906342	805	0.308075	0.417000	0.396506	
827	0.304716	173	0.838150	3.906342	827	0.304716	0.397000	0.396509	
843	0.309609	157	0.872611	3.906342	843	0.309609	0.398000	0.396516	
838	0.331742	162	0.845679	3.906342	838	0.331742	0.415000	0.396614	
833	0.315726	167	0.814371	3.906342	833	0.315726	0.399000	0.396626	
841	0.324614	159	0.805031	3.906342	841	0.324614	0.401000	0.396649	
824	0.326456	176	0.738636	3.906342	824	0.326456	0.399000	0.396661	
834	0.309353	166	0.765060	3.906342	834	0.309353	0.385000	0.396601	
848	0.386792	152	0.782895	3.906342	848	0.386792	0.447000	0.396860	
845	0.372781	155	0.819355	3.906342	845	0.372781	0.442000	0.397090	
845	0.323077	155	0.767742	3.906342	845	0.323077	0.392000	0.397064	
830	0.325301	170	0.829412	3.906342	830	0.325301	0.411000	0.397134	
832	0.332933	168	0.821429	3.906342	832	0.332933	0.415000	0.397224	
837	0.321386	163	0.852761	3.906342	837	0.321386	0.408000	0.397278	
834	0.308153	166	0.795181	3.906342	834	0.308153	0.389000	0.397237	
846	0.303783	154	0.811688	3.906342	846	0.303783	0.382000	0.397161	
817	0.329253	183	0.819672	3.906342	817	0.329253	0.419000	0.397269	
819	0.312576	181	0.834254	3.906342	819	0.312576	0.407000	0.397317	
830	0.326506	170	0.817647	3.906342	830	0.326506	0.410000	0.397379	
850	0.298824	150	0.820000	3.906342	850	0.298824	0.377000	0.397280	
820	0.315854	180	0.800000	3.906342	820	0.315854	0.403000	0.397307	
