Options:
Model:                           MultiState
Tree File Name:                  Artiodactyl.trees
Data File Name:                  Artiodactyl.txt
Log File Name:                   Artiodactyl_multistate_run3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3980025895
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      20005000
Burn in:                         5000
MCMC ML Start:                   False
Schedule File:                   Artiodactyl_multistate_run3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               D,G
Using a covarion model:          False
Normalise Q Matrix:              False
Tags:	2
	TVarNode	5	Sheep Goat Cow Buffalo Pronghorn 
	TRecNode	4	Porpoise Dolphin FKWhale Whale 
Restrictions:
    qDG                          None
    qGD                          None
Prior Information:
    Prior Categories:            100
    Priors
        qDG - exp 10.00 
        qGD - exp 10.00 
Node reconstruction / fossilisation:
	Node VarNode TVarNode
	Node RecNode TRecNode
Tree Information
     Trees:                      500
     Taxa:                       17
     Sites:                      1
     States:                     2
Iteration	Lh	Tree No	qDG	qGD	Root P(D)	Root P(G)	VarNode P(D)	VarNode P(G)	RecNode P(D)	RecNode P(G)	
1563000	-8.977937	171	4.454246	12.703762	0.225815	0.774185	0.943190	0.056810	0.019866	0.980134	
1564000	-8.175344	329	11.240151	4.586209	0.411815	0.588185	0.978479	0.021521	0.052403	0.947597	
1565000	-8.616698	449	5.108937	10.513291	0.194722	0.805278	0.922859	0.077141	0.026823	0.973177	
1566000	-9.073593	408	7.470878	0.899211	0.498188	0.501812	0.961859	0.038141	0.021491	0.978509	
1567000	-8.715319	471	17.149315	6.722263	0.385679	0.614321	0.963721	0.036279	0.137005	0.862995	
1568000	-7.983585	45	11.373403	9.906343	0.355110	0.644890	--	--	0.079454	0.920546	
1569000	-7.717012	57	9.910593	7.472249	0.251333	0.748667	--	--	0.056122	0.943878	
1570000	-7.253039	18	4.249857	4.151428	0.074206	0.925794	0.770939	0.229061	0.004259	0.995741	
1571000	-9.352317	256	25.372814	15.435798	0.485404	0.514596	0.609037	0.390963	0.181550	0.818450	
1572000	-8.327810	388	13.930271	8.042015	0.433942	0.566058	--	--	0.070110	0.929890	
1573000	-8.160615	246	10.727806	5.774882	0.386713	0.613287	0.984953	0.015047	0.041358	0.958642	
1574000	-7.431873	93	6.866847	4.071208	0.215940	0.784060	0.929031	0.070969	0.017458	0.982542	
1575000	-7.255687	178	9.306482	5.721209	0.378183	0.621817	0.942716	0.057284	0.019962	0.980038	
1576000	-7.711235	78	6.349408	5.971098	0.183622	0.816378	--	--	0.020320	0.979680	
1577000	-8.782366	33	6.766189	14.738527	0.357787	0.642213	0.678109	0.321891	0.034611	0.965389	
1578000	-9.196337	401	18.387911	23.617016	0.473184	0.526816	0.667955	0.332045	0.151597	0.848403	
1579000	-7.418194	493	9.219330	7.130621	0.342248	0.657752	0.941468	0.058532	0.053560	0.946440	
1580000	-7.731467	310	2.935981	7.895385	0.061249	0.938751	--	--	0.002699	0.997301	
1581000	-7.940172	215	11.774140	4.137883	0.435948	0.564052	0.977882	0.022118	0.057180	0.942820	
1582000	-7.967907	140	5.221860	4.663311	0.243229	0.756771	--	--	0.010601	0.989399	
1583000	-8.217097	411	6.615172	5.643935	0.301766	0.698234	0.831713	0.168287	0.023199	0.976801	
1584000	-8.867797	385	5.908729	14.663501	0.316342	0.683658	--	--	0.035087	0.964913	
1585000	-7.801832	211	6.145452	4.524331	0.291755	0.708245	0.965304	0.034696	0.022722	0.977278	
1586000	-8.215492	336	15.474617	7.926464	0.435992	0.564008	0.946891	0.053109	0.069664	0.930336	
1587000	-8.695099	188	14.905743	11.070556	0.443407	0.556593	--	--	0.048362	0.951638	
1588000	-9.662167	99	18.225010	1.353946	0.692874	0.307126	0.982770	0.017230	0.068230	0.931770	
1589000	-7.844767	147	3.442672	3.915011	0.107775	0.892225	0.990803	0.009197	0.002047	0.997953	
1590000	-8.583527	392	3.357195	7.329314	0.086200	0.913800	--	--	0.010761	0.989239	
1591000	-7.855903	338	3.803276	7.185456	0.080571	0.919429	0.894321	0.105679	0.009722	0.990278	
1592000	-8.317444	210	11.201610	11.434801	0.421566	0.578434	--	--	0.132495	0.867505	
1593000	-9.152868	146	22.873348	27.231047	0.487346	0.512654	0.661852	0.338148	0.250053	0.749947	
1594000	-8.200466	151	2.313704	4.486717	0.040946	0.959054	--	--	0.004213	0.995787	
1595000	-7.818895	60	8.219633	4.572663	0.332185	0.667815	0.967946	0.032054	0.028670	0.971330	
1596000	-8.723467	340	7.253754	2.988847	0.347775	0.652225	0.943745	0.056255	0.015299	0.984701	
1597000	-7.673790	239	8.937140	5.750249	0.369486	0.630514	0.990937	0.009063	0.022513	0.977487	
1598000	-8.069459	151	9.009707	10.489423	0.313220	0.686780	--	--	0.057245	0.942755	
1599000	-8.326891	397	3.017894	8.381410	0.100629	0.899371	0.925366	0.074634	0.002641	0.997359	
1600000	-8.737576	13	12.789156	4.210206	0.377165	0.622835	--	--	0.048173	0.951827	
1601000	-8.027062	305	7.082616	10.659495	0.231659	0.768341	0.829256	0.170744	0.019210	0.980790	
1602000	-8.886618	495	7.770783	14.670302	0.439269	0.560731	0.834365	0.165635	0.010744	0.989256	
1603000	-8.636787	60	16.007052	19.255083	0.481829	0.518171	0.786231	0.213769	0.112422	0.887578	
1604000	-8.465624	259	15.880901	14.584038	0.422338	0.577662	0.857562	0.142438	0.115851	0.884149	
1605000	-8.136423	28	9.994823	9.897458	0.319947	0.680053	--	--	0.046904	0.953096	
1606000	-8.029510	130	12.756003	4.855612	0.411941	0.588059	--	--	0.046174	0.953826	
1607000	-8.741326	391	2.797631	8.263984	0.161069	0.838931	0.969908	0.030092	0.004311	0.995689	
1608000	-8.370814	389	2.140143	9.460767	0.017157	0.982843	0.918027	0.081973	0.000987	0.999013	
1609000	-7.127010	189	6.017506	4.533293	0.276139	0.723861	--	--	0.020145	0.979855	
1610000	-7.400910	43	7.493780	5.157973	0.366288	0.633712	0.979780	0.020220	0.035898	0.964102	
1611000	-8.018426	395	3.988460	4.341841	0.107665	0.892335	0.949043	0.050957	0.006040	0.993960	
1612000	-8.241700	44	3.113294	5.442396	0.059264	0.940736	0.480699	0.519301	0.004305	0.995695	
1613000	-8.102827	490	10.787745	12.069493	0.406881	0.593119	0.688070	0.311930	0.059214	0.940786	
1614000	-8.254752	278	1.107444	7.125169	0.013533	0.986467	0.951276	0.048724	0.000359	0.999641	
1615000	-7.393681	63	3.494871	4.049795	0.054204	0.945796	0.984548	0.015452	0.004356	0.995644	
1616000	-9.547821	116	2.062188	1.651637	0.044977	0.955023	0.984638	0.015362	0.001259	0.998741	
1617000	-8.359551	288	9.306344	5.583827	0.390191	0.609809	0.936465	0.063535	0.050389	0.949611	
1618000	-7.593685	85	3.565060	7.364579	0.077153	0.922847	0.902176	0.097824	0.006911	0.993089	
1619000	-8.128762	54	13.716366	7.663144	0.435365	0.564635	--	--	0.066537	0.933463	
1620000	-7.606388	336	7.175661	8.119464	0.289845	0.710155	0.915308	0.084692	0.018380	0.981620	
1621000	-9.245372	437	4.964236	0.941458	0.493111	0.506889	0.997606	0.002394	0.001453	0.998547	
1622000	-7.248854	207	8.983412	5.564656	0.290971	0.709029	0.911245	0.088755	0.022264	0.977736	
1623000	-8.226126	431	15.133529	15.159189	0.425031	0.574969	0.935917	0.064083	0.056830	0.943170	
1624000	-7.678722	349	9.376455	10.892102	0.302114	0.697886	0.959769	0.040231	0.027307	0.972693	
1625000	-7.475913	138	2.739645	4.462050	0.058070	0.941930	0.979875	0.020125	0.001987	0.998013	
1626000	-9.560467	354	18.944941	5.122330	0.486374	0.513626	--	--	0.131162	0.868838	
1627000	-7.953358	26	3.149999	3.987556	0.083656	0.916344	0.978482	0.021518	0.003308	0.996692	
1628000	-9.858020	465	7.500944	24.944059	0.425333	0.574667	--	--	0.030112	0.969888	
1629000	-8.007984	335	9.526389	3.571664	0.335371	0.664629	0.993478	0.006522	0.039905	0.960095	
1630000	-7.731515	264	13.923156	6.267423	0.418688	0.581312	--	--	0.129707	0.870293	
1631000	-8.012808	485	6.060179	4.953390	0.251062	0.748938	--	--	0.008171	0.991829	
1632000	-9.236961	179	1.045008	3.947221	0.008299	0.991701	0.875715	0.124285	0.000716	0.999284	
1633000	-7.691353	78	4.753602	5.890861	0.122159	0.877841	--	--	0.012033	0.987967	
1634000	-8.941822	15	11.505296	5.568524	0.353303	0.646697	0.838268	0.161732	0.028477	0.971523	
1635000	-8.436255	157	2.352210	2.648152	0.089261	0.910739	--	--	0.002091	0.997909	
1636000	-8.207270	189	1.424790	6.146894	0.039212	0.960788	--	--	0.001332	0.998668	
1637000	-8.514561	366	4.814091	8.364587	0.191874	0.808126	0.580374	0.419626	0.005443	0.994557	
1638000	-8.001311	156	1.711509	5.561942	0.022909	0.977091	0.986223	0.013777	0.002193	0.997807	
1639000	-7.533298	252	7.291731	5.782507	0.306831	0.693169	0.971527	0.028473	0.035428	0.964572	
1640000	-7.427419	49	4.405308	7.946653	0.094157	0.905843	--	--	0.011706	0.988294	
1641000	-9.150074	173	21.346013	23.925385	0.481910	0.518090	0.656949	0.343051	0.154417	0.845583	
1642000	-7.897486	280	6.964287	5.677734	0.242820	0.757180	0.822938	0.177062	0.031007	0.968993	
1643000	-8.143675	318	11.722449	9.506245	0.315383	0.684617	0.679303	0.320697	0.101056	0.898944	
1644000	-7.567361	219	8.026423	7.723841	0.290382	0.709618	--	--	0.033722	0.966278	
1645000	-7.504959	333	6.931937	8.981995	0.323330	0.676670	0.971411	0.028589	0.011076	0.988924	
1646000	-9.023119	419	3.941484	1.193670	0.218127	0.781873	0.998123	0.001877	0.015113	0.984887	
1647000	-7.990564	209	3.653900	6.599691	0.087775	0.912225	0.917937	0.082063	0.000180	0.999820	
1648000	-7.945178	500	13.787701	4.896934	0.353082	0.646918	--	--	0.064341	0.935659	
1649000	-8.665432	201	4.375257	12.871258	0.154705	0.845295	0.501608	0.498392	0.014789	0.985211	
1650000	-7.391253	145	6.499682	7.973889	0.242860	0.757140	0.784410	0.215590	0.019086	0.980914	
1651000	-8.509589	203	12.626875	18.512352	0.423950	0.576050	--	--	0.151435	0.848565	
1652000	-9.641361	347	25.051681	12.264582	0.480897	0.519103	0.795798	0.204202	0.182283	0.817717	
1653000	-7.777191	489	7.546605	10.054038	0.324517	0.675483	0.972163	0.027837	0.020198	0.979802	
1654000	-8.808874	438	16.428786	21.302014	0.456627	0.543373	0.627836	0.372164	0.083465	0.916535	
1655000	-8.932840	346	6.867686	1.121283	0.398700	0.601300	0.963447	0.036553	0.024829	0.975171	
1656000	-7.556889	57	6.296518	6.576582	0.139587	0.860413	--	--	0.024365	0.975635	
1657000	-8.455415	288	8.488899	3.383494	0.387624	0.612376	0.972606	0.027394	0.040373	0.959627	
1658000	-7.957330	491	8.246640	10.027465	0.325842	0.674158	--	--	0.075542	0.924458	
1659000	-7.624829	360	5.038591	8.315053	0.108952	0.891048	0.975418	0.024582	0.008575	0.991425	
1660000	-7.527694	129	3.944232	5.239211	0.096685	0.903315	0.972633	0.027367	0.005301	0.994699	
1661000	-8.387659	123	13.779016	15.593001	0.373709	0.626291	0.944960	0.055040	0.107841	0.892159	
1662000	-7.834034	484	7.569335	3.159440	0.295668	0.704332	0.992119	0.007881	0.032445	0.967555	
1663000	-7.800638	84	4.708979	2.501192	0.180227	0.819773	0.996942	0.003058	0.003283	0.996717	
1664000	-9.015374	115	25.822998	25.104524	0.491071	0.508929	0.656441	0.343559	0.171323	0.828677	
1665000	-7.644165	314	12.252211	9.026007	0.414442	0.585558	0.980104	0.019896	0.077323	0.922677	
1666000	-8.522274	354	6.373362	10.050612	0.379133	0.620867	--	--	0.025089	0.974911	
1667000	-8.302421	271	14.943886	15.427438	0.437550	0.562450	--	--	0.092947	0.907053	
1668000	-8.052958	217	3.915723	3.393381	0.108942	0.891058	--	--	0.005838	0.994162	
1669000	-7.637052	388	4.391557	5.805341	0.178481	0.821519	--	--	0.009144	0.990856	
1670000	-8.095608	253	11.062271	6.788488	0.332535	0.667465	0.954748	0.045252	0.039944	0.960056	
1671000	-8.251365	4	1.625982	5.687526	0.016527	0.983473	--	--	0.001850	0.998150	
1672000	-9.588906	117	22.719621	5.781822	0.482060	0.517940	--	--	0.252586	0.747414	
1673000	-8.270733	10	0.859028	3.452392	0.007868	0.992132	0.890666	0.109334	0.000606	0.999394	
1674000	-7.720909	287	10.277724	9.142522	0.324786	0.675214	--	--	0.047435	0.952565	
1675000	-8.531329	175	1.455233	5.058998	0.026908	0.973092	0.474199	0.525801	0.002133	0.997867	
1676000	-9.033434	410	18.243676	21.909615	0.488581	0.511419	--	--	0.074399	0.925601	
1677000	-8.207672	10	7.127908	2.180119	0.333490	0.666510	0.990033	0.009967	0.032634	0.967366	
1678000	-7.765851	10	7.467942	8.766370	0.306846	0.693154	0.891658	0.108342	0.041457	0.958543	
1679000	-8.372962	27	8.981533	4.037066	0.395558	0.604442	0.972301	0.027699	0.028222	0.971778	
1680000	-7.955972	146	4.016641	3.223226	0.116267	0.883733	0.958961	0.041039	0.011502	0.988498	
1681000	-7.745780	4	7.391120	8.720911	0.246324	0.753676	--	--	0.034161	0.965839	
1682000	-7.732651	36	10.436045	5.629353	0.351848	0.648152	--	--	0.019602	0.980398	
1683000	-7.554939	252	7.702921	5.979015	0.320114	0.679886	0.970622	0.029378	0.039136	0.960864	
1684000	-7.917728	242	1.989499	6.752726	0.029070	0.970930	0.824881	0.175119	0.001285	0.998715	
1685000	-7.521676	233	5.793061	6.923589	0.156226	0.843774	0.953575	0.046425	0.010662	0.989338	
1686000	-8.917942	54	6.672782	1.130809	0.376895	0.623105	--	--	0.015891	0.984109	
1687000	-8.260462	128	6.685668	4.639552	0.187989	0.812011	0.939998	0.060002	0.016643	0.983357	
1688000	-7.568462	54	6.683562	4.846095	0.281513	0.718487	--	--	0.017252	0.982748	
1689000	-7.737883	117	7.760016	7.299018	0.332304	0.667696	--	--	0.063151	0.936849	
1690000	-7.786834	334	7.234809	10.194687	0.230034	0.769966	--	--	0.012150	0.987850	
1691000	-8.059735	193	11.138807	6.362265	0.373185	0.626815	0.986722	0.013278	0.024688	0.975312	
1692000	-8.332902	264	15.054783	3.250092	0.441019	0.558981	--	--	0.136054	0.863946	
1693000	-8.751589	41	12.879954	3.372594	0.407956	0.592044	0.994328	0.005672	0.056267	0.943733	
1694000	-8.850972	213	18.009672	15.389895	0.458376	0.541624	0.675210	0.324790	0.078333	0.921667	
1695000	-8.588863	97	7.973000	6.187728	0.326995	0.673005	0.962211	0.037789	0.036669	0.963331	
1696000	-8.115056	381	7.504244	9.186948	0.309125	0.690875	--	--	0.042058	0.957942	
1697000	-7.821702	476	6.822825	9.641211	0.163498	0.836502	0.957410	0.042590	0.017985	0.982015	
1698000	-7.824287	127	4.451370	5.284222	0.125420	0.874580	0.573857	0.426143	0.005437	0.994563	
1699000	-8.317015	319	2.252625	5.371745	0.068281	0.931719	0.982835	0.017165	0.004103	0.995897	
1700000	-9.224805	405	25.417937	9.717310	0.476341	0.523659	0.961569	0.038431	0.247068	0.752932	
1701000	-9.570988	359	3.106596	13.928567	0.164785	0.835215	0.733186	0.266814	0.003080	0.996920	
1702000	-8.179612	186	16.495036	14.637524	0.449281	0.550719	0.938183	0.061817	0.155250	0.844750	
1703000	-8.053027	336	2.220980	2.886178	0.049737	0.950263	0.965923	0.034077	0.001739	0.998261	
1704000	-7.689016	171	9.322947	7.978284	0.349682	0.650318	0.983232	0.016768	0.062548	0.937452	
1705000	-7.644407	258	8.500181	7.576765	0.289849	0.710151	--	--	0.021415	0.978585	
1706000	-8.328632	19	11.336900	5.986343	0.371390	0.628610	0.846066	0.153934	0.071628	0.928372	
1707000	-8.700808	477	1.548674	6.711560	0.022446	0.977554	0.813808	0.186192	0.001758	0.998242	
1708000	-8.358613	310	7.046309	14.899903	0.265343	0.734657	--	--	0.016034	0.983966	
1709000	-8.020948	428	4.330577	1.292359	0.145865	0.854135	0.999119	0.000881	0.009369	0.990631	
1710000	-9.211846	461	7.274982	16.330613	0.325652	0.674348	--	--	0.070828	0.929172	
1711000	-7.800779	241	8.044921	2.312269	0.301870	0.698130	0.998404	0.001596	0.060561	0.939439	
1712000	-7.498782	63	11.483625	9.969049	0.293024	0.706976	0.976208	0.023792	0.045399	0.954601	
1713000	-8.600611	212	10.862868	16.679162	0.342793	0.657207	0.889899	0.110101	0.068678	0.931322	
1714000	-7.969405	186	8.257797	11.901434	0.333326	0.666674	0.943998	0.056002	0.052991	0.947009	
1715000	-7.872817	329	6.380939	7.440705	0.283930	0.716070	0.924630	0.075370	0.020901	0.979099	
1716000	-7.996336	419	6.030960	7.994386	0.272108	0.727892	0.935076	0.064924	0.039344	0.960656	
1717000	-8.563446	428	24.547961	16.068141	0.470835	0.529165	0.946979	0.053021	0.212840	0.787160	
1718000	-8.484152	295	18.613426	14.759157	0.425048	0.574952	0.643428	0.356572	0.098390	0.901610	
1719000	-7.487939	429	8.053696	5.165919	0.281614	0.718386	0.981515	0.018485	0.037051	0.962949	
1720000	-7.612846	336	8.763469	5.061264	0.341428	0.658572	0.967518	0.032482	0.024981	0.975019	
1721000	-7.891334	319	4.049318	3.064381	0.206189	0.793811	0.996262	0.003738	0.011521	0.988479	
1722000	-8.761797	380	6.386855	13.654806	0.229841	0.770159	0.921030	0.078970	0.028025	0.971975	
1723000	-7.885679	351	9.187338	3.383237	0.300115	0.699885	--	--	0.027002	0.972998	
1724000	-7.844322	174	10.908819	14.569167	0.367010	0.632990	0.754914	0.245086	0.003127	0.996873	
1725000	-7.963945	452	8.930877	8.330541	0.325107	0.674893	--	--	0.029191	0.970809	
1726000	-7.384183	124	4.677743	4.376331	0.182717	0.817283	0.977920	0.022080	0.011837	0.988163	
1727000	-8.631220	317	18.139588	10.816072	0.466648	0.533352	0.918366	0.081634	0.128285	0.871715	
1728000	-7.832993	332	2.395321	4.704058	0.047116	0.952884	--	--	0.000414	0.999586	
1729000	-7.593174	41	6.213967	9.298192	0.236026	0.763974	0.951200	0.048800	0.018204	0.981796	
1730000	-10.035302	124	17.309094	34.277388	0.494789	0.505211	0.737357	0.262643	0.185943	0.814057	
1731000	-10.726813	381	14.927579	41.412048	0.492851	0.507149	--	--	0.187330	0.812670	
1732000	-7.276883	348	3.273276	5.983054	0.069134	0.930866	--	--	0.003423	0.996577	
1733000	-8.251370	109	5.874856	1.602906	0.301204	0.698796	0.923781	0.076219	0.022513	0.977487	
1734000	-9.073158	375	9.298696	1.442459	0.357981	0.642019	--	--	0.039039	0.960961	
1735000	-7.707346	368	7.327845	4.213774	0.216311	0.783689	--	--	0.029188	0.970812	
1736000	-9.184136	184	14.857165	21.120443	0.483416	0.516584	0.783016	0.216984	0.201110	0.798890	
1737000	-8.038359	57	10.630262	4.437692	0.276645	0.723355	--	--	0.058923	0.941077	
1738000	-7.576287	428	4.834595	11.142036	0.148023	0.851977	0.952567	0.047433	0.014653	0.985347	
1739000	-8.710092	451	6.210440	1.254325	0.326490	0.673510	0.995257	0.004743	0.028430	0.971570	
1740000	-9.569512	153	1.055137	1.242351	0.012122	0.987878	--	--	0.000546	0.999454	
1741000	-7.209790	500	4.329993	5.598379	0.100184	0.899816	--	--	0.008078	0.991922	
1742000	-7.786137	374	7.675692	3.561673	0.362394	0.637606	0.995261	0.004739	0.030186	0.969814	
1743000	-7.378931	181	7.237811	4.976677	0.206628	0.793372	0.931212	0.068788	0.019223	0.980777	
1744000	-8.519240	48	0.923464	5.570178	0.006537	0.993463	--	--	0.000617	0.999383	
1745000	-7.943176	360	3.317595	2.755233	0.056452	0.943548	0.995879	0.004121	0.003454	0.996546	
1746000	-8.463338	306	1.097540	5.874138	0.006021	0.993979	--	--	0.000564	0.999436	
1747000	-8.143272	307	1.854846	3.656040	0.033897	0.966103	--	--	0.001754	0.998246	
1748000	-8.727603	312	1.025035	4.531999	0.007488	0.992512	0.480470	0.519530	0.000831	0.999169	
1749000	-8.305023	108	8.534361	3.563657	0.385379	0.614621	0.956546	0.043454	0.030690	0.969310	
1750000	-8.288188	170	2.011516	8.679847	0.042538	0.957462	--	--	0.001453	0.998547	
1751000	-7.935170	349	13.189434	7.462417	0.362994	0.637006	0.980968	0.019032	0.047467	0.952533	
1752000	-8.021206	102	4.057276	1.895070	0.140756	0.859244	0.990987	0.009013	0.005086	0.994914	
1753000	-8.312236	326	1.948552	9.065090	0.028987	0.971013	--	--	0.000392	0.999608	
1754000	-8.197322	274	5.353552	11.220509	0.170902	0.829098	0.658431	0.341569	0.024925	0.975075	
1755000	-9.044509	22	8.739493	1.647589	0.333887	0.666113	--	--	0.019166	0.980834	
1756000	-7.716338	393	9.049644	6.401570	0.312484	0.687516	0.962295	0.037705	0.035240	0.964760	
1757000	-8.250125	89	14.569736	3.497616	0.467672	0.532328	--	--	0.077827	0.922173	
1758000	-8.753303	484	0.453864	3.606987	0.002106	0.997894	0.893440	0.106560	0.000144	0.999856	
1759000	-7.826653	202	7.438381	6.904080	0.324167	0.675833	0.974363	0.025637	0.033211	0.966789	
1760000	-8.266205	390	2.449959	1.786437	0.087412	0.912588	0.993847	0.006153	0.004644	0.995356	
1761000	-8.145368	267	4.491752	11.558242	0.162417	0.837583	0.890555	0.109445	0.017013	0.982987	
1762000	-9.661185	249	1.971483	2.508209	0.040360	0.959640	--	--	0.004224	0.995776	
1763000	-7.402040	465	6.608938	6.011277	0.273067	0.726933	--	--	0.017050	0.982950	
1764000	-8.042762	430	3.451242	5.218653	0.180476	0.819524	0.925820	0.074180	0.004830	0.995170	
1765000	-8.720289	110	15.295151	6.530264	0.449230	0.550770	--	--	0.115522	0.884478	
1766000	-7.206758	207	5.834173	5.772180	0.179422	0.820578	0.875273	0.124727	0.010197	0.989803	
1767000	-8.052423	40	20.050440	11.313744	0.461964	0.538036	0.866734	0.133266	0.056533	0.943467	
1768000	-7.960335	109	3.234945	5.749214	0.115446	0.884554	0.644656	0.355344	0.008187	0.991813	
1769000	-8.170412	325	9.137742	11.170685	0.413770	0.586230	--	--	0.019910	0.980090	
1770000	-7.759887	190	4.247776	5.354282	0.103763	0.896237	--	--	0.008010	0.991990	
1771000	-7.667570	134	12.403913	9.223037	0.412717	0.587283	0.798647	0.201353	0.028506	0.971494	
1772000	-9.483816	6	7.067336	0.692409	0.551810	0.448190	0.979572	0.020428	0.006619	0.993381	
1773000	-8.542068	325	9.046185	2.511934	0.460467	0.539533	--	--	0.016926	0.983074	
1774000	-7.737239	240	8.404258	9.738013	0.291672	0.708328	0.806991	0.193009	0.028368	0.971632	
1775000	-7.482776	79	9.283218	11.186912	0.315085	0.684915	0.953522	0.046478	0.022923	0.977077	
1776000	-8.647966	244	3.520227	1.991086	0.096748	0.903252	--	--	0.005634	0.994366	
1777000	-8.375343	111	2.941501	2.958999	0.070130	0.929870	0.865792	0.134208	0.002348	0.997652	
1778000	-7.653662	491	7.196090	6.975593	0.276840	0.723160	--	--	0.056161	0.943839	
1779000	-8.710961	86	0.634328	2.066249	0.003238	0.996762	0.972433	0.027567	0.000262	0.999738	
1780000	-7.942358	193	6.145386	7.305442	0.233344	0.766656	0.974228	0.025772	0.008224	0.991776	
1781000	-8.016615	325	10.117566	8.821456	0.420009	0.579991	--	--	0.022908	0.977092	
1782000	-9.605047	181	30.411329	11.518430	0.471213	0.528787	0.905228	0.094772	0.191153	0.808847	
1783000	-8.463429	51	1.453669	2.813444	0.023904	0.976096	--	--	0.000862	0.999138	
1784000	-7.682754	307	4.197410	5.494482	0.151457	0.848543	--	--	0.008863	0.991137	
1785000	-8.505921	104	5.428099	1.945607	0.235666	0.764334	0.993734	0.006266	0.008758	0.991242	
1786000	-8.217634	142	11.627228	5.971775	0.435064	0.564936	--	--	0.031862	0.968138	
1787000	-7.945636	424	10.715741	6.133218	0.386252	0.613748	--	--	0.120066	0.879934	
1788000	-7.399739	431	4.138072	3.876203	0.099472	0.900528	0.990417	0.009583	0.004063	0.995937	
1789000	-8.297164	21	11.446118	3.301660	0.400254	0.599746	0.989997	0.010003	0.070259	0.929741	
1790000	-8.402657	485	2.874016	4.535851	0.087255	0.912745	--	--	0.001919	0.998081	
1791000	-7.910670	446	12.930878	5.077117	0.384852	0.615148	0.992395	0.007605	0.087808	0.912192	
1792000	-8.933254	365	1.139458	2.675790	0.013468	0.986532	0.537349	0.462651	0.000695	0.999305	
1793000	-8.013915	168	7.754863	3.969714	0.337204	0.662796	--	--	0.013447	0.986553	
1794000	-10.080451	375	4.073602	18.781935	0.177222	0.822778	--	--	0.012642	0.987358	
1795000	-7.054253	400	4.344358	7.942691	0.064245	0.935755	0.984635	0.015365	0.006570	0.993430	
1796000	-7.651049	400	15.385124	12.624108	0.336113	0.663887	0.972483	0.027517	0.066333	0.933667	
1797000	-8.283201	76	6.990071	13.702909	0.268303	0.731697	--	--	0.009370	0.990630	
1798000	-8.646322	495	5.420638	1.060031	0.439543	0.560457	0.997906	0.002094	0.003122	0.996878	
1799000	-8.305075	116	13.782208	6.134567	0.398851	0.601149	0.953356	0.046644	0.047871	0.952129	
1800000	-7.590690	181	11.706734	9.547808	0.330338	0.669662	0.894870	0.105130	0.048699	0.951301	
1801000	-7.523600	351	5.274779	5.566714	0.159377	0.840623	--	--	0.010074	0.989926	
1802000	-8.982688	330	10.887168	1.577765	0.565112	0.434888	0.926441	0.073559	0.013754	0.986246	
1803000	-7.636186	112	10.994249	11.774403	0.365435	0.634565	0.977059	0.022941	0.025895	0.974105	
1804000	-8.758071	301	9.873650	18.243699	0.423709	0.576291	--	--	0.015552	0.984448	
1805000	-8.213873	277	11.437810	4.673592	0.402994	0.597006	0.898418	0.101582	0.072153	0.927847	
1806000	-8.869534	413	17.200646	10.625635	0.431436	0.568564	--	--	0.116962	0.883038	
1807000	-8.095139	431	15.499115	8.568610	0.401912	0.598088	0.976758	0.023242	0.053663	0.946337	
1808000	-8.549563	95	5.975328	2.418341	0.245032	0.754968	0.997254	0.002746	0.016948	0.983052	
1809000	-8.401841	165	15.476034	16.484340	0.433580	0.566420	0.718096	0.281904	0.107368	0.892632	
1810000	-8.565872	192	18.414854	7.508592	0.464794	0.535206	--	--	0.086330	0.913670	
1811000	-8.097245	137	11.390335	5.380803	0.382675	0.617325	0.850959	0.149041	0.088557	0.911443	
1812000	-7.754756	8	8.028658	7.638507	0.357085	0.642915	--	--	0.007800	0.992200	
1813000	-7.797364	101	10.341735	11.018935	0.377740	0.622260	0.947763	0.052237	0.046515	0.953485	
1814000	-8.961508	205	18.414574	24.986692	0.484153	0.515847	0.687354	0.312646	0.156635	0.843365	
1815000	-8.332229	352	8.868230	3.134065	0.353412	0.646588	--	--	0.055249	0.944751	
1816000	-8.305306	466	1.649951	4.258891	0.029026	0.970974	0.928878	0.071122	0.000519	0.999481	
1817000	-8.301005	392	4.066855	6.159222	0.110751	0.889249	--	--	0.014920	0.985080	
1818000	-7.604461	63	13.556944	9.403052	0.328310	0.671690	0.980377	0.019623	0.059717	0.940283	
1819000	-8.435738	496	3.643746	7.353052	0.093813	0.906187	0.471355	0.528645	0.009972	0.990028	
1820000	-8.420821	380	13.933175	3.786714	0.382324	0.617676	0.995763	0.004237	0.082738	0.917262	
1821000	-8.206185	207	1.550595	8.235005	0.019049	0.980951	0.598085	0.401915	0.000844	0.999156	
1822000	-8.214081	27	8.854541	5.242530	0.384131	0.615869	0.955609	0.044391	0.028108	0.971892	
1823000	-8.248458	466	12.604554	11.942407	0.410660	0.589340	0.898004	0.101996	0.032782	0.967218	
1824000	-7.958166	52	4.481599	2.520833	0.169432	0.830568	--	--	0.013504	0.986496	
