Options:
Model:                           MultiState
Tree File Name:                  Artiodactyl.trees
Data File Name:                  Artiodactyl.txt
Log File Name:                   Artiodactyl_multistate_run4.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1840406959
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      20005000
Burn in:                         5000
MCMC ML Start:                   False
Schedule File:                   Artiodactyl_multistate_run4.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               D,G
Using a covarion model:          False
Normalise Q Matrix:              False
Tags:	2
	TVarNode	5	Sheep Goat Cow Buffalo Pronghorn 
	TRecNode	4	Porpoise Dolphin FKWhale Whale 
Restrictions:
    qDG                          None
    qGD                          None
Prior Information:
    Prior Categories:            100
    Priors
        qDG - exp 10.00 
        qGD - exp 10.00 
Node reconstruction / fossilisation:
	Node VarNode TVarNode
	Node RecNode TRecNode
Tree Information
     Trees:                      500
     Taxa:                       17
     Sites:                      1
     States:                     2
Iteration	Lh	Tree No	qDG	qGD	Root P(D)	Root P(G)	VarNode P(D)	VarNode P(G)	RecNode P(D)	RecNode P(G)	
10379000	-8.422503	127	2.457154	7.471931	0.050220	0.949780	0.362391	0.637609	0.001797	0.998203	
10380000	-7.744762	59	10.345006	12.968262	0.369587	0.630413	0.828562	0.171438	0.038057	0.961943	
10381000	-7.800438	100	8.573025	6.424756	0.314468	0.685532	--	--	0.030246	0.969754	
10382000	-7.903064	455	7.420338	5.561947	0.338232	0.661768	--	--	0.016950	0.983050	
10383000	-7.935948	396	10.196697	7.184412	0.403879	0.596121	--	--	0.043940	0.956060	
10384000	-7.431670	360	6.017341	6.754579	0.140152	0.859848	0.985213	0.014787	0.011636	0.988364	
10385000	-9.190363	253	4.703240	1.018150	0.247388	0.752612	0.997722	0.002278	0.007494	0.992506	
10386000	-8.864439	398	18.530800	27.170740	0.472440	0.527560	--	--	0.085876	0.914124	
10387000	-9.081660	224	2.985962	15.420315	0.066759	0.933241	0.954952	0.045048	0.001623	0.998377	
10388000	-7.941648	36	13.725615	9.019141	0.398060	0.601940	--	--	0.036231	0.963769	
10389000	-7.773060	430	4.909184	4.842379	0.270864	0.729136	0.948768	0.051232	0.009454	0.990546	
10390000	-7.775120	378	12.346423	3.631283	0.422505	0.577495	0.991138	0.008862	0.065359	0.934641	
10391000	-9.884745	294	7.133145	0.219408	0.755669	0.244331	0.999952	0.000048	0.043219	0.956781	
10392000	-9.253951	478	18.397083	6.260642	0.447171	0.552829	--	--	0.100598	0.899402	
10393000	-8.352846	285	16.577778	9.900841	0.462287	0.537713	--	--	0.105066	0.894934	
10394000	-8.789077	18	1.737030	13.699633	0.020805	0.979195	0.344770	0.655230	0.000891	0.999109	
10395000	-8.030207	438	1.623867	4.576809	0.020345	0.979655	0.644914	0.355086	0.001016	0.998984	
10396000	-8.116974	410	11.599898	9.505275	0.419683	0.580317	--	--	0.030578	0.969422	
10397000	-8.739232	499	15.631159	10.277967	0.427087	0.572913	--	--	0.083468	0.916532	
10398000	-9.070030	234	24.691483	23.980862	0.493086	0.506914	--	--	0.115726	0.884274	
10399000	-9.671383	126	6.015028	0.251328	0.540406	0.459594	--	--	0.021672	0.978328	
10400000	-7.809765	290	8.730108	8.421660	0.314966	0.685034	--	--	0.048430	0.951570	
10401000	-8.374827	398	4.780117	9.934034	0.148312	0.851688	--	--	0.006358	0.993642	
10402000	-7.632804	49	8.513778	3.885861	0.219653	0.780347	--	--	0.034974	0.965026	
10403000	-7.838332	99	7.767619	7.787207	0.293913	0.706087	0.831342	0.168658	0.015203	0.984797	
10404000	-7.855201	359	9.517063	3.348555	0.490239	0.509761	0.975997	0.024003	0.020980	0.979020	
10405000	-7.639780	72	5.999061	7.513252	0.277791	0.722209	--	--	0.018771	0.981229	
10406000	-7.680948	421	5.296380	8.819880	0.223614	0.776386	0.942916	0.057084	0.011599	0.988401	
10407000	-7.613449	378	6.687706	3.713131	0.251221	0.748779	0.988120	0.011880	0.022573	0.977427	
10408000	-8.060616	202	9.602645	3.475323	0.454991	0.545009	0.994276	0.005724	0.047879	0.952121	
10409000	-7.972662	453	6.067683	10.764413	0.195032	0.804968	0.769011	0.230989	0.013324	0.986676	
10410000	-7.465961	232	2.890593	4.568388	0.060850	0.939150	0.964816	0.035184	0.007552	0.992448	
10411000	-7.338394	114	3.243731	4.787645	0.068790	0.931210	0.863952	0.136048	0.002682	0.997318	
10412000	-7.890604	45	4.805235	7.317652	0.143076	0.856924	--	--	0.016733	0.983267	
10413000	-8.259503	470	6.800974	7.724257	0.227793	0.772207	--	--	0.041509	0.958491	
10414000	-7.957953	446	10.271268	13.312109	0.349546	0.650454	0.953655	0.046345	0.072094	0.927906	
10415000	-8.737317	467	5.609885	13.801972	0.157118	0.842882	0.896524	0.103476	0.021994	0.978006	
10416000	-8.610526	317	6.662324	13.088250	0.328378	0.671622	0.827402	0.172598	0.028202	0.971798	
10417000	-8.389405	412	14.320510	5.372261	0.412073	0.587927	0.921206	0.078794	0.077406	0.922594	
10418000	-9.296222	175	18.085236	7.987133	0.453685	0.546315	0.835753	0.164247	0.178020	0.821980	
10419000	-9.855885	225	10.569026	0.565457	0.761024	0.238976	0.999758	0.000242	0.030948	0.969052	
10420000	-8.894523	135	20.245534	6.185271	0.466759	0.533241	--	--	0.105342	0.894658	
10421000	-8.004209	107	10.302496	3.044245	0.390536	0.609464	0.948075	0.051925	0.040648	0.959352	
10422000	-8.561393	385	5.220332	1.202367	0.286231	0.713769	--	--	0.020006	0.979994	
10423000	-7.207223	278	11.652937	8.491337	0.373608	0.626392	0.989108	0.010892	0.033116	0.966884	
10424000	-8.163745	285	2.127347	3.451248	0.058237	0.941763	--	--	0.001834	0.998166	
10425000	-8.391987	467	7.242974	12.910787	0.209597	0.790403	0.922660	0.077340	0.034040	0.965960	
10426000	-8.488573	431	15.106866	4.567200	0.388219	0.611781	0.992964	0.007036	0.048330	0.951670	
10427000	-8.816901	413	12.686163	17.453402	0.416155	0.583845	--	--	0.084790	0.915210	
10428000	-8.707128	455	12.237152	21.289473	0.453455	0.546545	--	--	0.052681	0.947319	
10429000	-7.847347	404	5.890089	7.649141	0.250210	0.749790	0.901280	0.098720	0.026968	0.973032	
10430000	-9.507119	397	5.596741	0.735991	0.465387	0.534613	0.999524	0.000476	0.007636	0.992364	
10431000	-8.640463	436	14.244351	7.019697	0.454290	0.545710	--	--	0.083258	0.916742	
10432000	-7.922951	105	6.218456	4.419412	0.166216	0.833784	--	--	0.019840	0.980160	
10433000	-9.056723	329	1.557403	1.719142	0.037156	0.962844	0.984067	0.015933	0.001254	0.998746	
10434000	-9.363128	485	1.323720	2.190147	0.019302	0.980698	--	--	0.000400	0.999600	
10435000	-7.471250	178	6.804925	2.607368	0.395209	0.604791	0.967874	0.032126	0.010491	0.989509	
10436000	-7.880835	497	9.809846	3.100041	0.406766	0.593234	--	--	0.015330	0.984670	
10437000	-7.617073	96	8.347670	10.323379	0.287356	0.712644	0.962806	0.037194	0.035001	0.964999	
10438000	-8.139365	205	2.064495	6.710621	0.047736	0.952264	0.580111	0.419889	0.002601	0.997399	
10439000	-8.518473	460	19.272354	6.289922	0.456966	0.543034	--	--	0.099611	0.900389	
10440000	-8.506969	214	14.726785	21.441966	0.432925	0.567075	--	--	0.055848	0.944152	
10441000	-7.956665	338	9.314777	6.138796	0.274737	0.725263	0.954497	0.045503	0.047523	0.952477	
10442000	-7.610221	287	5.138637	6.823042	0.153942	0.846058	--	--	0.012848	0.987152	
10443000	-8.995591	464	11.120683	3.785313	0.332042	0.667958	0.717576	0.282424	0.075137	0.924863	
10444000	-8.534521	269	6.090436	15.603128	0.202125	0.797875	--	--	0.003970	0.996030	
10445000	-8.978165	430	21.867270	13.490096	0.491803	0.508197	0.861737	0.138263	0.140908	0.859092	
10446000	-7.623415	171	8.951227	6.064932	0.330127	0.669873	0.989820	0.010180	0.056085	0.943915	
10447000	-9.815867	74	8.704000	24.245116	0.419261	0.580739	0.672942	0.327058	0.025458	0.974542	
10448000	-7.623525	82	11.147593	7.504723	0.390552	0.609448	0.875028	0.124972	0.042413	0.957587	
10449000	-9.285804	277	1.066752	7.464621	0.015310	0.984690	0.380644	0.619356	0.001154	0.998846	
10450000	-9.038967	466	1.615990	9.405879	0.042497	0.957503	0.762871	0.237129	0.000557	0.999443	
10451000	-7.898889	270	12.799136	5.262576	0.399747	0.600253	--	--	0.020041	0.979959	
10452000	-8.695076	358	11.157265	17.218768	0.419780	0.580220	0.817419	0.182581	0.039235	0.960765	
10453000	-7.630898	18	7.501383	12.682353	0.205183	0.794817	0.652798	0.347202	0.014430	0.985570	
10454000	-7.960765	227	3.651266	5.679374	0.114823	0.885177	0.717577	0.282423	0.002616	0.997384	
10455000	-8.433934	362	4.664805	3.830956	0.234434	0.765566	--	--	0.010441	0.989559	
10456000	-7.465559	225	7.785891	7.789191	0.341283	0.658717	0.956641	0.043359	0.020436	0.979564	
10457000	-7.456165	129	4.999735	5.097246	0.138564	0.861436	0.977276	0.022724	0.008332	0.991668	
10458000	-8.888480	224	1.083650	9.614782	0.006951	0.993049	0.955893	0.044107	0.000197	0.999803	
10459000	-8.633511	69	17.028892	8.475158	0.428797	0.571203	--	--	0.095693	0.904307	
10460000	-8.145247	58	6.152500	2.288024	0.239268	0.760732	0.960856	0.039144	0.012190	0.987810	
10461000	-8.230165	394	15.228208	13.574730	0.413871	0.586129	--	--	0.083500	0.916500	
10462000	-9.173042	326	11.158343	2.017030	0.366579	0.633421	--	--	0.012420	0.987580	
10463000	-8.851410	444	6.174916	14.186835	0.297451	0.702549	0.840232	0.159768	0.038001	0.961999	
10464000	-9.313412	334	0.369042	3.417958	0.000773	0.999227	--	--	0.000031	0.999969	
10465000	-8.536768	324	13.119211	13.398984	0.458912	0.541088	0.647776	0.352224	0.085392	0.914608	
10466000	-9.122238	440	15.597221	23.438407	0.474786	0.525214	0.758284	0.241716	0.136429	0.863571	
10467000	-8.696113	155	5.441962	12.810822	0.169434	0.830566	0.902775	0.097225	0.003194	0.996806	
10468000	-9.521866	444	18.199375	3.744080	0.448891	0.551109	0.990655	0.009345	0.161768	0.838232	
10469000	-9.392898	323	22.919270	10.335523	0.448280	0.551720	0.889018	0.110982	0.133496	0.866504	
10470000	-8.661563	215	1.771364	5.788030	0.027699	0.972301	0.861988	0.138012	0.001913	0.998087	
10471000	-7.741183	232	7.938928	2.141523	0.332444	0.667556	0.995654	0.004346	0.045419	0.954581	
10472000	-8.222651	372	10.268158	4.408465	0.313669	0.686331	--	--	0.030083	0.969917	
10473000	-7.486251	174	8.940624	7.169144	0.302636	0.697364	0.835335	0.164665	0.001783	0.998217	
10474000	-7.774980	147	11.244756	12.130368	0.384513	0.615487	0.964498	0.035502	0.022929	0.977071	
10475000	-8.203914	314	2.975350	1.991717	0.090195	0.909805	0.997327	0.002673	0.005176	0.994824	
10476000	-8.501081	50	3.730294	9.216000	0.120051	0.879949	--	--	0.010403	0.989597	
10477000	-8.181625	331	2.948779	3.044924	0.145013	0.854987	0.838316	0.161684	0.004851	0.995149	
10478000	-9.397898	164	0.488563	4.941142	0.003296	0.996704	--	--	0.000172	0.999828	
10479000	-7.560482	252	5.706310	3.420877	0.252469	0.747531	0.987269	0.012731	0.021663	0.978337	
10480000	-7.780542	208	9.510529	7.094004	0.393228	0.606772	--	--	0.046191	0.953809	
10481000	-9.488107	273	1.258970	9.820693	0.030010	0.969990	0.178158	0.821842	0.000852	0.999148	
10482000	-7.705957	378	14.339554	9.764763	0.400010	0.599990	0.950807	0.049193	0.092188	0.907812	
10483000	-8.120656	474	11.902893	3.137110	0.445359	0.554641	--	--	0.070664	0.929336	
10484000	-8.534047	498	8.011346	2.254118	0.482729	0.517271	--	--	0.051252	0.948748	
10485000	-7.538327	138	2.896822	3.197336	0.062698	0.937302	0.989553	0.010447	0.002173	0.997827	
10486000	-8.173854	125	10.293554	4.713522	0.371297	0.628703	--	--	0.014462	0.985538	
10487000	-8.519381	246	14.485358	11.082111	0.426555	0.573445	0.957698	0.042302	0.080576	0.919424	
10488000	-7.908018	80	6.040625	8.428824	0.189299	0.810701	0.888325	0.111675	0.039562	0.960438	
10489000	-7.928627	380	5.119912	4.733446	0.138159	0.861841	0.987562	0.012438	0.014955	0.985045	
10490000	-8.624856	326	12.303160	20.908104	0.395660	0.604340	--	--	0.020261	0.979739	
10491000	-7.803661	287	5.652365	9.088549	0.186053	0.813947	--	--	0.016098	0.983902	
10492000	-8.445487	47	2.585911	1.651843	0.048438	0.951562	--	--	0.001744	0.998256	
10493000	-7.872980	287	2.601448	3.769339	0.046353	0.953647	--	--	0.003246	0.996754	
10494000	-8.134969	8	11.038576	4.941937	0.412817	0.587183	--	--	0.013757	0.986243	
10495000	-8.107253	83	4.761329	3.644544	0.246623	0.753377	0.777312	0.222688	0.025721	0.974279	
10496000	-7.576424	333	9.232230	3.952872	0.360689	0.639311	0.994320	0.005680	0.017544	0.982456	
10497000	-8.416323	424	3.059614	9.000798	0.116734	0.883266	--	--	0.016749	0.983251	
10498000	-8.076496	244	5.865819	3.752347	0.190428	0.809572	--	--	0.015401	0.984599	
10499000	-7.426082	96	5.101781	5.900728	0.148869	0.851131	0.980709	0.019291	0.013098	0.986902	
10500000	-8.446291	374	5.981992	1.362232	0.435922	0.564078	0.999164	0.000836	0.018194	0.981806	
10501000	-8.679945	171	7.702320	15.235822	0.365456	0.634544	0.942756	0.057244	0.054341	0.945659	
10502000	-8.506978	178	15.560801	3.757307	0.483259	0.516741	0.971951	0.028049	0.049476	0.950524	
10503000	-9.845646	388	3.450875	16.632580	0.223224	0.776776	--	--	0.007529	0.992471	
10504000	-7.317092	333	7.489282	4.907036	0.313061	0.686939	0.990602	0.009398	0.012029	0.987971	
10505000	-7.904751	420	5.245279	2.640585	0.210425	0.789575	0.993716	0.006284	0.013352	0.986648	
10506000	-7.916948	264	10.849378	3.140398	0.387074	0.612926	--	--	0.084662	0.915338	
10507000	-10.073238	336	0.763205	0.931270	0.006311	0.993689	0.989547	0.010453	0.000201	0.999799	
10508000	-8.391284	162	4.099645	7.473866	0.128863	0.871137	--	--	0.011726	0.988274	
10509000	-7.763625	252	4.480763	6.921041	0.193042	0.806958	0.949261	0.050739	0.015155	0.984845	
10510000	-7.600339	199	3.270137	3.715889	0.124255	0.875745	--	--	0.003860	0.996140	
10511000	-7.650379	51	5.732303	7.249767	0.248497	0.751503	--	--	0.013331	0.986669	
10512000	-7.734939	47	9.728462	4.258813	0.290703	0.709297	--	--	0.024297	0.975703	
10513000	-8.204683	54	5.630128	1.982373	0.253378	0.746622	--	--	0.011690	0.988310	
10514000	-8.686335	468	2.964976	9.262241	0.098161	0.901839	--	--	0.005753	0.994247	
10515000	-8.846486	190	15.041227	2.173170	0.451088	0.548912	--	--	0.069278	0.930722	
10516000	-8.295776	162	4.703962	6.948618	0.154166	0.845834	--	--	0.014856	0.985144	
10517000	-7.732038	351	9.077268	11.699214	0.321861	0.678139	--	--	0.030498	0.969502	
10518000	-7.810539	187	5.420424	9.108632	0.146309	0.853691	0.586404	0.413596	0.009012	0.990988	
10519000	-8.999924	462	1.844729	1.092643	0.028367	0.971633	--	--	0.002089	0.997911	
10520000	-7.706046	66	9.096610	3.852446	0.267027	0.732973	0.989652	0.010348	0.034510	0.965490	
10521000	-8.063508	28	8.806855	6.651929	0.276125	0.723875	--	--	0.034962	0.965038	
10522000	-8.701967	17	12.651981	7.634979	0.352965	0.647035	--	--	0.052643	0.947357	
10523000	-8.104567	406	6.324447	3.124302	0.304436	0.695564	--	--	0.017617	0.982383	
10524000	-8.042528	361	7.066692	9.619171	0.311051	0.688949	--	--	0.012091	0.987909	
10525000	-8.219390	157	13.642126	5.352003	0.469746	0.530254	--	--	0.056945	0.943055	
10526000	-7.644534	30	2.672785	6.408372	0.079404	0.920596	--	--	0.005027	0.994973	
10527000	-8.447559	89	10.996147	1.543041	0.580156	0.419844	--	--	0.047312	0.952688	
10528000	-7.489733	428	1.626263	3.085595	0.015563	0.984437	0.989395	0.010605	0.001445	0.998555	
10529000	-7.746212	331	12.860409	7.806600	0.432226	0.567774	0.865097	0.134903	0.073638	0.926362	
10530000	-7.687281	394	7.150593	9.287879	0.237500	0.762500	--	--	0.022448	0.977552	
10531000	-8.182316	239	12.767194	4.331912	0.440934	0.559066	0.995403	0.004597	0.041794	0.958206	
10532000	-7.984037	277	10.046746	6.742948	0.358793	0.641207	0.841609	0.158391	0.062265	0.937735	
10533000	-7.653213	469	6.894570	4.862773	0.185385	0.814615	0.972716	0.027284	0.024767	0.975233	
10534000	-7.724882	415	5.301801	3.695410	0.193873	0.806127	--	--	0.019192	0.980808	
10535000	-8.702901	404	19.406701	18.858214	0.476803	0.523197	0.837117	0.162883	0.208050	0.791950	
10536000	-7.992404	395	7.202249	4.035357	0.243897	0.756103	0.968505	0.031495	0.018836	0.981164	
10537000	-7.718606	49	13.436502	13.893640	0.361428	0.638572	--	--	0.087738	0.912262	
10538000	-7.767549	302	10.643217	5.979591	0.300785	0.699215	--	--	0.020194	0.979806	
10539000	-7.712359	78	5.447876	6.463414	0.150522	0.849478	--	--	0.015663	0.984337	
10540000	-7.673173	302	7.150312	4.528986	0.203936	0.796064	--	--	0.009335	0.990665	
10541000	-9.468534	238	11.468162	0.811883	0.644888	0.355112	0.999362	0.000638	0.071766	0.928234	
10542000	-8.842423	13	12.706838	3.759453	0.383081	0.616919	--	--	0.047305	0.952695	
10543000	-8.065318	451	12.272037	7.335173	0.373259	0.626741	0.923176	0.076824	0.099771	0.900229	
10544000	-8.294217	458	3.242103	2.312422	0.102330	0.897670	0.994962	0.005038	0.002926	0.997074	
10545000	-7.846078	121	8.352790	2.363947	0.413586	0.586414	--	--	0.033577	0.966423	
10546000	-8.721024	159	17.613919	9.694632	0.443137	0.556863	0.945944	0.054056	0.099276	0.900724	
10547000	-8.483920	262	15.316468	19.080479	0.470578	0.529422	--	--	0.093154	0.906846	
10548000	-8.152366	317	4.889546	2.688180	0.225249	0.774751	0.985059	0.014941	0.012575	0.987425	
10549000	-8.848398	474	22.223438	23.502071	0.480851	0.519149	--	--	0.219618	0.780382	
10550000	-10.689930	369	24.146499	3.662784	0.477002	0.522998	--	--	0.163708	0.836292	
10551000	-9.226807	431	12.480606	25.329507	0.440467	0.559533	0.855737	0.144263	0.047636	0.952364	
10552000	-8.144917	139	4.915286	10.545091	0.225167	0.774833	--	--	0.016277	0.983723	
10553000	-8.927823	174	9.403385	0.720304	0.778038	0.221962	0.980375	0.019625	0.001854	0.998146	
10554000	-8.132355	9	9.356204	3.576023	0.336920	0.663080	--	--	0.026449	0.973551	
10555000	-9.337470	357	1.614185	1.288094	0.013186	0.986814	--	--	0.001137	0.998863	
10556000	-7.997759	396	9.025893	9.927125	0.381924	0.618076	--	--	0.037402	0.962598	
10557000	-9.338165	84	18.214666	2.488503	0.477267	0.522733	0.998078	0.001922	0.041396	0.958604	
10558000	-8.334666	183	9.036460	7.106447	0.264540	0.735460	--	--	0.071866	0.928134	
10559000	-8.250590	31	3.250406	7.468199	0.110062	0.889938	0.904536	0.095464	0.005662	0.994338	
10560000	-8.150208	330	6.090261	2.472235	0.322007	0.677993	0.832833	0.167167	0.003298	0.996702	
10561000	-8.220826	463	6.856218	8.243330	0.282767	0.717233	0.924291	0.075709	0.047965	0.952035	
10562000	-9.162870	88	16.360567	18.804983	0.457523	0.542477	0.762691	0.237309	0.254890	0.745110	
10563000	-8.506016	378	6.322515	14.135490	0.241606	0.758394	0.888134	0.111866	0.025568	0.974432	
10564000	-9.200549	245	15.751871	3.283704	0.479752	0.520248	0.960431	0.039569	0.087632	0.912368	
10565000	-7.950837	455	12.123260	10.052222	0.423268	0.576732	--	--	0.043438	0.956562	
10566000	-7.367109	493	8.687674	6.268707	0.325279	0.674721	0.950691	0.049309	0.047379	0.952621	
10567000	-10.116118	154	1.161659	11.919249	0.024210	0.975790	--	--	0.000319	0.999681	
10568000	-8.604920	306	0.959566	6.120468	0.004677	0.995323	--	--	0.000435	0.999565	
10569000	-8.324487	102	14.198645	5.299827	0.384108	0.615892	0.968641	0.031359	0.052630	0.947370	
10570000	-8.587212	230	11.050469	11.188366	0.399804	0.600196	0.886815	0.113185	0.083388	0.916612	
10571000	-8.301407	156	17.281208	12.602027	0.438000	0.562000	0.985069	0.014931	0.160069	0.839931	
10572000	-7.499234	156	5.319734	6.498173	0.171727	0.828273	0.992654	0.007346	0.020131	0.979869	
10573000	-8.270086	196	2.053104	4.741574	0.026302	0.973698	--	--	0.001187	0.998813	
10574000	-9.667643	481	1.575824	8.920735	0.083021	0.916979	0.885344	0.114656	0.000603	0.999397	
10575000	-7.444563	56	3.760494	4.005649	0.087610	0.912390	0.987461	0.012539	0.010266	0.989734	
10576000	-7.513520	102	7.771056	4.483875	0.252604	0.747396	0.970494	0.029506	0.018050	0.981950	
10577000	-7.511350	93	10.157026	7.745788	0.326016	0.673984	0.874820	0.125180	0.037816	0.962184	
10578000	-8.271834	442	3.178108	5.569471	0.110212	0.889788	0.884909	0.115091	0.004949	0.995051	
10579000	-9.622980	405	1.494015	0.792751	0.073550	0.926450	0.998568	0.001432	0.001389	0.998611	
10580000	-9.320265	395	5.233251	16.364281	0.228026	0.771974	0.737548	0.262452	0.012984	0.987016	
10581000	-8.128053	10	5.038545	1.879920	0.245107	0.754893	0.990853	0.009147	0.017415	0.982585	
10582000	-8.009188	462	9.770264	7.794036	0.296367	0.703633	--	--	0.059789	0.940211	
10583000	-7.566770	18	3.423723	2.806110	0.052069	0.947931	0.802944	0.197056	0.002736	0.997264	
10584000	-7.982727	177	4.997867	3.410783	0.204649	0.795351	0.986168	0.013832	0.018768	0.981232	
10585000	-8.227829	435	9.247757	2.023959	0.465803	0.534197	0.997713	0.002287	0.039392	0.960608	
10586000	-7.880399	233	2.647382	6.662866	0.040143	0.959857	0.926817	0.073183	0.002374	0.997626	
10587000	-8.435778	375	4.491302	1.738148	0.129131	0.870869	--	--	0.010388	0.989612	
10588000	-7.553444	141	5.191804	4.214222	0.071950	0.928050	0.989996	0.010004	0.011288	0.988712	
10589000	-8.191203	12	9.689400	16.061554	0.401637	0.598363	0.778162	0.221838	0.005314	0.994686	
10590000	-7.708295	373	5.566301	8.421928	0.229206	0.770794	--	--	0.012596	0.987404	
10591000	-8.622358	397	1.479078	4.225724	0.022403	0.977597	0.958300	0.041700	0.000605	0.999395	
10592000	-8.359505	74	2.117544	5.048791	0.042143	0.957857	0.905494	0.094506	0.001160	0.998840	
10593000	-7.669911	67	7.241450	6.303194	0.263752	0.736248	0.994266	0.005734	0.023695	0.976305	
10594000	-8.362059	378	2.350509	3.338677	0.038723	0.961277	0.980205	0.019795	0.003076	0.996924	
10595000	-7.837797	415	6.022658	8.064193	0.245838	0.754162	--	--	0.027016	0.972984	
10596000	-7.668776	136	5.791066	6.689368	0.195606	0.804394	--	--	0.011537	0.988463	
10597000	-8.226868	75	12.156695	12.820319	0.432523	0.567477	--	--	0.069595	0.930405	
10598000	-7.974009	68	10.348577	6.142789	0.340718	0.659282	--	--	0.041825	0.958175	
10599000	-8.672066	282	5.124811	11.737266	0.263747	0.736253	0.858988	0.141012	0.005773	0.994227	
10600000	-7.329233	431	5.825523	6.157464	0.172403	0.827597	0.981333	0.018667	0.008271	0.991729	
10601000	-9.054226	427	14.614623	3.605914	0.425934	0.574066	0.988120	0.011880	0.076535	0.923465	
10602000	-8.518228	220	6.674867	2.197608	0.254225	0.745775	--	--	0.016751	0.983249	
10603000	-8.276424	85	12.632185	6.172036	0.342255	0.657745	0.966621	0.033379	0.065498	0.934502	
10604000	-8.632915	228	6.364767	10.315537	0.296210	0.703790	0.941520	0.058480	0.054965	0.945035	
10605000	-7.871044	294	9.534834	10.326743	0.396403	0.603597	0.934635	0.065365	0.090021	0.909979	
10606000	-9.297620	315	10.474997	1.731595	0.401790	0.598210	--	--	0.040838	0.959162	
10607000	-8.481505	467	12.934227	16.991207	0.361728	0.638272	0.917024	0.082976	0.095247	0.904753	
10608000	-7.782746	334	9.332325	8.477162	0.286634	0.713366	--	--	0.019198	0.980802	
10609000	-8.738005	385	1.876318	8.193846	0.050957	0.949043	--	--	0.003506	0.996494	
10610000	-8.650530	283	4.657120	0.945748	0.188423	0.811577	--	--	0.013593	0.986407	
10611000	-7.578194	310	2.865155	6.305233	0.056193	0.943807	--	--	0.002496	0.997504	
10612000	-7.902626	447	2.143891	5.586203	0.018948	0.981052	0.752703	0.247297	0.002375	0.997625	
10613000	-7.993624	335	2.570166	2.047324	0.062311	0.937689	0.993704	0.006296	0.003442	0.996558	
10614000	-8.229961	248	8.690316	4.589978	0.272037	0.727963	--	--	0.066943	0.933057	
10615000	-7.703910	471	4.187486	6.309382	0.083839	0.916161	0.943745	0.056255	0.013169	0.986831	
10616000	-9.139744	127	20.818279	5.741054	0.444969	0.555031	0.800927	0.199073	0.086119	0.913881	
10617000	-7.941864	429	15.900925	6.937560	0.419335	0.580665	0.977361	0.022639	0.111299	0.888701	
10618000	-6.940835	400	7.393166	6.256751	0.148178	0.851822	0.991504	0.008496	0.017064	0.982936	
10619000	-7.824108	8	5.236574	3.667030	0.243063	0.756937	--	--	0.003051	0.996949	
10620000	-8.211578	85	1.474542	2.640706	0.012452	0.987548	0.965041	0.034959	0.001116	0.998884	
10621000	-8.327294	27	4.966472	3.732837	0.243356	0.756644	0.964630	0.035370	0.009420	0.990580	
10622000	-7.715844	404	8.392453	7.744214	0.337921	0.662079	0.921020	0.078980	0.050434	0.949566	
10623000	-7.909785	211	10.876948	5.893279	0.417280	0.582720	0.959514	0.040486	0.063277	0.936723	
10624000	-8.799982	356	16.725473	13.202544	0.484339	0.515661	0.876921	0.123079	0.231213	0.768787	
10625000	-7.827536	199	2.434243	2.852050	0.075103	0.924897	--	--	0.002099	0.997901	
10626000	-7.788368	305	7.606848	7.069700	0.225168	0.774832	0.907655	0.092345	0.020506	0.979494	
10627000	-8.632174	338	6.786860	16.011740	0.242389	0.757611	0.781995	0.218005	0.034043	0.965957	
10628000	-8.131657	228	6.040574	3.655372	0.234649	0.765351	0.991851	0.008149	0.040848	0.959152	
10629000	-9.089645	306	19.389820	4.657608	0.396404	0.603596	--	--	0.110671	0.889329	
10630000	-7.998360	105	4.839642	3.374525	0.115703	0.884297	--	--	0.012194	0.987806	
10631000	-8.147107	28	10.289399	9.955479	0.326898	0.673102	--	--	0.049438	0.950562	
10632000	-7.839025	65	7.793438	8.087885	0.260913	0.739087	0.972985	0.027015	0.083608	0.916392	
10633000	-7.434761	135	4.604841	2.423673	0.233777	0.766223	--	--	0.007391	0.992609	
10634000	-8.289016	286	14.329730	7.070336	0.395998	0.604002	--	--	0.084869	0.915131	
10635000	-8.049758	106	12.579138	11.369224	0.386141	0.613859	--	--	0.052556	0.947444	
10636000	-8.224155	274	7.305766	13.045793	0.254983	0.745017	0.676142	0.323858	0.044138	0.955862	
10637000	-8.747984	332	14.126528	4.406494	0.387977	0.612023	--	--	0.016051	0.983949	
10638000	-7.683763	307	4.457428	3.139064	0.174053	0.825947	--	--	0.009331	0.990669	
10639000	-8.236595	1	5.947336	13.113912	0.205800	0.794200	0.915270	0.084730	0.018870	0.981130	
10640000	-8.380285	329	3.036962	7.518944	0.115882	0.884118	0.867115	0.132885	0.005267	0.994733	
10641000	-8.103145	356	5.132970	4.709884	0.270572	0.729428	0.958452	0.041548	0.037201	0.962799	
10642000	-7.448284	199	6.553525	6.071883	0.298453	0.701547	--	--	0.015951	0.984049	
10643000	-7.319736	178	6.229020	3.301713	0.329383	0.670617	0.956638	0.043362	0.008936	0.991064	
