Options:
Model:                           MultiState
Tree File Name:                  Artiodactyl.trees
Data File Name:                  Artiodactyl.txt
Log File Name:                   Artiodactyl_multistate_run2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1107730964
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      20005000
Burn in:                         5000
MCMC ML Start:                   False
Schedule File:                   Artiodactyl_multistate_run2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               D,G
Using a covarion model:          False
Normalise Q Matrix:              False
Tags:	2
	TVarNode	5	Sheep Goat Cow Buffalo Pronghorn 
	TRecNode	4	Porpoise Dolphin FKWhale Whale 
Restrictions:
    qDG                          None
    qGD                          None
Prior Information:
    Prior Categories:            100
    Priors
        qDG - exp 10.00 
        qGD - exp 10.00 
Node reconstruction / fossilisation:
	Node VarNode TVarNode
	Node RecNode TRecNode
Tree Information
     Trees:                      500
     Taxa:                       17
     Sites:                      1
     States:                     2
Iteration	Lh	Tree No	qDG	qGD	Root P(D)	Root P(G)	VarNode P(D)	VarNode P(G)	RecNode P(D)	RecNode P(G)	
12503000	-8.143814	465	4.406007	9.741125	0.205863	0.794137	--	--	0.008576	0.991424	
12504000	-8.226125	365	5.643788	3.625355	0.210790	0.789210	0.796564	0.203436	0.016532	0.983468	
12505000	-7.775870	267	3.466896	8.890076	0.098711	0.901289	0.911075	0.088925	0.009804	0.990196	
12506000	-7.328685	59	4.894077	7.255829	0.162204	0.837796	0.844934	0.155066	0.008775	0.991225	
12507000	-7.656851	239	8.368061	5.594072	0.354700	0.645300	0.991150	0.008850	0.019855	0.980145	
12508000	-8.389261	294	4.042483	10.134407	0.212687	0.787313	0.904485	0.095515	0.021041	0.978959	
12509000	-11.589689	435	0.617671	0.470797	0.006172	0.993828	0.999015	0.000985	0.000210	0.999790	
12510000	-8.089441	448	11.258144	7.269413	0.416193	0.583807	--	--	0.030537	0.969463	
12511000	-7.300684	178	4.572991	4.587714	0.206778	0.793222	0.924784	0.075216	0.004990	0.995010	
12512000	-7.658527	495	3.967404	4.052531	0.219820	0.780180	0.967277	0.032723	0.001588	0.998412	
12513000	-9.221389	13	11.973922	2.347447	0.422680	0.577320	--	--	0.041744	0.958256	
12514000	-7.871942	448	7.919564	6.892523	0.353271	0.646729	--	--	0.016209	0.983791	
12515000	-8.234217	294	8.659161	13.017210	0.398821	0.601179	0.903965	0.096035	0.083066	0.916934	
12516000	-7.698600	431	5.801181	2.669537	0.172390	0.827610	0.996282	0.003718	0.007729	0.992271	
12517000	-7.905615	199	12.958627	10.211755	0.445397	0.554603	--	--	0.060477	0.939523	
12518000	-8.211412	370	6.092269	9.514499	0.267004	0.732996	--	--	0.029545	0.970455	
12519000	-8.569832	381	7.171760	12.612589	0.327126	0.672874	--	--	0.042529	0.957471	
12520000	-8.099631	79	11.006846	17.653792	0.379924	0.620076	0.912574	0.087426	0.034296	0.965704	
12521000	-8.825893	269	12.655105	2.489295	0.368046	0.631954	--	--	0.013903	0.986097	
12522000	-8.332510	383	4.564842	10.365333	0.205097	0.794903	0.520164	0.479836	0.014307	0.985693	
12523000	-8.615964	178	10.821299	21.177131	0.436712	0.563288	0.815728	0.184272	0.033281	0.966719	
12524000	-9.223733	181	21.537223	31.796275	0.476994	0.523006	0.707963	0.292037	0.157932	0.842068	
12525000	-7.640811	225	11.104560	8.372852	0.410671	0.589329	0.959287	0.040713	0.038868	0.961132	
12526000	-7.675994	240	3.106689	5.439150	0.069861	0.930139	0.755367	0.244633	0.003856	0.996144	
12527000	-8.284991	153	12.048279	9.921809	0.416057	0.583943	--	--	0.063231	0.936769	
12528000	-8.161797	365	4.280950	5.667664	0.154895	0.845105	0.660111	0.339889	0.010211	0.989789	
12529000	-9.181408	270	11.726730	1.266865	0.535417	0.464583	--	--	0.016028	0.983972	
12530000	-8.586854	123	6.696219	2.285835	0.235477	0.764523	0.997845	0.002155	0.025867	0.974133	
12531000	-8.087779	468	4.865435	7.821134	0.187673	0.812327	--	--	0.014194	0.985806	
12532000	-8.218270	115	2.739138	7.094486	0.072662	0.927338	0.518803	0.481197	0.002295	0.997705	
12533000	-7.772344	72	4.006958	2.879334	0.163782	0.836218	--	--	0.007988	0.992012	
12534000	-9.081785	416	12.520264	1.770735	0.500169	0.499831	0.997762	0.002238	0.080050	0.919950	
12535000	-7.795142	375	4.743421	7.255644	0.126541	0.873459	--	--	0.012984	0.987016	
12536000	-8.843349	332	4.796375	15.885784	0.226414	0.773586	--	--	0.001988	0.998012	
12537000	-8.318263	281	14.263969	8.524664	0.347613	0.652387	0.965797	0.034203	0.071738	0.928262	
12538000	-8.440120	318	7.744051	2.975572	0.265426	0.734574	0.818355	0.181645	0.045536	0.954464	
12539000	-8.398416	472	11.204123	7.021259	0.366631	0.633369	0.808807	0.191193	0.046414	0.953586	
12540000	-7.727761	290	3.778638	6.722742	0.116709	0.883291	--	--	0.009972	0.990028	
12541000	-8.254293	458	2.217102	7.255740	0.045928	0.954072	0.939708	0.060292	0.001506	0.998494	
12542000	-8.449468	4	12.034766	2.872146	0.467984	0.532016	--	--	0.068393	0.931607	
12543000	-7.891281	80	6.488424	8.170208	0.206257	0.793743	0.896913	0.103087	0.044358	0.955642	
12544000	-8.771896	158	10.678273	1.823728	0.448935	0.551065	--	--	0.050877	0.949123	
12545000	-9.041770	187	16.337238	3.705109	0.421347	0.578653	0.873616	0.126384	0.062929	0.937071	
12546000	-8.390742	297	9.140950	1.965475	0.488334	0.511666	0.997725	0.002275	0.068785	0.931215	
12547000	-8.031966	200	13.086316	11.970477	0.395431	0.604569	0.952438	0.047562	0.028491	0.971509	
12548000	-8.859938	406	2.893159	8.697950	0.133433	0.866567	--	--	0.004449	0.995551	
12549000	-9.495814	345	17.103313	4.529274	0.438077	0.561923	0.923461	0.076539	0.144658	0.855342	
12550000	-8.475247	202	3.725754	8.172456	0.151759	0.848241	0.939782	0.060218	0.009716	0.990284	
12551000	-7.741993	250	3.409814	3.347975	0.101875	0.898125	0.985600	0.014400	0.001998	0.998002	
12552000	-8.178351	62	1.734092	4.872112	0.026578	0.973422	--	--	0.001190	0.998810	
12553000	-8.987003	269	23.951841	29.300627	0.473949	0.526051	--	--	0.059787	0.940213	
12554000	-8.267669	245	5.482574	2.111874	0.281579	0.718421	0.949861	0.050139	0.012853	0.987147	
12555000	-10.177288	83	13.140174	1.766766	0.498967	0.501033	0.942199	0.057801	0.129125	0.870875	
12556000	-10.763518	171	0.145945	5.538624	0.000300	0.999700	0.780711	0.219289	0.000020	0.999980	
12557000	-8.509491	119	2.638059	4.465372	0.080579	0.919421	0.934925	0.065075	0.002985	0.997015	
12558000	-8.647907	220	5.611293	1.833753	0.218520	0.781480	--	--	0.012011	0.987989	
12559000	-7.712073	225	3.897170	7.669483	0.180420	0.819580	0.932683	0.067317	0.005549	0.994451	
12560000	-7.631934	129	3.160285	4.826321	0.065776	0.934224	0.972636	0.027364	0.003425	0.996575	
12561000	-7.498509	41	7.819618	5.669791	0.275119	0.724881	0.981926	0.018074	0.025360	0.974640	
12562000	-9.087793	123	6.412117	1.332142	0.312477	0.687523	0.999235	0.000765	0.023419	0.976581	
12563000	-7.456416	194	7.550784	4.448534	0.231606	0.768394	--	--	0.031343	0.968657	
12564000	-6.882747	428	4.825985	4.686406	0.117862	0.882138	0.989990	0.010010	0.012499	0.987501	
12565000	-8.587229	265	6.525312	14.602190	0.312116	0.687884	--	--	0.043995	0.956005	
12566000	-8.037164	319	3.490848	2.867045	0.169756	0.830244	0.996296	0.003704	0.008690	0.991310	
12567000	-8.136349	156	9.117784	13.436527	0.337146	0.662854	0.978182	0.021818	0.062474	0.937526	
12568000	-8.048218	244	8.878788	10.201590	0.315922	0.684078	--	--	0.037037	0.962963	
12569000	-10.027440	454	0.941508	7.979782	0.020826	0.979174	--	--	0.000948	0.999052	
12570000	-8.114223	209	15.541504	10.269030	0.407342	0.592658	0.929623	0.070377	0.006585	0.993415	
12571000	-7.836918	317	5.602062	5.431223	0.236591	0.763409	0.951145	0.048855	0.017272	0.982728	
12572000	-8.118778	357	1.558799	3.968195	0.010485	0.989515	--	--	0.001132	0.998868	
12573000	-7.780583	125	8.465765	6.174416	0.338893	0.661107	--	--	0.009482	0.990518	
12574000	-7.835852	403	8.568670	3.999118	0.372496	0.627504	0.891807	0.108193	0.055044	0.944956	
12575000	-7.847224	437	10.545876	6.586239	0.373936	0.626064	0.943818	0.056182	0.007981	0.992019	
12576000	-7.829796	287	11.473656	6.179925	0.340012	0.659988	--	--	0.054248	0.945752	
12577000	-9.170786	229	17.573929	27.650889	0.480352	0.519648	0.642718	0.357282	0.039480	0.960520	
12578000	-8.191615	122	6.178554	8.139686	0.223062	0.776938	--	--	0.039827	0.960173	
12579000	-7.577593	278	11.824419	14.465050	0.407232	0.592768	0.971202	0.028798	0.036994	0.963006	
12580000	-8.637983	441	10.639960	12.910270	0.383524	0.616476	0.960220	0.039780	0.041826	0.958174	
12581000	-7.961787	57	10.190677	12.074848	0.278458	0.721542	--	--	0.065497	0.934503	
12582000	-7.839944	373	12.221875	11.558572	0.414255	0.585745	--	--	0.057833	0.942167	
12583000	-8.706741	324	12.242133	2.811680	0.540446	0.459554	0.901466	0.098534	0.063414	0.936586	
12584000	-8.367749	195	8.466975	2.249219	0.274011	0.725989	--	--	0.035399	0.964601	
12585000	-7.720262	375	5.849161	4.620021	0.159889	0.840111	--	--	0.018106	0.981894	
12586000	-8.410625	392	3.425756	3.267988	0.078816	0.921184	--	--	0.009969	0.990031	
12587000	-8.129070	90	7.292230	7.830152	0.274566	0.725434	0.935010	0.064990	0.038236	0.961764	
12588000	-8.831907	464	1.936760	4.578740	0.019424	0.980576	0.300804	0.699196	0.003179	0.996821	
12589000	-8.343700	36	6.189892	1.595390	0.392023	0.607977	--	--	0.006086	0.993914	
12590000	-7.888087	114	3.188095	2.132470	0.070720	0.929280	0.933909	0.066091	0.002482	0.997518	
12591000	-8.131815	406	5.201351	3.142135	0.246506	0.753494	--	--	0.012207	0.987793	
12592000	-7.939259	391	10.758835	6.725471	0.431504	0.568496	0.991723	0.008277	0.051802	0.948198	
12593000	-8.942574	189	15.449685	2.586621	0.463729	0.536271	--	--	0.095359	0.904641	
12594000	-7.844483	368	10.673303	5.905340	0.312363	0.687637	--	--	0.058620	0.941380	
12595000	-8.009039	201	1.687356	5.252324	0.020156	0.979844	0.485524	0.514476	0.001986	0.998014	
12596000	-9.326262	384	23.023583	9.283839	0.467638	0.532362	0.943204	0.056796	0.217240	0.782760	
12597000	-8.086568	409	2.439886	3.928425	0.072680	0.927320	0.964350	0.035650	0.005720	0.994280	
12598000	-9.085179	223	25.872471	17.843341	0.477331	0.522669	0.682383	0.317617	0.190866	0.809134	
12599000	-8.545314	319	6.495250	0.402097	0.786282	0.213718	0.999951	0.000049	0.025159	0.974841	
12600000	-7.538025	465	7.073732	3.212590	0.296943	0.703057	--	--	0.018371	0.981629	
12601000	-8.909925	474	11.804335	0.799694	0.708491	0.291509	--	--	0.066649	0.933351	
12602000	-7.890126	358	8.247106	5.301123	0.302173	0.697827	0.966520	0.033480	0.018822	0.981178	
12603000	-7.911611	312	6.000717	7.499527	0.187906	0.812094	0.742177	0.257823	0.025973	0.974027	
12604000	-8.232329	45	8.952553	2.808102	0.377585	0.622415	--	--	0.045531	0.954469	
12605000	-7.323191	207	6.280189	8.551115	0.198931	0.801069	0.833067	0.166933	0.012350	0.987650	
12606000	-10.775107	84	0.183676	1.845627	0.000243	0.999757	0.973665	0.026335	0.000005	0.999995	
12607000	-8.715109	113	1.160102	3.471495	0.009953	0.990047	0.970960	0.029040	0.000502	0.999498	
12608000	-8.888279	472	18.783102	10.401932	0.452140	0.547860	0.792210	0.207790	0.113270	0.886730	
12609000	-8.495264	152	7.602923	11.738381	0.298992	0.701008	0.872922	0.127078	0.050679	0.949321	
12610000	-7.767870	488	10.431416	8.132952	0.412687	0.587313	0.934541	0.065459	0.026826	0.973174	
12611000	-7.520336	59	2.823918	6.621066	0.067846	0.932154	0.788033	0.211967	0.003012	0.996988	
12612000	-7.866890	117	10.653078	9.752293	0.407593	0.592407	--	--	0.109017	0.890983	
12613000	-7.734091	207	5.402991	2.362589	0.230135	0.769865	0.942524	0.057476	0.008247	0.991753	
12614000	-8.383703	215	8.882555	1.069093	0.677762	0.322238	0.998092	0.001908	0.033714	0.966286	
12615000	-8.319589	317	11.811250	13.583629	0.430618	0.569382	0.865710	0.134290	0.072893	0.927107	
12616000	-7.442068	125	4.033267	5.400419	0.164561	0.835439	--	--	0.001343	0.998657	
12617000	-8.631228	120	3.565967	1.374249	0.249390	0.750610	--	--	0.005231	0.994769	
12618000	-7.692645	181	11.573169	4.528782	0.324985	0.675015	0.955664	0.044336	0.043586	0.956414	
12619000	-7.914695	331	7.968364	10.998493	0.357270	0.642730	0.762883	0.237117	0.036129	0.963871	
12620000	-7.365198	195	2.058159	4.386156	0.026609	0.973391	--	--	0.002577	0.997423	
12621000	-7.485767	389	10.683959	10.574424	0.256902	0.743098	0.971384	0.028616	0.021822	0.978178	
12622000	-8.281601	49	16.640724	5.647221	0.375540	0.624460	--	--	0.104653	0.895347	
12623000	-8.127101	118	2.358808	2.220856	0.063045	0.936955	0.982577	0.017423	0.001153	0.998847	
12624000	-7.963420	225	6.225144	2.205196	0.328777	0.671223	0.995118	0.004882	0.012055	0.987945	
12625000	-10.314522	448	1.795625	13.065819	0.091869	0.908131	--	--	0.001093	0.998907	
12626000	-11.350930	422	20.179498	1.091215	0.777221	0.222779	0.998667	0.001333	0.151082	0.848918	
12627000	-7.752685	276	4.801064	4.118537	0.123821	0.876179	0.801388	0.198612	0.016157	0.983843	
12628000	-9.183340	230	2.646611	2.051795	0.091297	0.908703	0.985363	0.014637	0.004972	0.995028	
12629000	-8.476879	243	0.929971	4.781248	0.017098	0.982902	0.616458	0.383542	0.000394	0.999606	
12630000	-8.161697	59	10.872551	2.711898	0.392917	0.607083	0.968764	0.031236	0.035026	0.964974	
12631000	-7.959174	174	2.975272	7.303489	0.064626	0.935374	0.652662	0.347338	0.000141	0.999859	
12632000	-8.077932	337	7.324288	8.532692	0.300164	0.699836	0.739559	0.260441	0.029701	0.970299	
12633000	-8.549073	254	2.390583	4.057748	0.064643	0.935357	--	--	0.002630	0.997370	
12634000	-7.955733	320	7.869549	13.123932	0.299188	0.700812	--	--	0.056870	0.943130	
12635000	-8.026296	142	8.218173	8.963962	0.389344	0.610656	--	--	0.017550	0.982450	
12636000	-8.458627	200	9.176084	1.854186	0.391707	0.608293	0.998553	0.001447	0.012532	0.987468	
12637000	-9.844451	414	29.385584	23.488067	0.493600	0.506400	--	--	0.242543	0.757457	
12638000	-8.257562	219	12.895951	2.062224	0.624694	0.375306	--	--	0.066830	0.933170	
12639000	-8.660440	286	18.005379	21.586375	0.444768	0.555232	--	--	0.149997	0.850003	
12640000	-7.523745	112	3.931689	4.701866	0.107633	0.892367	0.992686	0.007314	0.003341	0.996659	
12641000	-8.463686	133	3.600370	8.126381	0.093044	0.906956	--	--	0.020501	0.979499	
12642000	-7.519129	167	9.083686	7.721649	0.306904	0.693096	0.856633	0.143367	0.038067	0.961933	
12643000	-8.201385	398	9.220137	13.140360	0.318665	0.681335	--	--	0.022599	0.977401	
12644000	-7.986558	20	7.681915	2.709397	0.282061	0.717939	--	--	0.027429	0.972571	
12645000	-7.598847	255	6.282016	6.404396	0.210572	0.789428	--	--	0.020698	0.979302	
12646000	-9.347571	433	22.246307	10.850132	0.489797	0.510203	--	--	0.172725	0.827275	
12647000	-8.511697	467	17.316897	8.228465	0.391872	0.608128	0.979617	0.020383	0.125359	0.874641	
12648000	-9.324733	381	2.467931	11.335216	0.092133	0.907867	--	--	0.006098	0.993902	
12649000	-10.459108	440	13.926380	0.331431	0.791420	0.208580	0.997523	0.002477	0.077248	0.922752	
12650000	-7.793084	181	4.356255	2.643569	0.110331	0.889669	0.948020	0.051980	0.007064	0.992936	
12651000	-7.636337	129	11.454380	8.442462	0.342192	0.657808	0.960985	0.039015	0.040370	0.959630	
12652000	-8.141479	20	7.419655	11.635859	0.282874	0.717126	--	--	0.031082	0.968918	
12653000	-7.734819	99	9.271812	6.591328	0.343313	0.656687	0.870769	0.129231	0.021086	0.978914	
12654000	-8.661276	421	9.222443	1.483308	0.383990	0.616010	0.998337	0.001663	0.027854	0.972146	
12655000	-7.974787	71	5.011128	6.860254	0.212759	0.787241	--	--	0.009133	0.990867	
12656000	-8.662277	340	4.825689	3.226316	0.219650	0.780350	0.913866	0.086134	0.007073	0.992927	
12657000	-8.305435	368	14.059965	5.617605	0.375484	0.624516	--	--	0.091078	0.908922	
12658000	-12.068889	12	0.070940	11.825560	0.000106	0.999894	0.068152	0.931848	0.000000	1.000000	
12659000	-8.370409	87	10.207417	4.562166	0.353465	0.646535	0.985758	0.014242	0.020215	0.979785	
12660000	-8.071983	159	5.941623	2.198996	0.279231	0.720769	0.981133	0.018867	0.014296	0.985704	
12661000	-8.574647	263	5.001475	1.997966	0.196082	0.803918	0.987612	0.012388	0.010140	0.989860	
12662000	-8.001006	220	5.806420	8.912340	0.220761	0.779239	--	--	0.014860	0.985140	
12663000	-7.753690	310	8.211880	5.090577	0.274928	0.725072	--	--	0.017889	0.982111	
12664000	-8.232555	158	4.071432	1.658901	0.173047	0.826953	--	--	0.008813	0.991187	
12665000	-7.765676	186	4.220575	5.715640	0.156524	0.843476	0.976269	0.023731	0.013864	0.986136	
12666000	-9.260803	153	3.701389	13.529035	0.205934	0.794066	--	--	0.008423	0.991577	
12667000	-7.674295	59	2.307770	3.190526	0.041618	0.958382	0.872742	0.127258	0.001899	0.998101	
12668000	-8.237608	110	10.634033	4.690298	0.405968	0.594032	--	--	0.064632	0.935368	
12669000	-7.635772	431	4.934008	8.899798	0.153581	0.846419	0.959402	0.040598	0.006268	0.993732	
12670000	-7.911802	264	17.357576	8.888110	0.452167	0.547833	--	--	0.179641	0.820359	
12671000	-8.735089	377	14.957115	19.916814	0.453996	0.546004	--	--	0.006272	0.993728	
12672000	-7.598865	36	6.537002	4.287113	0.247004	0.752996	--	--	0.007227	0.992773	
12673000	-8.167544	336	2.773071	8.144661	0.083624	0.916376	0.831550	0.168450	0.003009	0.996991	
12674000	-7.483249	141	5.991053	5.117015	0.091574	0.908426	0.986965	0.013035	0.015013	0.984987	
12675000	-8.919454	108	16.829296	11.575711	0.473085	0.526915	0.771746	0.228254	0.108198	0.891802	
12676000	-8.397395	376	1.344294	4.768372	0.012495	0.987505	0.948710	0.051290	0.000671	0.999329	
12677000	-7.482884	86	6.318835	7.430550	0.221774	0.778226	0.957451	0.042549	0.026168	0.973832	
12678000	-8.740046	162	6.297153	12.001781	0.259499	0.740501	--	--	0.028441	0.971559	
12679000	-7.543005	141	6.029579	4.536402	0.092705	0.907295	0.989620	0.010380	0.015016	0.984984	
12680000	-7.945238	438	7.006815	10.435322	0.251114	0.748886	0.698220	0.301780	0.018381	0.981619	
12681000	-7.730656	397	7.301418	5.288317	0.279833	0.720167	0.982233	0.017767	0.013564	0.986436	
12682000	-10.990193	55	3.378909	0.100075	0.697836	0.302164	--	--	0.004600	0.995400	
12683000	-8.180393	219	3.968945	9.423884	0.114747	0.885253	--	--	0.009757	0.990243	
12684000	-7.918179	395	7.712546	7.855971	0.258081	0.741919	0.910131	0.089869	0.023035	0.976965	
12685000	-9.563541	283	1.947480	13.305091	0.050162	0.949838	--	--	0.003562	0.996438	
12686000	-8.163218	67	5.453552	10.237889	0.210375	0.789625	0.982319	0.017681	0.015183	0.984817	
12687000	-7.176178	295	7.125639	6.116592	0.178813	0.821187	0.687457	0.312543	0.015481	0.984519	
12688000	-7.925171	374	3.656688	3.689515	0.151043	0.848957	0.991986	0.008014	0.007799	0.992201	
12689000	-7.656835	453	6.419780	3.889819	0.207210	0.792790	0.922744	0.077256	0.012993	0.987007	
12690000	-7.784474	334	7.326028	10.169181	0.232984	0.767016	--	--	0.012440	0.987560	
12691000	-8.040679	349	2.106178	8.459995	0.035346	0.964654	0.937669	0.062331	0.001490	0.998510	
12692000	-7.301016	283	6.071867	3.758022	0.178224	0.821776	--	--	0.023754	0.976246	
12693000	-8.062282	332	3.225735	2.439981	0.080824	0.919176	--	--	0.000741	0.999259	
12694000	-7.859821	227	6.441124	4.661196	0.229830	0.770170	0.837569	0.162431	0.007718	0.992282	
12695000	-8.965175	150	6.924338	14.487811	0.252113	0.747887	--	--	0.026026	0.973974	
12696000	-8.674035	253	3.414675	2.383976	0.086516	0.913484	0.984322	0.015678	0.004151	0.995849	
12697000	-7.951383	435	11.018025	5.444886	0.404197	0.595803	0.985652	0.014348	0.056737	0.943263	
12698000	-8.293408	122	10.425577	7.408658	0.340296	0.659704	--	--	0.088463	0.911537	
12699000	-8.452443	78	9.779666	14.118418	0.326493	0.673507	--	--	0.050596	0.949404	
12700000	-8.557410	486	5.025209	2.550822	0.158335	0.841665	--	--	0.013587	0.986413	
12701000	-8.066996	330	12.167280	6.619717	0.395493	0.604507	0.771074	0.228926	0.020546	0.979454	
12702000	-7.614513	271	7.286736	5.039269	0.248740	0.751260	--	--	0.021171	0.978829	
12703000	-9.341921	326	28.650772	29.626434	0.487599	0.512401	--	--	0.103345	0.896655	
12704000	-8.840806	288	6.422079	1.265819	0.445713	0.554287	0.994929	0.005071	0.022665	0.977335	
12705000	-7.790205	94	10.837425	5.942240	0.320144	0.679856	--	--	0.087093	0.912907	
12706000	-7.783914	225	4.649854	2.523206	0.228278	0.771722	0.992161	0.007839	0.006966	0.993034	
12707000	-7.734217	109	8.795315	7.459812	0.355947	0.644053	0.764081	0.235919	0.052892	0.947108	
12708000	-8.000279	486	5.199750	5.394968	0.157465	0.842535	--	--	0.015454	0.984546	
12709000	-7.664713	46	3.101897	6.078999	0.043211	0.956789	0.978434	0.021566	0.002606	0.997394	
12710000	-7.533593	232	10.072006	4.382463	0.336221	0.663779	0.985286	0.014714	0.071367	0.928633	
12711000	-8.719974	265	7.218590	16.248157	0.347154	0.652846	--	--	0.053450	0.946550	
12712000	-8.823921	14	10.002908	4.689289	0.365400	0.634600	0.747935	0.252065	0.020826	0.979174	
12713000	-7.814166	307	10.306876	4.956695	0.367082	0.632918	--	--	0.043794	0.956206	
12714000	-8.196535	475	3.253108	9.648058	0.088780	0.911220	0.905165	0.094835	0.003574	0.996426	
12715000	-9.325034	83	15.198445	6.312255	0.462834	0.537166	0.823002	0.176998	0.172147	0.827853	
12716000	-8.718835	71	4.193769	1.792853	0.211803	0.788197	--	--	0.005773	0.994227	
12717000	-7.903776	476	5.323840	2.900803	0.127094	0.872906	0.994647	0.005353	0.009807	0.990193	
12718000	-9.538390	21	9.398045	21.974771	0.447481	0.552519	0.781239	0.218761	0.077292	0.922708	
12719000	-7.741446	351	3.618238	4.154075	0.087800	0.912200	--	--	0.004771	0.995229	
12720000	-7.625083	174	12.544257	10.638552	0.380813	0.619187	0.820055	0.179945	0.004118	0.995882	
12721000	-8.786522	432	4.738840	1.979010	0.291301	0.708699	--	--	0.005809	0.994191	
12722000	-8.234210	415	8.540393	2.892831	0.323141	0.676859	--	--	0.043669	0.956331	
12723000	-7.463489	102	8.193877	5.429168	0.260812	0.739188	0.959765	0.040235	0.020186	0.979814	
12724000	-8.804440	124	1.023353	1.523299	0.012135	0.987865	0.989310	0.010690	0.000561	0.999439	
12725000	-8.701696	317	17.650092	7.844852	0.461075	0.538925	0.951193	0.048807	0.118348	0.881652	
12726000	-8.028702	394	10.455885	13.648998	0.347155	0.652845	--	--	0.046607	0.953393	
12727000	-7.435837	360	9.165928	5.751361	0.241871	0.758129	0.991604	0.008396	0.024803	0.975197	
12728000	-7.755924	114	1.574570	4.449824	0.017744	0.982256	0.777759	0.222241	0.000646	0.999354	
12729000	-7.503508	198	4.399749	4.498779	0.172989	0.827011	0.982642	0.017358	0.009419	0.990581	
12730000	-9.037881	139	0.784882	6.805549	0.009006	0.990994	--	--	0.000432	0.999568	
12731000	-7.715556	495	6.136438	4.240212	0.326837	0.673163	0.973114	0.026886	0.004586	0.995414	
12732000	-8.461311	134	12.068975	2.942208	0.418841	0.581159	0.918328	0.081672	0.024863	0.975137	
12733000	-8.099495	469	7.774064	2.921744	0.253165	0.746835	0.990377	0.009623	0.029565	0.970435	
12734000	-8.033256	106	12.030674	11.504979	0.378751	0.621249	--	--	0.048797	0.951203	
12735000	-8.168586	454	9.481027	4.849256	0.409646	0.590354	--	--	0.062864	0.937136	
12736000	-7.826680	207	3.126581	2.592442	0.085526	0.914474	0.901540	0.098460	0.002917	0.997083	
12737000	-8.578999	95	7.119601	2.129467	0.331913	0.668087	0.998102	0.001898	0.023054	0.976946	
12738000	-8.732249	436	5.846550	12.542840	0.349533	0.650467	--	--	0.019783	0.980217	
12739000	-8.430475	212	13.621861	12.391886	0.363057	0.636943	0.937494	0.062506	0.089956	0.910044	
12740000	-8.018182	482	14.114499	7.537700	0.406185	0.593815	0.985824	0.014176	0.103625	0.896375	
12741000	-8.167421	77	13.636712	5.377350	0.443184	0.556816	0.923959	0.076041	0.051826	0.948174	
12742000	-7.737967	296	4.812905	9.360832	0.202285	0.797715	--	--	0.005280	0.994720	
12743000	-9.170396	205	3.979957	15.004778	0.205424	0.794576	0.547722	0.452278	0.011028	0.988972	
12744000	-8.197113	445	12.771183	12.159837	0.411366	0.588634	0.974895	0.025105	0.057023	0.942977	
12745000	-9.063494	393	6.264612	16.712408	0.310510	0.689490	0.814257	0.185743	0.022184	0.977816	
12746000	-8.109108	164	3.352706	7.971878	0.128558	0.871442	--	--	0.008033	0.991967	
12747000	-8.540887	23	2.251864	6.788599	0.110223	0.889777	--	--	0.001376	0.998624	
12748000	-7.896767	115	7.917293	3.964685	0.330508	0.669492	0.823951	0.176049	0.017235	0.982765	
12749000	-8.227226	389	20.372540	21.854443	0.416613	0.583387	0.929802	0.070198	0.074919	0.925081	
12750000	-8.903662	157	2.129580	8.913776	0.080161	0.919839	--	--	0.001994	0.998006	
12751000	-8.222632	163	2.681373	5.321608	0.060015	0.939985	--	--	0.000963	0.999037	
12752000	-7.733850	1	9.732829	8.146850	0.289208	0.710792	0.971135	0.028865	0.039651	0.960349	
12753000	-8.836091	115	2.467656	10.354504	0.072398	0.927602	0.414373	0.585627	0.001992	0.998008	
12754000	-8.729517	247	12.334610	6.064049	0.384822	0.615178	--	--	0.033549	0.966451	
12755000	-9.375850	246	2.001562	8.736515	0.045579	0.954421	0.912049	0.087951	0.001459	0.998541	
12756000	-8.019793	322	6.589127	10.407526	0.288721	0.711279	0.695136	0.304864	0.023637	0.976363	
12757000	-9.722921	276	4.990683	16.743552	0.208197	0.791803	0.541577	0.458423	0.025856	0.974144	
12758000	-8.592355	157	12.815271	2.717817	0.538595	0.461405	--	--	0.049096	0.950904	
12759000	-8.979985	82	12.635169	23.682261	0.468355	0.531645	0.708452	0.291548	0.068123	0.931877	
12760000	-9.100703	74	15.993703	7.157399	0.422537	0.577463	0.951584	0.048416	0.055041	0.944959	
12761000	-8.269392	176	2.825853	5.630433	0.047666	0.952334	--	--	0.003655	0.996345	
12762000	-10.577917	292	0.308370	7.164097	0.001110	0.998890	0.413034	0.586966	0.000057	0.999943	
12763000	-7.896833	139	7.779348	2.989285	0.298085	0.701915	--	--	0.030874	0.969126	
12764000	-8.259180	377	2.077845	1.990287	0.039664	0.960336	--	--	0.000046	0.999954	
12765000	-8.232897	296	6.068675	1.531611	0.273321	0.726679	--	--	0.007361	0.992639	
12766000	-8.575213	4	2.546703	1.871802	0.068784	0.931216	--	--	0.004006	0.995994	
