Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
819	0.319902	181	0.812155	3.904285	819	0.319902	0.409000	0.395614	
814	0.330467	186	0.822581	3.904285	814	0.330467	0.422000	0.395760	
838	0.341289	162	0.820988	3.904285	838	0.341289	0.419000	0.395888	
836	0.309809	164	0.768293	3.904285	836	0.309809	0.385000	0.395828	
829	0.316043	171	0.818713	3.904285	829	0.316043	0.402000	0.395862	
818	0.316626	182	0.824176	3.904285	818	0.316626	0.409000	0.395933	
818	0.321516	182	0.829670	3.904285	818	0.321516	0.414000	0.396030	
838	0.328162	162	0.851852	3.904285	838	0.328162	0.413000	0.396121	
826	0.331719	174	0.793103	3.904285	826	0.331719	0.412000	0.396205	
836	0.334928	164	0.792683	3.904285	836	0.334928	0.410000	0.396278	
841	0.292509	159	0.861635	3.904285	841	0.292509	0.383000	0.396208	
829	0.279855	171	0.824561	3.904285	829	0.279855	0.373000	0.396087	
848	0.336085	152	0.822368	3.904285	848	0.336085	0.410000	0.396159	
834	0.324940	166	0.831325	3.904285	834	0.324940	0.409000	0.396226	
830	0.316867	170	0.782353	3.904285	830	0.316867	0.396000	0.396225	
833	0.274910	167	0.826347	3.904285	833	0.274910	0.367000	0.396075	
849	0.312132	151	0.867550	3.904285	849	0.312132	0.396000	0.396075	
841	0.319857	159	0.798742	3.904285	841	0.319857	0.396000	0.396074	
841	0.315101	159	0.767296	3.904285	841	0.315101	0.387000	0.396028	
856	0.311916	144	0.833333	3.904285	856	0.311916	0.387000	0.395983	
861	0.298490	139	0.870504	3.904285	861	0.298490	0.378000	0.395893	
850	0.315294	150	0.786667	3.904285	850	0.315294	0.386000	0.395844	
842	0.285036	158	0.835443	3.904285	842	0.285036	0.372000	0.395726	
848	0.295991	152	0.914474	3.904285	848	0.295991	0.390000	0.395698	
842	0.305226	158	0.784810	3.904285	842	0.305226	0.381000	0.395626	
843	0.294187	157	0.757962	3.904285	843	0.294187	0.367000	0.395486	
836	0.307416	164	0.859756	3.904285	836	0.307416	0.398000	0.395498	
848	0.319575	152	0.776316	3.904285	848	0.319575	0.389000	0.395467	
848	0.265330	152	0.809211	3.904285	848	0.265330	0.348000	0.395238	
837	0.293907	163	0.840491	3.904285	837	0.293907	0.383000	0.395180	
829	0.337756	171	0.853801	3.904285	829	0.337756	0.426000	0.395327	
819	0.341880	181	0.812155	3.904285	819	0.341880	0.427000	0.395477	
832	0.310096	168	0.809524	3.904285	832	0.310096	0.394000	0.395470	
