Options:
Model:                           MultiState
Tree File Name:                  Artiodactyl.trees
Data File Name:                  Artiodactyl.txt
Log File Name:                   Artiodactyl_multistate_run1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            891445382
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      20005000
Burn in:                         5000
MCMC ML Start:                   False
Schedule File:                   Artiodactyl_multistate_run1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               D,G
Using a covarion model:          False
Normalise Q Matrix:              False
Tags:	2
	TVarNode	5	Sheep Goat Cow Buffalo Pronghorn 
	TRecNode	4	Porpoise Dolphin FKWhale Whale 
Restrictions:
    qDG                          None
    qGD                          None
Prior Information:
    Prior Categories:            100
    Priors
        qDG - exp 10.00 
        qGD - exp 10.00 
Node reconstruction / fossilisation:
	Node VarNode TVarNode
	Node RecNode TRecNode
Tree Information
     Trees:                      500
     Taxa:                       17
     Sites:                      1
     States:                     2
Iteration	Lh	Tree No	qDG	qGD	Root P(D)	Root P(G)	VarNode P(D)	VarNode P(G)	RecNode P(D)	RecNode P(G)	
8422000	-7.932612	71	4.967224	5.094331	0.202841	0.797159	--	--	0.008643	0.991357	
8423000	-7.008416	400	7.664189	8.203488	0.158899	0.841101	0.986279	0.013721	0.018924	0.981076	
8424000	-8.277829	85	7.732328	2.212273	0.254536	0.745464	0.993442	0.006558	0.026184	0.973816	
8425000	-8.343520	274	1.498119	3.430802	0.013011	0.986989	0.694165	0.305835	0.001843	0.998157	
8426000	-7.754657	187	8.268072	9.935056	0.249006	0.750994	0.646427	0.353573	0.020415	0.979585	
8427000	-7.816579	21	2.891294	6.157803	0.102030	0.897970	0.925726	0.074274	0.007369	0.992631	
8428000	-7.961864	460	10.398872	14.706803	0.384936	0.615064	--	--	0.040854	0.959146	
8429000	-8.869879	183	8.632746	14.539870	0.290264	0.709736	--	--	0.080002	0.919998	
8430000	-8.425395	411	10.816118	9.895604	0.407358	0.592642	0.777418	0.222582	0.058984	0.941016	
8431000	-8.397803	371	12.809274	8.152561	0.412179	0.587821	0.901267	0.098733	0.044680	0.955320	
8432000	-8.713080	404	11.766735	1.565352	0.604992	0.395008	0.991961	0.008039	0.076658	0.923342	
8433000	-7.657851	93	7.988506	10.893652	0.293964	0.706036	0.785533	0.214467	0.026374	0.973626	
8434000	-8.958511	275	9.776618	18.975053	0.448100	0.551900	--	--	0.053038	0.946962	
8435000	-8.788556	475	0.988952	7.301351	0.009180	0.990820	0.840858	0.159142	0.000332	0.999668	
8436000	-8.439673	41	0.665561	2.924321	0.003608	0.996392	0.967811	0.032189	0.000212	0.999788	
8437000	-7.858363	121	4.803009	2.206762	0.259762	0.740238	--	--	0.012273	0.987727	
8438000	-8.354075	181	1.484274	2.985958	0.012122	0.987878	0.853692	0.146308	0.000877	0.999123	
8439000	-8.119046	324	9.049425	4.881988	0.425948	0.574052	0.801626	0.198374	0.039616	0.960384	
8440000	-8.947079	171	0.970215	5.269840	0.011866	0.988134	0.960309	0.039691	0.000869	0.999131	
8441000	-7.722339	331	6.732808	2.080665	0.457294	0.542706	0.940712	0.059288	0.022096	0.977904	
8442000	-7.768060	345	5.766740	5.973268	0.210874	0.789126	0.805549	0.194451	0.025690	0.974310	
8443000	-9.401287	441	3.601354	10.356046	0.127799	0.872201	0.944029	0.055971	0.005364	0.994636	
8444000	-9.263340	62	18.073448	4.292719	0.469595	0.530405	--	--	0.088878	0.911122	
8445000	-7.510039	56	2.886593	3.775981	0.053034	0.946966	0.986318	0.013682	0.006161	0.993839	
8446000	-8.547096	107	1.357866	3.079339	0.019080	0.980920	0.745847	0.254153	0.000852	0.999148	
8447000	-8.169460	442	4.793352	3.890470	0.193962	0.806038	0.952308	0.047692	0.010706	0.989294	
8448000	-8.330798	85	9.640604	2.950596	0.294977	0.705023	0.990065	0.009935	0.039234	0.960766	
8449000	-7.907041	276	8.397312	7.808976	0.260083	0.739917	0.768006	0.231994	0.048411	0.951589	
8450000	-8.320574	349	2.399969	2.115884	0.037819	0.962181	0.995569	0.004431	0.001725	0.998275	
8451000	-7.487743	199	7.145691	6.842781	0.324191	0.675809	--	--	0.019158	0.980842	
8452000	-8.008965	274	8.968839	3.742053	0.301473	0.698527	0.910747	0.089253	0.049820	0.950180	
8453000	-7.804221	55	4.147956	4.752900	0.106899	0.893101	--	--	0.007488	0.992512	
8454000	-7.247197	320	6.627172	4.231602	0.220874	0.779126	--	--	0.034139	0.965861	
8455000	-8.633717	147	9.870978	1.249981	0.660927	0.339073	0.999485	0.000515	0.015130	0.984870	
8456000	-9.602785	411	8.976362	20.734373	0.425451	0.574549	0.565535	0.434465	0.054347	0.945653	
8457000	-8.270261	114	13.082675	20.831527	0.426823	0.573177	0.797957	0.202043	0.045013	0.954987	
8458000	-9.388836	433	25.831290	21.900855	0.497578	0.502422	--	--	0.232490	0.767510	
8459000	-7.776330	167	12.108099	11.723329	0.389234	0.610766	0.820665	0.179335	0.065569	0.934431	
8460000	-7.241647	59	6.097498	6.416375	0.209016	0.790984	0.882802	0.117198	0.013066	0.986934	
8461000	-8.443701	207	3.670636	13.137563	0.111513	0.888487	0.676357	0.323643	0.004988	0.995012	
8462000	-7.370961	124	5.659004	3.660794	0.223782	0.776218	0.986093	0.013907	0.016703	0.983297	
8463000	-7.634449	476	5.809152	4.986489	0.125800	0.874200	0.985783	0.014217	0.012088	0.987912	
8464000	-8.780632	118	1.613751	7.845380	0.037953	0.962047	0.795076	0.204924	0.000617	0.999383	
8465000	-8.271861	373	8.330798	14.336562	0.367650	0.632350	--	--	0.030732	0.969268	
8466000	-9.232982	104	11.660914	0.614448	0.681236	0.318764	0.999591	0.000409	0.035127	0.964873	
8467000	-7.478873	18	4.878428	3.070951	0.099398	0.900602	0.835328	0.164672	0.005447	0.994553	
8468000	-8.405370	365	3.509178	7.149395	0.126746	0.873254	0.561466	0.438534	0.007196	0.992804	
8469000	-7.938845	113	4.042085	7.136598	0.109990	0.890010	0.962426	0.037574	0.006255	0.993745	
8470000	-10.002191	82	0.436159	0.833457	0.001823	0.998177	0.780562	0.219438	0.000071	0.999929	
8471000	-7.582387	48	5.245456	4.290461	0.142787	0.857213	--	--	0.018262	0.981738	
8472000	-7.691527	3	8.679453	7.231293	0.271862	0.728138	0.951852	0.048148	0.015717	0.984283	
8473000	-8.429417	324	4.721380	3.217909	0.289555	0.710445	0.781120	0.218880	0.011736	0.988264	
8474000	-8.814026	435	7.219669	14.670976	0.352984	0.647016	0.910365	0.089635	0.033406	0.966594	
8475000	-8.768175	161	5.103605	12.207120	0.277577	0.722423	--	--	0.018930	0.981070	
8476000	-8.586517	264	11.738949	1.587356	0.467821	0.532179	--	--	0.092210	0.907790	
8477000	-8.015958	303	4.909905	9.177522	0.310088	0.689912	0.901036	0.098964	0.007535	0.992465	
8478000	-7.619427	326	3.789210	6.075105	0.079639	0.920361	--	--	0.001447	0.998553	
8479000	-7.719167	438	7.971822	7.291484	0.259491	0.740509	0.798956	0.201044	0.021488	0.978512	
8480000	-8.365083	241	7.241923	14.170323	0.301579	0.698421	0.949692	0.050308	0.070352	0.929648	
8481000	-9.401346	34	10.242113	21.926214	0.474655	0.525345	0.578460	0.421540	0.183792	0.816208	
8482000	-8.779574	180	4.308791	13.354128	0.172127	0.827873	0.768429	0.231571	0.003628	0.996372	
8483000	-7.342135	431	6.800660	5.642124	0.205724	0.794276	0.985499	0.014501	0.011076	0.988924	
8484000	-8.281517	151	2.077420	4.995289	0.034116	0.965884	--	--	0.003470	0.996530	
8485000	-7.826666	77	6.263673	8.340999	0.280909	0.719091	0.822388	0.177612	0.014287	0.985713	
8486000	-8.732586	360	1.457797	9.180597	0.011092	0.988908	0.921944	0.078056	0.000785	0.999215	
8487000	-9.462876	370	2.942209	11.826088	0.127067	0.872933	--	--	0.007983	0.992017	
8488000	-8.090773	26	2.379707	3.969008	0.051415	0.948585	0.973234	0.026766	0.001916	0.998084	
8489000	-9.334401	349	12.550808	1.603813	0.473902	0.526098	0.998977	0.001023	0.039867	0.960133	
8490000	-8.267634	236	4.100847	6.241522	0.159297	0.840703	0.815677	0.184323	0.008878	0.991122	
8491000	-7.403768	342	3.714611	4.068719	0.123047	0.876953	0.977384	0.022616	0.010135	0.989865	
8492000	-8.292284	19	10.469919	9.826345	0.351967	0.648033	0.752715	0.247285	0.068311	0.931689	
8493000	-8.426764	13	2.335569	5.642767	0.039510	0.960490	--	--	0.002022	0.997978	
8494000	-8.185544	101	11.379198	15.845723	0.414872	0.585128	0.910355	0.089645	0.059247	0.940753	
8495000	-8.414837	39	1.604280	3.179283	0.021594	0.978406	0.971228	0.028772	0.002268	0.997732	
8496000	-8.628277	63	19.781281	5.782847	0.398924	0.601076	0.992643	0.007357	0.103327	0.896673	
8497000	-8.080961	437	10.688557	13.904789	0.394426	0.605574	0.821829	0.178171	0.009224	0.990776	
8498000	-7.867626	113	5.910705	4.172905	0.168981	0.831019	0.990045	0.009955	0.012085	0.987915	
8499000	-7.944848	413	5.537823	3.796288	0.174000	0.826000	--	--	0.015520	0.984480	
8500000	-8.269676	94	7.095692	2.365158	0.267834	0.732166	--	--	0.040809	0.959191	
8501000	-8.758411	87	19.161061	19.695094	0.454093	0.545907	0.876873	0.123127	0.071483	0.928517	
8502000	-7.764216	336	2.833001	4.722484	0.076711	0.923289	0.932268	0.067732	0.002914	0.997086	
8503000	-7.757360	39	10.325514	8.190363	0.350459	0.649541	0.961191	0.038809	0.080019	0.919981	
8504000	-7.548832	63	3.136130	6.779524	0.043853	0.956147	0.964135	0.035865	0.003723	0.996277	
8505000	-7.969832	101	4.054020	8.238545	0.150804	0.849196	0.943285	0.056715	0.008210	0.991790	
8506000	-8.155379	319	2.683504	5.287185	0.093307	0.906693	0.985599	0.014401	0.005709	0.994291	
8507000	-7.843597	3	11.022069	7.404056	0.327958	0.672042	0.956824	0.043176	0.024249	0.975751	
8508000	-8.402490	189	6.919672	0.940598	0.454029	0.545971	--	--	0.023895	0.976105	
8509000	-7.779415	348	5.353168	3.285964	0.140031	0.859969	--	--	0.008153	0.991847	
8510000	-9.548081	101	26.469825	11.264326	0.480042	0.519958	0.956261	0.043739	0.178670	0.821330	
8511000	-7.938485	327	6.639743	6.433831	0.245740	0.754260	--	--	0.023229	0.976771	
8512000	-8.334781	291	4.914021	3.194969	0.147191	0.852809	--	--	0.004821	0.995179	
8513000	-9.596055	457	2.137741	14.541017	0.047067	0.952933	--	--	0.001545	0.998455	
8514000	-7.710626	159	5.579257	3.545534	0.212937	0.787063	0.965803	0.034197	0.013112	0.986888	
8515000	-8.680603	365	7.218574	11.834412	0.327136	0.672864	0.595999	0.404001	0.031851	0.968149	
8516000	-8.286541	13	7.687146	11.892406	0.274828	0.725172	--	--	0.022230	0.977770	
8517000	-8.067790	261	5.694346	2.226778	0.280764	0.719236	0.988689	0.011311	0.015746	0.984254	
8518000	-8.803521	74	3.338210	10.084307	0.121626	0.878374	0.801803	0.198197	0.003159	0.996841	
8519000	-8.078883	321	9.725894	2.348740	0.375609	0.624391	--	--	0.029765	0.970235	
8520000	-8.751865	137	17.937562	8.118704	0.450371	0.549629	0.828587	0.171413	0.171220	0.828780	
8521000	-8.032660	67	3.889943	2.889551	0.128503	0.871497	0.998124	0.001876	0.006600	0.993400	
8522000	-8.946348	80	16.306492	15.572115	0.421476	0.578524	0.806186	0.193814	0.195013	0.804987	
8523000	-7.623157	388	5.348867	4.418864	0.223456	0.776544	--	--	0.012770	0.987230	
8524000	-8.375459	388	1.251171	6.056759	0.022747	0.977253	--	--	0.000820	0.999180	
8525000	-9.026591	292	18.287181	9.638583	0.429466	0.570534	0.912571	0.087429	0.130365	0.869635	
8526000	-8.844013	354	9.697249	2.244041	0.476612	0.523388	--	--	0.044190	0.955810	
8527000	-7.575001	321	11.529601	11.080522	0.439739	0.560261	--	--	0.046923	0.953077	
8528000	-7.970884	53	8.995307	8.942445	0.306625	0.693375	0.962110	0.037890	0.110278	0.889722	
8529000	-10.684478	125	3.428804	0.071908	0.685590	0.314410	--	--	0.000689	0.999311	
8530000	-8.611278	41	18.809006	17.008502	0.467712	0.532288	0.899367	0.100633	0.119740	0.880260	
8531000	-8.911416	24	1.689966	6.762473	0.059358	0.940642	0.837443	0.162557	0.001961	0.998039	
8532000	-7.966619	237	2.743052	5.497587	0.043758	0.956242	0.836549	0.163451	0.002639	0.997361	
8533000	-7.969758	34	6.185677	8.534825	0.329852	0.670148	0.693259	0.306741	0.064752	0.935248	
8534000	-7.661933	233	4.337662	3.613167	0.104297	0.895703	0.982617	0.017383	0.005674	0.994326	
8535000	-8.639046	39	2.562923	9.264873	0.067111	0.932889	0.878751	0.121249	0.006878	0.993122	
8536000	-9.193211	297	13.213603	2.060904	0.522650	0.477350	0.997913	0.002087	0.119619	0.880381	
8537000	-7.514116	349	7.544098	8.785295	0.237875	0.762125	0.969583	0.030417	0.017672	0.982328	
8538000	-8.834484	226	4.789347	11.577392	0.259878	0.740122	0.707687	0.292313	0.025535	0.974465	
8539000	-7.623084	471	5.482953	4.437683	0.131873	0.868127	0.974042	0.025958	0.020658	0.979342	
8540000	-7.736511	118	3.212058	3.601998	0.101946	0.898054	0.967100	0.032900	0.002234	0.997766	
8541000	-8.318741	280	4.161219	8.287560	0.124691	0.875309	0.658663	0.341337	0.013053	0.986947	
8542000	-8.003642	234	5.179327	8.373172	0.214011	0.785989	--	--	0.005539	0.994461	
8543000	-8.824284	185	4.696648	7.295019	0.209610	0.790390	--	--	0.030907	0.969093	
8544000	-7.741121	391	4.783391	4.223614	0.250897	0.749103	0.994321	0.005679	0.010966	0.989034	
8545000	-8.184857	27	9.905417	7.360856	0.405982	0.594018	0.925991	0.074009	0.035541	0.964459	
8546000	-7.915848	302	5.317992	3.135181	0.143717	0.856283	--	--	0.005162	0.994838	
8547000	-7.921094	85	8.368771	11.575387	0.272851	0.727149	0.889406	0.110594	0.036251	0.963749	
8548000	-7.955651	233	14.341126	6.088380	0.381012	0.618988	0.974498	0.025502	0.051833	0.948167	
8549000	-7.682694	30	1.940732	5.295742	0.042015	0.957985	--	--	0.002624	0.997376	
8550000	-10.018318	369	3.537564	18.245642	0.183083	0.816917	--	--	0.008308	0.991692	
8551000	-7.535423	287	5.186258	5.147123	0.151988	0.848012	--	--	0.012633	0.987367	
8552000	-7.709727	86	6.124104	2.333859	0.196697	0.803303	0.994997	0.005003	0.021954	0.978046	
8553000	-8.573935	414	2.786269	6.753565	0.075930	0.924070	--	--	0.004384	0.995616	
8554000	-8.760056	7	6.956226	14.759729	0.355325	0.644675	--	--	0.043099	0.956901	
8555000	-8.073734	212	2.011786	5.596970	0.023247	0.976753	0.957019	0.042981	0.002513	0.997487	
8556000	-8.411437	171	17.359710	15.186811	0.467086	0.532914	0.955248	0.044752	0.171633	0.828367	
8557000	-7.362808	89	9.887233	5.464139	0.365323	0.634677	--	--	0.042526	0.957474	
8558000	-8.040156	130	1.688430	4.991778	0.023967	0.976033	--	--	0.000880	0.999120	
8559000	-8.037968	245	2.853475	6.981110	0.080260	0.919740	0.749775	0.250225	0.003998	0.996002	
8560000	-7.972582	235	6.247986	4.498335	0.324010	0.675990	--	--	0.012467	0.987533	
8561000	-7.611735	89	10.969351	4.080652	0.407023	0.592977	--	--	0.049435	0.950565	
8562000	-8.104787	284	4.646950	4.064679	0.168145	0.831855	0.973021	0.026979	0.017744	0.982256	
8563000	-8.076969	491	8.897597	2.497806	0.375024	0.624976	--	--	0.069884	0.930116	
8564000	-7.853854	474	4.412310	5.376402	0.152696	0.847304	--	--	0.013177	0.986823	
8565000	-8.238335	209	3.571192	9.012405	0.092786	0.907214	0.867127	0.132873	0.000177	0.999823	
8566000	-7.791471	267	1.157563	3.729056	0.010197	0.989803	0.948230	0.051770	0.001019	0.998981	
8567000	-10.461716	239	3.530425	0.315720	0.611786	0.388214	0.999949	0.000051	0.003333	0.996667	
8568000	-7.882131	156	1.954095	5.275051	0.029297	0.970703	0.988975	0.011025	0.002824	0.997176	
8569000	-8.093575	6	11.390505	5.329403	0.333532	0.666468	0.886806	0.113194	0.017491	0.982509	
8570000	-9.040039	26	0.823724	2.821994	0.006425	0.993575	0.963986	0.036014	0.000231	0.999769	
8571000	-7.365466	421	6.003765	5.721720	0.228001	0.771999	0.974198	0.025802	0.013790	0.986210	
8572000	-9.494024	453	19.218257	4.261888	0.441451	0.558549	0.956609	0.043391	0.086626	0.913374	
8573000	-9.489896	221	0.986261	4.128745	0.010769	0.989231	--	--	0.000357	0.999643	
8574000	-8.680698	227	7.158551	15.081234	0.337240	0.662760	0.633930	0.366070	0.011161	0.988839	
8575000	-8.531312	274	1.306097	2.916308	0.009722	0.990278	0.703631	0.296369	0.001389	0.998611	
8576000	-7.835728	26	6.970848	10.702615	0.287224	0.712776	0.929101	0.070899	0.016928	0.983072	
8577000	-7.835231	199	7.681049	10.384388	0.367769	0.632231	--	--	0.023843	0.976157	
8578000	-7.872856	157	5.187880	7.543293	0.261746	0.738254	--	--	0.010666	0.989334	
8579000	-8.375014	216	10.223776	9.023723	0.373229	0.626771	0.971996	0.028004	0.022189	0.977811	
8580000	-8.527113	177	12.910702	6.354705	0.418289	0.581711	0.975772	0.024228	0.103537	0.896463	
8581000	-8.174264	421	17.604290	13.641855	0.463613	0.536387	0.924108	0.075892	0.097539	0.902461	
8582000	-8.047606	191	2.663846	3.714535	0.028132	0.971868	0.651953	0.348047	0.000345	0.999655	
8583000	-7.992251	287	11.024870	13.008460	0.359504	0.640496	--	--	0.057366	0.942634	
8584000	-8.618958	276	13.465009	14.544290	0.396213	0.603787	0.704466	0.295534	0.114674	0.885326	
8585000	-8.161698	447	18.069432	17.741576	0.398519	0.601481	0.827494	0.172506	0.115690	0.884310	
8586000	-7.636550	255	5.184872	4.771046	0.165858	0.834142	--	--	0.014022	0.985978	
8587000	-7.977315	68	10.611551	6.518637	0.344670	0.655330	--	--	0.043942	0.956058	
8588000	-8.738641	318	3.931980	8.482538	0.078218	0.921782	0.472793	0.527207	0.016002	0.983998	
8589000	-8.811303	280	13.804973	3.869841	0.425369	0.574631	0.925506	0.074494	0.091994	0.908006	
8590000	-9.209635	239	0.631001	3.222421	0.005462	0.994538	0.978211	0.021789	0.000116	0.999884	
8591000	-10.728687	183	20.017603	2.757215	0.467657	0.532343	--	--	0.197362	0.802638	
8592000	-7.542878	43	3.583736	3.158063	0.180030	0.819970	0.986373	0.013627	0.008796	0.991204	
8593000	-9.849916	499	0.539854	1.627129	0.001983	0.998017	--	--	0.000124	0.999876	
8594000	-8.206341	221	8.082972	4.536422	0.328564	0.671436	--	--	0.021268	0.978732	
8595000	-7.550764	344	8.859461	6.422269	0.256121	0.743879	0.805461	0.194539	0.027804	0.972196	
8596000	-9.536519	499	0.804563	8.247882	0.006679	0.993321	--	--	0.000317	0.999683	
8597000	-7.701370	84	3.384753	4.553728	0.092084	0.907916	0.988350	0.011650	0.001772	0.998228	
8598000	-8.784801	84	1.729660	8.674194	0.033193	0.966807	0.942002	0.057998	0.000500	0.999500	
8599000	-7.758186	222	7.243582	8.686120	0.225931	0.774069	0.803940	0.196060	0.010164	0.989836	
8600000	-7.407512	93	4.503976	3.950246	0.124462	0.875538	0.905772	0.094228	0.007894	0.992106	
8601000	-9.103818	17	6.810618	2.532914	0.315885	0.684115	--	--	0.016177	0.983823	
8602000	-8.334689	40	21.856432	9.889772	0.466251	0.533749	0.887436	0.112564	0.064112	0.935888	
8603000	-8.400484	487	2.670222	7.694767	0.094172	0.905828	0.867103	0.132897	0.003914	0.996086	
8604000	-8.363428	25	11.953941	2.920411	0.400740	0.599260	--	--	0.080712	0.919288	
8605000	-7.972962	206	6.456126	4.182010	0.263471	0.736529	0.988364	0.011636	0.009351	0.990649	
8606000	-8.488386	423	9.502550	12.847951	0.345422	0.654578	--	--	0.067230	0.932770	
8607000	-9.689114	51	30.766572	16.274173	0.494380	0.505620	--	--	0.208695	0.791305	
8608000	-9.620923	160	13.640496	2.525296	0.443845	0.556155	0.905641	0.094359	0.132553	0.867447	
8609000	-8.188624	268	5.065373	2.952344	0.185589	0.814411	--	--	0.003020	0.996980	
8610000	-8.156702	478	13.396111	9.456916	0.415600	0.584400	--	--	0.065877	0.934123	
8611000	-7.286943	207	7.201162	8.644248	0.232503	0.767497	0.846138	0.153862	0.015874	0.984126	
8612000	-8.744574	336	14.082245	3.187458	0.468212	0.531788	0.989619	0.010381	0.055389	0.944611	
8613000	-7.641237	26	6.584010	5.659506	0.241538	0.758462	0.975656	0.024344	0.013876	0.986124	
8614000	-7.998272	384	5.098010	8.888031	0.190751	0.809249	0.897719	0.102281	0.022853	0.977147	
8615000	-7.683161	320	11.363043	11.827970	0.369853	0.630147	--	--	0.096718	0.903282	
8616000	-8.322661	22	6.231859	12.870224	0.176805	0.823195	--	--	0.012616	0.987384	
8617000	-9.869703	143	2.228347	13.252172	0.122731	0.877269	--	--	0.005567	0.994433	
8618000	-8.226104	346	8.711001	2.402519	0.346339	0.653661	0.937206	0.062794	0.038648	0.961352	
8619000	-8.440883	83	6.294920	1.994321	0.357600	0.642400	0.891386	0.108614	0.040127	0.959873	
8620000	-7.721350	451	6.295241	5.370600	0.213218	0.786782	0.931546	0.068454	0.032533	0.967467	
8621000	-9.069983	494	9.673365	15.917783	0.410646	0.589354	0.693946	0.306054	0.074563	0.925437	
8622000	-9.549461	45	1.956096	1.047963	0.057923	0.942077	--	--	0.002470	0.997530	
8623000	-8.820194	418	2.659235	6.619524	0.045206	0.954794	0.806265	0.193735	0.005984	0.994016	
8624000	-7.267389	145	6.805924	3.898310	0.230458	0.769542	0.891222	0.108778	0.018955	0.981045	
8625000	-8.790865	317	6.107996	13.560750	0.313339	0.686661	0.809713	0.190287	0.024496	0.975504	
8626000	-7.910120	168	8.080442	5.168311	0.349134	0.650866	--	--	0.014877	0.985123	
8627000	-8.630566	427	4.341600	9.932796	0.166995	0.833005	0.882044	0.117956	0.010253	0.989747	
8628000	-8.157971	341	3.896850	3.610468	0.114998	0.885002	--	--	0.007457	0.992543	
8629000	-10.334353	128	0.193947	5.027333	0.000145	0.999855	0.337852	0.662148	0.000016	0.999984	
8630000	-8.430491	172	9.106066	14.428708	0.341618	0.658382	--	--	0.044822	0.955178	
8631000	-7.726790	104	10.296553	6.910190	0.315048	0.684952	0.956781	0.043219	0.031092	0.968908	
8632000	-8.412169	96	4.665484	1.241627	0.206737	0.793263	0.998969	0.001031	0.010020	0.989980	
8633000	-7.978444	253	8.157474	7.211377	0.260044	0.739956	0.939209	0.060791	0.023434	0.976566	
8634000	-7.843768	344	13.609660	12.214732	0.374561	0.625439	0.747664	0.252336	0.063830	0.936170	
8635000	-8.526013	251	15.796903	15.752998	0.432958	0.567042	--	--	0.059687	0.940313	
8636000	-8.620081	228	11.875301	4.734440	0.393249	0.606751	0.991425	0.008575	0.120963	0.879037	
8637000	-8.715878	361	8.196084	1.869131	0.373794	0.626206	--	--	0.013830	0.986170	
8638000	-8.585055	495	10.134588	3.104198	0.430132	0.569868	0.988083	0.011917	0.014639	0.985361	
8639000	-8.071098	386	2.830059	8.806582	0.051144	0.948856	--	--	0.003281	0.996719	
8640000	-8.072611	330	4.451586	6.250871	0.165233	0.834767	0.606471	0.393529	0.001661	0.998339	
8641000	-8.040366	102	12.084702	15.486317	0.385547	0.614453	0.831277	0.168723	0.046604	0.953396	
8642000	-8.140025	52	11.270024	11.112806	0.399271	0.600729	--	--	0.079311	0.920689	
8643000	-8.430999	111	9.419103	1.935523	0.412210	0.587790	0.966831	0.033169	0.020562	0.979438	
8644000	-7.757377	306	12.832814	8.668634	0.322838	0.677162	--	--	0.061983	0.938017	
8645000	-7.569211	114	12.646603	9.044836	0.367995	0.632005	0.904062	0.095938	0.036161	0.963839	
8646000	-9.052512	128	15.911861	14.552176	0.384178	0.615822	0.774237	0.225763	0.086598	0.913402	
8647000	-10.064258	231	0.939433	1.184704	0.014548	0.985452	--	--	0.000495	0.999505	
8648000	-8.979489	33	1.216784	2.315793	0.017471	0.982529	0.844337	0.155663	0.000981	0.999019	
8649000	-8.132603	282	3.733824	3.461996	0.132945	0.867055	0.978115	0.021885	0.002550	0.997450	
8650000	-9.154579	271	6.329481	17.308346	0.302710	0.697290	--	--	0.021757	0.978243	
8651000	-7.867309	223	9.563536	5.201062	0.307556	0.692444	0.827078	0.172922	0.037723	0.962277	
8652000	-7.936948	282	5.376573	6.713234	0.229404	0.770596	0.945230	0.054770	0.005688	0.994312	
8653000	-10.063706	110	15.074271	1.740988	0.552344	0.447656	--	--	0.104186	0.895814	
8654000	-8.658586	367	9.466287	1.937011	0.381740	0.618260	--	--	0.020999	0.979001	
8655000	-7.490059	431	3.032135	5.873694	0.063256	0.936744	0.973586	0.026414	0.002273	0.997727	
8656000	-7.620146	407	5.853237	8.215348	0.310454	0.689546	--	--	0.045915	0.954085	
8657000	-8.231722	377	2.956388	1.814948	0.089361	0.910639	--	--	0.000103	0.999897	
8658000	-7.976911	359	13.077963	7.281980	0.442233	0.557767	0.948766	0.051234	0.040125	0.959875	
8659000	-7.533852	302	5.486636	6.827959	0.147177	0.852823	--	--	0.005804	0.994196	
8660000	-7.745006	201	3.052015	5.203375	0.062725	0.937275	0.624002	0.375998	0.006177	0.993823	
8661000	-7.508028	129	9.279768	6.350513	0.286124	0.713876	0.974521	0.025479	0.026895	0.973105	
8662000	-8.145764	30	3.327664	9.503647	0.134029	0.865971	--	--	0.008297	0.991703	
8663000	-10.274133	388	1.109740	0.632551	0.037110	0.962890	--	--	0.000565	0.999435	
8664000	-7.542071	344	5.961794	5.770964	0.161573	0.838427	0.768397	0.231603	0.013285	0.986715	
8665000	-8.395792	466	8.020846	2.788058	0.270810	0.729190	0.989633	0.010367	0.011766	0.988234	
8666000	-8.365050	193	2.564820	4.331041	0.057835	0.942165	0.981713	0.018287	0.001429	0.998571	
8667000	-8.578020	162	11.177015	12.544474	0.388262	0.611738	--	--	0.072332	0.927668	
8668000	-8.123734	477	4.428937	7.308469	0.158193	0.841807	0.898435	0.101565	0.013351	0.986649	
8669000	-7.677427	207	9.274102	13.206169	0.315236	0.684764	0.811470	0.188530	0.027027	0.972973	
8670000	-8.722747	424	1.170626	2.005270	0.021381	0.978619	--	--	0.002081	0.997919	
8671000	-8.863605	232	8.623173	0.476188	0.689862	0.310138	0.999780	0.000220	0.050270	0.949730	
8672000	-8.160905	110	5.179935	8.118877	0.241086	0.758914	--	--	0.020343	0.979657	
8673000	-8.348195	270	6.720967	14.775134	0.320185	0.679815	--	--	0.007898	0.992102	
8674000	-8.421611	24	9.324755	11.212269	0.417244	0.582756	0.890104	0.109896	0.048279	0.951721	
8675000	-8.378451	293	3.269762	8.818751	0.153214	0.846786	0.947290	0.052710	0.002374	0.997626	
8676000	-8.089739	361	12.676409	12.155779	0.432335	0.567665	--	--	0.035592	0.964408	
8677000	-7.772089	233	9.450388	11.146361	0.290209	0.709791	0.920079	0.079921	0.028297	0.971703	
8678000	-9.863433	479	0.629625	7.576775	0.004247	0.995753	0.298206	0.701794	0.000502	0.999498	
8679000	-7.850798	117	10.313396	9.549595	0.401287	0.598713	--	--	0.103546	0.896454	
8680000	-8.908580	39	8.380851	17.255979	0.361585	0.638415	0.863108	0.136892	0.071823	0.928177	
8681000	-9.126235	3	5.093689	17.267519	0.200928	0.799072	0.754339	0.245661	0.006957	0.993043	
8682000	-8.084010	154	7.248846	5.252196	0.279141	0.720859	--	--	0.009669	0.990331	
8683000	-9.074543	387	8.372188	1.937118	0.445528	0.554472	0.855683	0.144317	0.020982	0.979018	
