Options:
Model:                           MultiState
Tree File Name:                  Artiodactyl.trees
Data File Name:                  Artiodactyl.txt
Log File Name:                   Artiodactyl_multistate_run1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            371628164
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      20005000
Burn in:                         5000
MCMC ML Start:                   False
Schedule File:                   Artiodactyl_multistate_run1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               D,G
Using a covarion model:          False
Normalise Q Matrix:              False
Tags:	2
	TVarNode	5	Sheep Goat Cow Buffalo Pronghorn 
	TRecNode	4	Porpoise Dolphin FKWhale Whale 
Restrictions:
    qDG                          None
    qGD                          None
Prior Information:
    Prior Categories:            100
    Priors
        qDG - exp 10.00 
        qGD - exp 10.00 
Node reconstruction / fossilisation:
	Node VarNode TVarNode
	Node RecNode TRecNode
Tree Information
     Trees:                      500
     Taxa:                       17
     Sites:                      1
     States:                     2
Iteration	Lh	Tree No	qDG	qGD	Root P(D)	Root P(G)	VarNode P(D)	VarNode P(G)	RecNode P(D)	RecNode P(G)	
9441000	-8.118890	359	8.726678	1.725318	0.630511	0.369489	0.988076	0.011924	0.017273	0.982727	
9442000	-8.251005	262	3.332271	8.667476	0.133546	0.866454	--	--	0.005003	0.994997	
9443000	-7.705353	3	7.546145	5.440859	0.240317	0.759683	0.967856	0.032144	0.011785	0.988215	
9444000	-7.589988	43	8.337248	3.620322	0.398260	0.601740	0.989974	0.010026	0.041745	0.958255	
9445000	-7.290089	333	6.396452	4.669237	0.273089	0.726911	0.990658	0.009342	0.008883	0.991117	
9446000	-8.764760	470	6.992736	2.442235	0.237488	0.762512	--	--	0.038035	0.961965	
9447000	-9.420264	404	20.431993	4.826185	0.479926	0.520074	0.973824	0.026176	0.179435	0.820565	
9448000	-8.337751	91	5.188699	4.619861	0.257743	0.742257	--	--	0.039341	0.960659	
9449000	-7.020180	428	5.284991	3.389911	0.138008	0.861992	0.994926	0.005074	0.014398	0.985602	
9450000	-7.223825	82	6.608052	4.210008	0.264769	0.735231	0.897760	0.102240	0.015575	0.984425	
9451000	-7.946448	331	14.923633	8.304397	0.447944	0.552056	0.867557	0.132443	0.092736	0.907264	
9452000	-8.497716	284	9.057563	9.139010	0.355042	0.644958	0.915799	0.084201	0.063915	0.936085	
9453000	-9.117610	223	3.882073	1.186488	0.182669	0.817331	0.913095	0.086905	0.006666	0.993334	
9454000	-8.201215	126	6.439181	11.253231	0.278571	0.721429	--	--	0.031823	0.968177	
9455000	-8.516156	417	1.461037	5.605811	0.013905	0.986095	0.964843	0.035157	0.000916	0.999084	
9456000	-8.556868	366	2.858335	5.295598	0.077988	0.922012	0.595924	0.404076	0.001824	0.998176	
9457000	-7.559962	225	4.014345	3.498736	0.174678	0.825322	0.983685	0.016315	0.005362	0.994638	
9458000	-8.904406	205	0.716168	2.799928	0.004881	0.995119	0.535297	0.464703	0.000296	0.999704	
9459000	-7.771442	240	6.347153	2.836745	0.203156	0.796844	0.918423	0.081577	0.014608	0.985392	
9460000	-7.624814	320	2.672075	3.176192	0.050403	0.949597	--	--	0.006255	0.993745	
9461000	-7.912707	71	6.045135	5.148033	0.252610	0.747390	--	--	0.012690	0.987310	
9462000	-7.472852	41	7.821746	6.876943	0.278469	0.721531	0.974202	0.025798	0.026002	0.973998	
9463000	-8.695487	332	2.641274	1.449822	0.065472	0.934528	--	--	0.000486	0.999514	
9464000	-9.209005	342	0.427977	5.073886	0.002548	0.997452	0.808317	0.191683	0.000154	0.999846	
9465000	-8.006574	111	5.308219	3.109912	0.190690	0.809310	0.913245	0.086755	0.007293	0.992707	
9466000	-7.559169	139	5.725081	7.040515	0.229842	0.770158	--	--	0.019678	0.980322	
9467000	-9.079818	349	6.624306	20.124812	0.290383	0.709617	0.886184	0.113816	0.016770	0.983230	
9468000	-8.402770	278	2.135233	10.684249	0.057342	0.942658	0.943882	0.056118	0.001395	0.998605	
9469000	-8.602454	401	6.293776	2.438962	0.311021	0.688979	0.980956	0.019044	0.014792	0.985208	
9470000	-8.779821	435	1.264220	4.124419	0.017677	0.982323	0.966214	0.033786	0.000948	0.999052	
9471000	-9.088816	204	6.844911	15.760165	0.291968	0.708032	--	--	0.017434	0.982566	
9472000	-8.105921	339	5.053500	2.693525	0.297283	0.702717	0.992451	0.007549	0.012829	0.987171	
9473000	-11.044331	102	0.610671	0.502102	0.003478	0.996522	0.996444	0.003556	0.000120	0.999880	
9474000	-7.304310	63	7.343730	4.012699	0.190631	0.809369	0.991878	0.008122	0.018111	0.981889	
9475000	-7.736883	223	8.136496	5.576333	0.263304	0.736696	0.797036	0.202964	0.028698	0.971302	
9476000	-7.786001	475	4.875160	8.380089	0.150679	0.849321	0.944718	0.055282	0.007555	0.992445	
9477000	-8.028365	350	7.074974	12.057602	0.345847	0.654153	0.920042	0.079958	0.012490	0.987510	
9478000	-7.657283	350	4.424291	7.364427	0.208354	0.791646	0.955059	0.044941	0.004602	0.995398	
9479000	-8.981321	279	6.886678	12.755060	0.351619	0.648381	0.827739	0.172261	0.025007	0.974993	
9480000	-7.482622	389	6.776979	5.421324	0.153073	0.846927	0.988417	0.011583	0.008520	0.991480	
9481000	-8.067750	316	7.409412	12.241822	0.256765	0.743235	--	--	0.022194	0.977806	
9482000	-8.467766	349	0.846711	4.107973	0.004778	0.995222	0.962452	0.037548	0.000226	0.999774	
9483000	-7.995595	445	10.182065	8.760090	0.360062	0.639938	0.984946	0.015054	0.035757	0.964243	
9484000	-8.362009	287	10.942203	2.657486	0.369277	0.630723	--	--	0.046945	0.953055	
9485000	-7.737181	5	8.036092	3.934204	0.299033	0.700967	0.979179	0.020821	0.050789	0.949211	
9486000	-8.754535	327	1.396714	5.939072	0.019558	0.980442	--	--	0.001138	0.998862	
9487000	-8.548865	261	5.613519	12.662196	0.233020	0.766980	0.806018	0.193982	0.019539	0.980461	
9488000	-8.294192	155	9.604465	3.866282	0.330278	0.669722	0.992369	0.007631	0.009504	0.990496	
9489000	-7.804049	111	6.392459	8.010169	0.224659	0.775341	0.807077	0.192923	0.011256	0.988744	
9490000	-8.843663	27	1.971948	5.212505	0.060496	0.939504	0.872164	0.127836	0.001630	0.998370	
9491000	-8.465539	174	6.605444	16.423105	0.268036	0.731964	0.650753	0.349247	0.000985	0.999015	
9492000	-9.082555	264	30.477912	12.964690	0.491722	0.508278	--	--	0.320077	0.679923	
9493000	-8.937097	176	2.242987	9.357405	0.038218	0.961782	--	--	0.002520	0.997480	
9494000	-8.218709	314	15.573766	4.966250	0.443552	0.556448	0.993893	0.006107	0.103882	0.896118	
9495000	-8.579973	450	7.420598	3.154224	0.288255	0.711745	0.965635	0.034365	0.040539	0.959461	
9496000	-7.822382	5	10.944087	8.224251	0.354869	0.645131	0.935855	0.064145	0.092610	0.907390	
9497000	-7.456288	482	6.131318	7.116715	0.219123	0.780877	0.982016	0.017984	0.026398	0.973602	
9498000	-8.624643	309	1.401095	2.706026	0.012851	0.987149	--	--	0.000757	0.999243	
9499000	-7.637612	240	7.799893	4.108495	0.246935	0.753065	0.902698	0.097302	0.022113	0.977887	
9500000	-9.218564	177	13.158597	20.111013	0.465133	0.534867	0.843734	0.156266	0.140800	0.859200	
9501000	-8.035195	264	18.867474	9.290094	0.461008	0.538992	--	--	0.198799	0.801201	
9502000	-8.329192	203	9.166327	1.161974	0.546611	0.453389	--	--	0.065489	0.934511	
9503000	-9.334041	235	14.737693	2.430119	0.579030	0.420970	--	--	0.053570	0.946430	
9504000	-8.460278	249	4.764745	6.636315	0.159605	0.840395	--	--	0.025255	0.974745	
9505000	-10.234514	316	1.841745	17.239008	0.048972	0.951028	--	--	0.001729	0.998271	
9506000	-7.467301	21	6.900604	5.716130	0.287229	0.712771	0.964350	0.035650	0.033668	0.966332	
9507000	-9.067122	20	2.633347	10.263460	0.074100	0.925900	--	--	0.004393	0.995607	
9508000	-7.823627	84	15.074881	15.155603	0.434937	0.565063	0.947003	0.052997	0.034515	0.965485	
9509000	-9.561214	421	18.231625	3.109156	0.448514	0.551486	0.994214	0.005786	0.088723	0.911277	
9510000	-8.174609	205	12.431005	12.770541	0.419906	0.580094	0.769840	0.230160	0.075489	0.924511	
9511000	-7.666161	421	7.187709	3.083435	0.267468	0.732532	0.992395	0.007605	0.018280	0.981720	
9512000	-7.354405	320	9.781425	7.825385	0.319571	0.680429	--	--	0.070869	0.929131	
9513000	-7.596418	86	3.136413	2.501984	0.070151	0.929849	0.990505	0.009495	0.006189	0.993811	
9514000	-7.786861	56	6.692463	9.189942	0.222114	0.777886	0.960530	0.039470	0.033790	0.966210	
9515000	-9.233770	331	24.211202	8.687448	0.480809	0.519191	0.885686	0.114314	0.175373	0.824627	
9516000	-8.147670	49	6.353307	14.987861	0.202704	0.797296	--	--	0.026597	0.973403	
9517000	-7.985014	265	3.707440	2.740420	0.124197	0.875803	--	--	0.011719	0.988281	
9518000	-9.424328	214	0.635204	4.491317	0.002584	0.997416	--	--	0.000117	0.999883	
9519000	-8.959096	91	2.861506	2.407774	0.121111	0.878889	--	--	0.012225	0.987775	
9520000	-9.532906	497	9.062004	24.610174	0.441988	0.558012	--	--	0.019563	0.980437	
9521000	-7.854191	486	8.660002	8.313703	0.297319	0.702681	--	--	0.041363	0.958637	
9522000	-8.270737	438	9.581684	14.115494	0.347712	0.652288	0.666474	0.333526	0.033601	0.966399	
9523000	-8.714529	292	8.990112	14.100005	0.332420	0.667580	0.805889	0.194111	0.045999	0.954001	
9524000	-7.865960	146	10.243899	5.565434	0.335061	0.664939	0.941918	0.058082	0.063867	0.936133	
9525000	-9.350540	277	18.011030	4.351974	0.468395	0.531605	0.929728	0.070272	0.132507	0.867493	
9526000	-7.641167	132	9.973852	6.070102	0.315574	0.684426	0.993767	0.006233	0.012568	0.987432	
9527000	-8.239285	153	11.569928	8.974867	0.405106	0.594894	--	--	0.058224	0.941776	
9528000	-9.923629	421	12.536863	0.863223	0.529538	0.470462	0.999484	0.000516	0.046987	0.953013	
9529000	-8.559703	426	19.235972	17.247376	0.462566	0.537434	0.774053	0.225947	0.174718	0.825282	
9530000	-7.736995	25	5.621377	2.412392	0.231019	0.768981	--	--	0.022067	0.977933	
9531000	-9.605736	203	22.394779	5.162680	0.464457	0.535543	--	--	0.231069	0.768931	
9532000	-8.840795	319	3.288752	1.027971	0.309663	0.690337	0.999471	0.000529	0.007345	0.992655	
9533000	-7.742576	389	10.745337	3.799432	0.319906	0.680094	0.995791	0.004209	0.019623	0.980377	
9534000	-8.064062	175	7.529071	6.066720	0.286297	0.713703	0.775962	0.224038	0.046968	0.953032	
9535000	-8.547574	426	7.800236	14.651347	0.318706	0.681294	0.686332	0.313668	0.045025	0.954975	
9536000	-7.666382	410	3.713881	3.707509	0.140730	0.859270	--	--	0.003322	0.996678	
9537000	-8.035538	383	2.304756	3.375678	0.057802	0.942198	0.637825	0.362175	0.003229	0.996771	
9538000	-7.528045	47	5.636704	3.826048	0.159085	0.840915	--	--	0.008503	0.991497	
9539000	-7.763580	331	8.185488	2.045291	0.510118	0.489882	0.949854	0.050146	0.031209	0.968791	
9540000	-8.163063	71	3.196224	3.714456	0.107760	0.892240	--	--	0.003514	0.996486	
9541000	-8.254133	385	1.221279	3.954723	0.016514	0.983486	--	--	0.001344	0.998656	
9542000	-8.632302	323	9.714758	15.011918	0.301984	0.698016	0.726245	0.273755	0.039700	0.960300	
9543000	-7.657987	439	9.315171	11.093751	0.341638	0.658362	0.952209	0.047791	0.054367	0.945633	
9544000	-6.943920	400	5.544412	4.598792	0.095290	0.904710	0.994757	0.005243	0.009689	0.990311	
9545000	-9.599882	229	7.226429	0.005456	0.996418	0.003582	0.999744	0.000256	0.005550	0.994450	
9546000	-7.435977	497	8.299664	4.706191	0.334973	0.665027	--	--	0.011304	0.988696	
9547000	-11.257978	225	3.926000	23.382310	0.343117	0.656883	0.710373	0.289627	0.008002	0.991998	
9548000	-7.653064	460	12.186706	11.512893	0.397915	0.602085	--	--	0.050866	0.949134	
9549000	-7.667127	124	3.805682	6.182942	0.152666	0.847334	0.952460	0.047540	0.008319	0.991681	
9550000	-7.857597	393	3.287228	5.274768	0.091222	0.908778	0.945533	0.054467	0.005150	0.994850	
9551000	-9.222263	120	4.816395	13.644609	0.306500	0.693500	--	--	0.012305	0.987695	
9552000	-7.788126	34	7.547085	4.843539	0.346460	0.653540	0.822500	0.177500	0.078701	0.921299	
9553000	-7.514435	134	7.025985	4.925842	0.273008	0.726992	0.821130	0.178870	0.009158	0.990842	
9554000	-8.252355	72	4.840743	10.411499	0.254338	0.745662	--	--	0.013539	0.986461	
9555000	-8.874559	410	12.247919	3.478984	0.419996	0.580004	--	--	0.030196	0.969804	
9556000	-7.864930	458	6.514621	10.681198	0.247113	0.752887	0.951994	0.048006	0.012885	0.987115	
9557000	-7.670626	379	6.406543	5.741249	0.218194	0.781806	0.629213	0.370787	0.020050	0.979950	
9558000	-8.405292	206	5.075320	2.288328	0.232922	0.767078	0.995699	0.004301	0.005653	0.994347	
9559000	-8.480752	108	11.510529	5.580239	0.423959	0.576041	0.912877	0.087123	0.053764	0.946236	
9560000	-7.668824	465	9.243625	4.015659	0.349711	0.650289	--	--	0.030160	0.969840	
9561000	-8.866440	453	3.506113	1.086087	0.160213	0.839787	0.967127	0.032873	0.003890	0.996110	
9562000	-7.686918	111	8.236829	6.812990	0.283717	0.716283	0.862164	0.137836	0.017509	0.982491	
9563000	-8.188516	318	10.792062	5.741148	0.305168	0.694832	0.760514	0.239486	0.082648	0.917352	
9564000	-8.248214	250	4.313319	1.468895	0.188594	0.811406	0.997443	0.002557	0.003154	0.996846	
9565000	-8.473848	61	9.071848	3.282155	0.239829	0.760171	0.987511	0.012489	0.028738	0.971262	
9566000	-7.339423	400	5.685652	2.647800	0.116588	0.883412	0.998172	0.001828	0.009753	0.990247	
9567000	-7.540070	25	5.874066	3.427102	0.209871	0.790129	--	--	0.024560	0.975440	
9568000	-7.861688	419	6.443843	4.836604	0.271698	0.728302	0.976298	0.023702	0.040345	0.959655	
9569000	-8.132950	213	6.415926	5.451153	0.232167	0.767833	0.771948	0.228052	0.011827	0.988173	
9570000	-9.473368	431	19.868910	4.310056	0.431541	0.568459	0.993993	0.006007	0.076921	0.923079	
9571000	-7.846302	136	11.309784	10.160980	0.363761	0.636239	--	--	0.042079	0.957921	
9572000	-7.895610	113	3.893716	6.221736	0.099676	0.900324	0.970002	0.029998	0.005709	0.994291	
9573000	-7.969201	205	2.596822	3.507170	0.060036	0.939964	0.761816	0.238184	0.003764	0.996236	
9574000	-9.382464	443	5.936240	14.390681	0.379546	0.620454	--	--	0.050548	0.949452	
9575000	-8.644453	404	1.525279	3.700966	0.025919	0.974081	0.879173	0.120827	0.001817	0.998183	
9576000	-8.474494	126	10.900639	2.533518	0.351900	0.648100	--	--	0.063256	0.936744	
9577000	-8.385523	110	3.204108	6.805554	0.125251	0.874749	--	--	0.008083	0.991917	
9578000	-7.884757	26	12.847649	10.134901	0.409156	0.590844	0.951014	0.048986	0.048857	0.951143	
9579000	-7.709968	181	5.674031	9.237481	0.162830	0.837170	0.839584	0.160416	0.013511	0.986489	
9580000	-7.962903	215	4.055553	5.926624	0.138040	0.861960	0.922862	0.077138	0.009301	0.990699	
9581000	-7.737835	167	6.018082	10.023283	0.229737	0.770263	0.762766	0.237234	0.019337	0.980663	
9582000	-8.148518	466	3.206585	2.865081	0.082853	0.917147	0.979629	0.020371	0.001909	0.998091	
9583000	-8.594295	194	9.188106	18.700798	0.341151	0.658849	--	--	0.058614	0.941386	
9584000	-8.061420	133	5.653197	6.381176	0.168789	0.831211	--	--	0.042780	0.957220	
9585000	-8.235405	326	3.798300	11.505755	0.102075	0.897925	--	--	0.001595	0.998405	
9586000	-9.163761	366	6.730907	1.177348	0.543197	0.456803	0.945854	0.054146	0.009211	0.990789	
9587000	-7.486277	489	5.875769	5.416930	0.242440	0.757560	0.989546	0.010454	0.011498	0.988502	
9588000	-8.641606	477	2.372363	8.115883	0.055855	0.944145	0.817522	0.182478	0.004174	0.995826	
9589000	-7.563523	224	6.102457	4.037654	0.175655	0.824345	0.997257	0.002743	0.005463	0.994537	
9590000	-7.470192	428	3.236911	2.177787	0.062790	0.937210	0.996943	0.003057	0.005452	0.994548	
9591000	-7.507434	267	3.667227	7.488365	0.100472	0.899528	0.934448	0.065552	0.010505	0.989495	
9592000	-7.746846	495	6.611302	5.329802	0.347014	0.652986	0.961386	0.038614	0.005652	0.994348	
9593000	-9.006982	184	5.711931	0.867395	0.317187	0.682813	0.998588	0.001412	0.031966	0.968034	
9594000	-9.006364	59	17.933209	4.068010	0.446797	0.553203	0.964558	0.035442	0.082147	0.917853	
9595000	-7.723107	293	4.907938	6.322254	0.225200	0.774800	0.978608	0.021392	0.005009	0.994991	
9596000	-8.096610	331	4.143523	7.387951	0.193704	0.806296	0.739810	0.260190	0.010304	0.989696	
9597000	-8.310829	434	8.138902	8.906313	0.329519	0.670481	--	--	0.055001	0.944999	
9598000	-7.845113	55	7.041163	3.880581	0.233412	0.766588	--	--	0.019936	0.980064	
9599000	-7.870335	37	7.360311	4.733142	0.250808	0.749192	0.988439	0.011561	0.045976	0.954024	
9600000	-7.669237	112	12.646878	11.392965	0.388953	0.611047	0.979407	0.020593	0.033088	0.966912	
9601000	-8.030093	344	4.020299	9.744547	0.103532	0.896468	0.582776	0.417224	0.006775	0.993225	
9602000	-11.376313	398	0.418939	13.737127	0.002799	0.997201	--	--	0.000058	0.999942	
9603000	-7.538868	59	3.863417	8.221222	0.120976	0.879024	0.793992	0.206008	0.005694	0.994306	
9604000	-8.109237	74	3.222149	4.225601	0.085970	0.914030	0.950777	0.049223	0.002609	0.997391	
9605000	-9.122984	384	2.476928	11.358562	0.079036	0.920964	0.759029	0.240971	0.006414	0.993586	
9606000	-7.776931	335	9.170063	5.131067	0.331399	0.668601	0.986664	0.013336	0.038837	0.961163	
9607000	-8.095838	37	12.142675	12.011993	0.383006	0.616994	0.953442	0.046558	0.118267	0.881733	
9608000	-7.393365	121	7.465590	5.227885	0.316252	0.683748	--	--	0.029336	0.970664	
9609000	-8.116534	394	12.010320	14.516216	0.378171	0.621829	--	--	0.059068	0.940932	
9610000	-7.487014	429	8.060344	6.101478	0.278755	0.721245	0.974963	0.025037	0.037881	0.962119	
9611000	-7.778749	43	11.449763	6.318125	0.440659	0.559341	0.976131	0.023869	0.074910	0.925090	
9612000	-8.020354	234	6.998941	9.898009	0.296498	0.703502	--	--	0.010289	0.989711	
9613000	-7.476774	243	7.181521	7.372539	0.353733	0.646267	0.872031	0.127969	0.021822	0.978178	
9614000	-7.953958	368	1.889565	3.642825	0.022009	0.977991	--	--	0.002150	0.997850	
9615000	-9.176902	407	0.789159	6.246855	0.015059	0.984941	--	--	0.001051	0.998949	
9616000	-10.267848	27	9.705558	0.341741	0.866552	0.133448	0.999778	0.000222	0.030369	0.969631	
9617000	-10.406419	88	3.292936	15.156171	0.146984	0.853016	0.612305	0.387695	0.026135	0.973865	
9618000	-7.760091	272	6.378294	4.585190	0.264347	0.735653	--	--	0.033578	0.966422	
9619000	-7.702236	310	4.090553	8.719209	0.110859	0.889141	--	--	0.005189	0.994811	
9620000	-8.536140	399	3.167059	4.458807	0.063833	0.936167	--	--	0.007781	0.992219	
9621000	-9.025115	95	1.754717	3.866245	0.017595	0.982405	0.981563	0.018437	0.001726	0.998274	
9622000	-7.222344	30	4.555721	5.020747	0.173646	0.826354	--	--	0.013333	0.986667	
9623000	-8.201758	197	7.470197	10.573831	0.329408	0.670592	0.913580	0.086420	0.019714	0.980286	
9624000	-9.263920	62	19.272737	5.094185	0.465769	0.534231	--	--	0.099134	0.900866	
9625000	-7.949825	80	4.108826	8.232871	0.105643	0.894357	0.867345	0.132655	0.019923	0.980077	
9626000	-7.860868	270	2.418389	6.409723	0.063334	0.936666	--	--	0.000942	0.999058	
9627000	-6.995084	12	6.721803	4.884316	0.255380	0.744620	0.901673	0.098327	0.002071	0.997929	
9628000	-10.765763	340	16.394080	1.824779	0.554921	0.445079	0.983248	0.016752	0.064401	0.935599	
9629000	-7.999201	355	9.451001	6.891923	0.296590	0.703410	0.974132	0.025868	0.034148	0.965852	
9630000	-8.089223	364	6.589457	3.221792	0.221707	0.778293	0.869178	0.130822	0.072268	0.927732	
9631000	-8.183298	396	4.698705	8.687395	0.230262	0.769738	--	--	0.010984	0.989016	
9632000	-8.253667	90	4.427221	4.046828	0.140523	0.859477	0.971480	0.028520	0.014306	0.985694	
9633000	-8.929650	350	1.724986	9.733038	0.062857	0.937143	0.859902	0.140098	0.000748	0.999252	
9634000	-8.534088	225	7.024346	1.367979	0.451486	0.548514	0.998227	0.001773	0.014870	0.985130	
9635000	-7.954217	209	9.005352	4.187744	0.298068	0.701932	0.979425	0.020575	0.001580	0.998420	
9636000	-7.466141	484	3.669282	4.585145	0.116777	0.883223	0.973035	0.026965	0.008857	0.991143	
9637000	-7.806348	178	11.524612	3.426529	0.464940	0.535060	0.970153	0.029847	0.028726	0.971274	
9638000	-8.366025	408	11.051518	12.943747	0.389054	0.610946	0.681013	0.318987	0.054120	0.945880	
9639000	-9.012878	322	19.716411	9.073757	0.464424	0.535576	0.851444	0.148556	0.144679	0.855321	
9640000	-8.018366	41	13.040842	11.905195	0.410996	0.589004	0.941754	0.058246	0.066238	0.933762	
9641000	-8.695028	226	12.288188	15.881635	0.453101	0.546899	0.770266	0.229734	0.125973	0.874027	
9642000	-7.696986	351	8.120492	10.975604	0.291907	0.708093	--	--	0.024687	0.975313	
9643000	-10.501281	482	16.321632	1.313749	0.569971	0.430029	0.999512	0.000488	0.114439	0.885561	
9644000	-8.100833	194	17.291509	13.718071	0.420659	0.579341	--	--	0.136535	0.863465	
9645000	-8.368093	291	14.747095	6.907225	0.400816	0.599184	--	--	0.042233	0.957767	
9646000	-8.559621	426	10.439378	2.575210	0.386420	0.613580	0.945266	0.054734	0.056798	0.943202	
9647000	-8.422220	331	16.557340	19.154328	0.469478	0.530522	0.737124	0.262876	0.126288	0.873712	
9648000	-7.716367	45	6.747722	5.831067	0.227133	0.772867	--	--	0.029867	0.970133	
9649000	-8.128893	446	7.389916	1.601832	0.424309	0.575691	0.998923	0.001077	0.032016	0.967984	
9650000	-8.618280	42	2.104892	2.001121	0.052296	0.947704	--	--	0.005114	0.994886	
9651000	-8.046830	142	8.869364	9.303785	0.404095	0.595905	--	--	0.020481	0.979519	
9652000	-8.941091	149	1.029590	7.125073	0.004004	0.995996	0.807955	0.192045	0.000936	0.999064	
9653000	-7.492822	400	1.450680	3.752001	0.006673	0.993327	0.992458	0.007542	0.000709	0.999291	
9654000	-8.367952	410	5.743378	1.887520	0.283349	0.716651	--	--	0.007335	0.992665	
9655000	-8.545180	307	2.996666	1.274674	0.138652	0.861348	--	--	0.004165	0.995835	
9656000	-8.112383	409	6.466473	10.293258	0.311348	0.688652	0.894713	0.105287	0.040467	0.959533	
9657000	-7.960601	385	2.706433	2.376419	0.075411	0.924589	--	--	0.006026	0.993974	
9658000	-7.605607	57	6.894950	7.903339	0.163198	0.836802	--	--	0.029829	0.970171	
9659000	-7.644265	118	5.171601	3.604631	0.204910	0.795090	0.977384	0.022616	0.005868	0.994132	
9660000	-8.273279	235	11.570950	12.492640	0.430825	0.569175	--	--	0.042917	0.957083	
9661000	-8.089666	169	11.258318	13.788197	0.437468	0.562532	0.926927	0.073073	0.076788	0.923212	
9662000	-7.981869	271	1.373906	3.802545	0.014714	0.985286	--	--	0.000766	0.999234	
9663000	-7.731013	420	5.101438	3.431826	0.171384	0.828616	0.989439	0.010561	0.012904	0.987096	
9664000	-7.602794	63	2.400116	5.411791	0.025102	0.974898	0.967263	0.032737	0.002142	0.997858	
9665000	-8.878707	450	9.533715	2.930922	0.363864	0.636136	0.974200	0.025800	0.061542	0.938458	
9666000	-7.419975	84	7.188601	8.386781	0.264685	0.735315	0.976506	0.023494	0.008067	0.991933	
9667000	-7.837872	300	2.562299	3.521057	0.088504	0.911496	0.780617	0.219383	0.004701	0.995299	
9668000	-7.505193	439	8.912879	8.847963	0.317636	0.682364	0.966718	0.033282	0.048237	0.951763	
9669000	-8.751370	298	11.313292	12.539040	0.411417	0.588583	0.891270	0.108730	0.118612	0.881388	
9670000	-7.623973	159	6.821786	5.994442	0.252155	0.747845	0.945924	0.054076	0.019910	0.980090	
9671000	-7.694866	224	14.088688	6.059548	0.368233	0.631767	0.995590	0.004410	0.027300	0.972700	
9672000	-8.725057	98	3.437751	1.834281	0.115318	0.884682	0.994666	0.005334	0.004874	0.995126	
9673000	-8.338421	141	17.419377	13.397920	0.345167	0.654833	0.954918	0.045082	0.104744	0.895256	
9674000	-9.613582	236	1.290629	6.532575	0.023507	0.976493	0.583761	0.416239	0.000957	0.999043	
9675000	-8.209846	202	5.746618	2.724801	0.362194	0.637806	0.994716	0.005284	0.019092	0.980908	
9676000	-8.483460	255	2.800823	9.762964	0.069665	0.930335	--	--	0.004957	0.995043	
9677000	-8.575064	468	3.298292	9.172734	0.115287	0.884713	--	--	0.007040	0.992960	
9678000	-7.512173	181	8.889792	4.127474	0.263642	0.736358	0.952078	0.047922	0.027342	0.972658	
9679000	-8.291261	292	10.233215	5.557912	0.301463	0.698537	0.957021	0.042979	0.048451	0.951549	
9680000	-8.983461	167	3.473938	14.109987	0.149669	0.850331	0.581046	0.418954	0.007668	0.992332	
9681000	-8.509637	246	14.082883	11.766731	0.424501	0.575499	0.953098	0.046902	0.077810	0.922190	
9682000	-7.504931	178	12.067898	9.689491	0.413686	0.586314	0.914709	0.085291	0.034210	0.965790	
9683000	-8.344437	370	3.816049	7.978521	0.147481	0.852519	--	--	0.011692	0.988308	
9684000	-7.601907	174	8.636297	10.508488	0.297982	0.702018	0.775468	0.224532	0.001714	0.998286	
9685000	-7.774031	112	8.982747	2.401462	0.329177	0.670823	0.998854	0.001146	0.015701	0.984299	
9686000	-7.971515	182	7.524322	8.950663	0.375730	0.624270	--	--	0.013544	0.986456	
9687000	-8.135836	203	12.711571	3.244002	0.429177	0.570823	--	--	0.112611	0.887389	
9688000	-7.898695	395	6.751372	4.834195	0.222403	0.777597	0.955628	0.044372	0.016909	0.983091	
9689000	-7.986953	461	6.619549	4.730858	0.261353	0.738647	--	--	0.043838	0.956162	
9690000	-7.836438	173	8.163369	4.764062	0.287950	0.712050	0.910912	0.089088	0.026791	0.973209	
9691000	-7.684390	255	4.335758	4.967574	0.125461	0.874539	--	--	0.010089	0.989911	
9692000	-8.531147	118	17.417546	11.776038	0.463092	0.536908	0.912779	0.087221	0.070532	0.929468	
9693000	-8.201148	421	16.388431	7.240529	0.437646	0.562354	0.972687	0.027313	0.080003	0.919997	
9694000	-8.314638	439	1.908200	5.575429	0.032877	0.967123	0.956201	0.043799	0.002566	0.997434	
9695000	-7.805595	111	9.600403	4.962379	0.325182	0.674818	0.911248	0.088752	0.022337	0.977663	
9696000	-7.742538	73	3.262064	6.157546	0.072012	0.927988	0.926644	0.073356	0.006562	0.993438	
9697000	-9.706496	485	9.922523	27.672660	0.458266	0.541734	--	--	0.028814	0.971186	
9698000	-7.435666	79	11.545671	4.624046	0.390382	0.609618	0.990830	0.009170	0.030191	0.969809	
9699000	-9.577588	83	22.721314	19.087049	0.495402	0.504598	0.648136	0.351864	0.308199	0.691801	
9700000	-7.657961	80	3.710403	4.811836	0.085510	0.914490	0.939093	0.060907	0.014900	0.985100	
9701000	-8.661626	292	6.229607	2.054087	0.181335	0.818665	0.990912	0.009088	0.018408	0.981592	
