Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
832	0.288462	168	0.547619	1.857862	832	0.288462	0.332000	0.322513	
818	0.292176	182	0.549451	1.857862	818	0.292176	0.339000	0.322571	
834	0.297362	166	0.530120	1.857862	834	0.297362	0.336000	0.322619	
823	0.297691	177	0.451977	1.857862	823	0.297691	0.325000	0.322627	
833	0.260504	167	0.526946	1.857862	833	0.260504	0.305000	0.322565	
826	0.283293	174	0.500000	1.857862	826	0.283293	0.321000	0.322560	
838	0.316229	162	0.555556	1.857862	838	0.316229	0.355000	0.322672	
839	0.245530	161	0.459627	1.857862	839	0.245530	0.280000	0.322525	
815	0.257669	185	0.383784	1.857862	815	0.257669	0.281000	0.322382	
820	0.256098	180	0.466667	1.857862	820	0.256098	0.294000	0.322284	
819	0.310134	181	0.552486	1.857862	819	0.310134	0.354000	0.322393	
831	0.312876	169	0.396450	1.857862	831	0.312876	0.327000	0.322408	
854	0.266979	146	0.541096	1.857862	854	0.266979	0.307000	0.322356	
818	0.320293	182	0.428571	1.857862	818	0.320293	0.340000	0.322416	
825	0.303030	175	0.508571	1.857862	825	0.303030	0.339000	0.322472	
808	0.272277	192	0.489583	1.857862	808	0.272277	0.314000	0.322443	
811	0.273736	189	0.439153	1.857862	811	0.273736	0.305000	0.322385	
822	0.313869	178	0.539326	1.857862	822	0.313869	0.354000	0.322491	
834	0.292566	166	0.409639	1.857862	834	0.292566	0.312000	0.322456	
841	0.321046	159	0.572327	1.857862	841	0.321046	0.361000	0.322584	
814	0.282555	186	0.440860	1.857862	814	0.282555	0.312000	0.322549	
819	0.302808	181	0.480663	1.857862	819	0.302808	0.335000	0.322590	
828	0.328502	172	0.598837	1.857862	828	0.328502	0.375000	0.322762	
824	0.322816	176	0.477273	1.857862	824	0.322816	0.350000	0.322851	
816	0.292892	184	0.576087	1.857862	816	0.292892	0.345000	0.322924	
826	0.318402	174	0.425287	1.857862	826	0.318402	0.337000	0.322970	
833	0.296519	167	0.526946	1.857862	833	0.296519	0.335000	0.323009	
