Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
819	0.305250	181	0.475138	1.951133	819	0.305250	0.336000	0.300338	
851	0.336075	149	0.395973	1.951133	851	0.336075	0.345000	0.300466	
831	0.339350	169	0.349112	1.951133	831	0.339350	0.341000	0.300582	
810	0.317284	190	0.410526	1.951133	810	0.317284	0.335000	0.300680	
806	0.299007	194	0.505155	1.951133	806	0.299007	0.339000	0.300789	
852	0.300469	148	0.466216	1.951133	852	0.300469	0.325000	0.300858	
840	0.308333	160	0.400000	1.951133	840	0.308333	0.323000	0.300920	
805	0.331677	195	0.400000	1.951133	805	0.331677	0.345000	0.301044	
834	0.386091	166	0.451807	1.951133	834	0.386091	0.397000	0.301314	
843	0.323843	157	0.401274	1.951133	843	0.323843	0.336000	0.301411	
829	0.290712	171	0.362573	1.951133	829	0.290712	0.303000	0.301415	
813	0.284133	187	0.417112	1.951133	813	0.284133	0.309000	0.301436	
829	0.317250	171	0.450292	1.951133	829	0.317250	0.340000	0.301544	
845	0.292308	155	0.406452	1.951133	845	0.292308	0.310000	0.301567	
843	0.332147	157	0.452229	1.951133	843	0.332147	0.351000	0.301704	
840	0.321429	160	0.493750	1.951133	840	0.321429	0.349000	0.301834	
828	0.315217	172	0.273256	1.951133	828	0.315217	0.308000	0.301851	
830	0.332530	170	0.323529	1.951133	830	0.332530	0.331000	0.301931	
852	0.299296	148	0.351351	1.951133	852	0.299296	0.307000	0.301945	
843	0.365362	157	0.273885	1.951133	843	0.365362	0.351000	0.302078	
859	0.330617	141	0.141844	1.951133	859	0.330617	0.304000	0.302083	
836	0.308612	164	0.445122	1.951133	836	0.308612	0.331000	0.302162	
833	0.315726	167	0.305389	1.951133	833	0.315726	0.314000	0.302194	
840	0.295238	160	0.343750	1.951133	840	0.295238	0.303000	0.302196	
857	0.318553	143	0.419580	1.951133	857	0.318553	0.333000	0.302279	
839	0.332539	161	0.521739	1.951133	839	0.332539	0.363000	0.302442	
847	0.340024	153	0.379085	1.951133	847	0.340024	0.346000	0.302558	
848	0.325472	152	0.480263	1.951133	848	0.325472	0.349000	0.302682	
822	0.289538	178	0.415730	1.951133	822	0.289538	0.312000	0.302707	
832	0.316106	168	0.333333	1.951133	832	0.316106	0.319000	0.302750	
853	0.324736	147	0.367347	1.951133	853	0.324736	0.331000	0.302825	
823	0.307412	177	0.423729	1.951133	823	0.307412	0.328000	0.302891	
815	0.334969	185	0.421622	1.951133	815	0.334969	0.351000	0.303018	
