Options:
Model:                           MultiState
Tree File Name:                  Artiodactyl.trees
Data File Name:                  Artiodactyl.txt
Log File Name:                   Artiodactyl_fossilised_run4.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            999630549
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      20005000
Burn in:                         5000
MCMC ML Start:                   False
Schedule File:                   Artiodactyl_fossilised_run4.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               D,G
Using a covarion model:          False
Normalise Q Matrix:              False
Tags:	1
	FNode	5	Sheep Goat Cow Buffalo Pronghorn 
Restrictions:
    qDG                          None
    qGD                          None
Prior Information:
    Prior Categories:            100
    Priors
        qDG - uniform 0.00 100.00 
        qGD - uniform 0.00 100.00 
Node reconstruction / fossilisation:
	Fossil Node01 FNode D 
Tree Information
     Trees:                      500
     Taxa:                       17
     Sites:                      1
     States:                     2
Iteration	Lh	Tree No	qDG	qGD	Root P(D)	Root P(G)	Node01 P(D)	Node01 P(G)	
8868000	-9.013217	244	19.657869	10.033245	0.450927	0.549073	1.000000	0.000000	
8869000	-8.377488	33	9.466581	12.987275	0.402889	0.597111	1.000000	0.000000	
8870000	-9.776431	246	27.591205	17.706781	0.485068	0.514932	1.000000	0.000000	
8871000	-9.115426	200	22.557290	25.445678	0.482483	0.517517	1.000000	0.000000	
8872000	-7.577138	181	11.611639	8.798402	0.325657	0.674343	1.000000	0.000000	
8873000	-10.266475	106	45.115591	46.765314	0.499123	0.500877	1.000000	0.000000	
8874000	-9.040144	45	9.097531	18.445607	0.354144	0.645856	1.000000	0.000000	
8875000	-8.432306	294	1.305041	5.953811	0.029060	0.970940	1.000000	0.000000	
8876000	-7.786631	21	8.127577	3.071661	0.331188	0.668812	1.000000	0.000000	
8877000	-7.899497	374	11.906036	6.789941	0.430259	0.569741	1.000000	0.000000	
8878000	-10.503627	371	16.985930	42.228934	0.494360	0.505640	1.000000	0.000000	
8879000	-8.215097	400	15.236556	21.218086	0.370098	0.629902	1.000000	0.000000	
8880000	-9.581474	315	16.221882	26.960596	0.474393	0.525607	1.000000	0.000000	
8881000	-8.676712	224	33.018869	27.583786	0.485713	0.514287	1.000000	0.000000	
8882000	-9.291936	482	27.331642	25.283097	0.491782	0.508218	1.000000	0.000000	
8883000	-7.885939	6	10.069180	7.192242	0.302702	0.697298	1.000000	0.000000	
8884000	-9.201460	93	22.894401	9.416021	0.462298	0.537702	1.000000	0.000000	
8885000	-10.307379	201	30.779795	18.728881	0.486143	0.513857	1.000000	0.000000	
8886000	-10.163490	33	28.346853	45.673349	0.499620	0.500380	1.000000	0.000000	
8887000	-8.935370	258	20.530467	9.527895	0.454184	0.545816	1.000000	0.000000	
8888000	-8.657888	193	18.098208	8.781534	0.447372	0.552628	1.000000	0.000000	
8889000	-8.604342	323	10.346021	14.450847	0.314972	0.685028	1.000000	0.000000	
8890000	-11.254718	184	42.988887	88.399389	0.499999	0.500001	1.000000	0.000000	
8891000	-8.021332	262	13.806301	7.569436	0.427181	0.572819	1.000000	0.000000	
8892000	-9.617834	392	20.244165	28.355149	0.480565	0.519435	1.000000	0.000000	
8893000	-8.436481	133	15.326090	11.955077	0.413407	0.586593	1.000000	0.000000	
8894000	-8.037644	299	6.871158	11.170150	0.307115	0.692885	1.000000	0.000000	
8895000	-11.220924	292	55.097353	97.838105	0.499997	0.500003	1.000000	0.000000	
8896000	-10.379269	198	42.146882	30.660132	0.499576	0.500424	1.000000	0.000000	
8897000	-7.758556	4	10.363690	7.063305	0.333609	0.666391	1.000000	0.000000	
8898000	-10.605534	341	31.154470	7.964048	0.486297	0.513703	1.000000	0.000000	
8899000	-9.591601	320	34.227123	22.884739	0.493394	0.506606	1.000000	0.000000	
8900000	-10.838343	71	49.154247	72.064832	0.499994	0.500006	1.000000	0.000000	
8901000	-7.819135	67	3.978930	4.797942	0.119860	0.880140	1.000000	0.000000	
8902000	-9.324956	452	22.818622	15.040355	0.475028	0.524972	1.000000	0.000000	
8903000	-10.695179	269	56.195354	81.089915	0.499854	0.500146	1.000000	0.000000	
8904000	-10.342164	175	15.878703	34.899397	0.492232	0.507768	1.000000	0.000000	
8905000	-9.847947	6	3.833937	0.825858	0.256799	0.743201	1.000000	0.000000	
8906000	-7.650957	62	8.027552	6.816636	0.303601	0.696399	1.000000	0.000000	
8907000	-10.639303	469	53.100855	57.519247	0.499546	0.500454	1.000000	0.000000	
8908000	-11.524849	140	84.204282	49.391039	0.499971	0.500029	1.000000	0.000000	
8909000	-7.289207	407	9.277264	5.793387	0.387419	0.612581	1.000000	0.000000	
8910000	-11.389074	442	10.079291	36.668727	0.485251	0.514749	1.000000	0.000000	
8911000	-8.856450	280	18.064203	15.938737	0.446890	0.553110	1.000000	0.000000	
8912000	-8.431778	101	17.048551	17.530992	0.461796	0.538204	1.000000	0.000000	
8913000	-10.482483	109	29.882484	11.178771	0.492045	0.507955	1.000000	0.000000	
8914000	-7.571443	89	5.998499	8.929179	0.244814	0.755186	1.000000	0.000000	
8915000	-8.004408	78	9.834535	5.920265	0.291360	0.708640	1.000000	0.000000	
8916000	-8.567680	146	14.208269	16.900013	0.435705	0.564295	1.000000	0.000000	
8917000	-8.880477	302	3.001242	13.526647	0.080707	0.919293	1.000000	0.000000	
8918000	-7.841793	270	13.789967	11.325124	0.427599	0.572401	1.000000	0.000000	
8919000	-11.029561	313	34.173888	78.155527	0.499402	0.500598	1.000000	0.000000	
8920000	-7.745679	146	5.404435	4.861601	0.176977	0.823023	1.000000	0.000000	
8921000	-8.120106	35	7.849438	7.385236	0.290288	0.709712	1.000000	0.000000	
8922000	-7.831829	115	5.295532	4.670783	0.203852	0.796148	1.000000	0.000000	
8923000	-11.215182	71	35.055709	11.593980	0.495626	0.504374	1.000000	0.000000	
8924000	-7.578791	138	9.226322	9.415455	0.324555	0.675445	1.000000	0.000000	
8925000	-13.240786	299	78.792166	27.447737	0.499928	0.500072	1.000000	0.000000	
8926000	-7.375065	178	4.239523	3.942761	0.194275	0.805725	1.000000	0.000000	
8927000	-9.925353	331	22.550526	42.005931	0.496361	0.503639	1.000000	0.000000	
8928000	-7.872208	178	10.466237	14.210956	0.406714	0.593286	1.000000	0.000000	
8929000	-8.868839	65	19.060478	13.332566	0.447539	0.552461	1.000000	0.000000	
8930000	-8.692411	112	23.366322	13.278069	0.468758	0.531242	1.000000	0.000000	
8931000	-9.580960	99	26.161264	31.548671	0.489917	0.510083	1.000000	0.000000	
8932000	-10.132843	263	26.918190	38.291833	0.496888	0.503112	1.000000	0.000000	
8933000	-10.267283	14	31.393132	40.495789	0.499203	0.500797	1.000000	0.000000	
8934000	-11.105196	264	48.527738	15.635673	0.498988	0.501012	1.000000	0.000000	
8935000	-8.589615	102	4.918886	1.071940	0.297591	0.702409	1.000000	0.000000	
8936000	-8.270909	452	7.866663	3.321928	0.325184	0.674816	1.000000	0.000000	
8937000	-8.198022	189	15.988866	15.637513	0.479378	0.520622	1.000000	0.000000	
8938000	-10.326760	38	18.333058	43.348243	0.498226	0.501774	1.000000	0.000000	
8939000	-8.767334	499	13.498557	15.548135	0.425745	0.574255	1.000000	0.000000	
8940000	-9.187416	50	22.363514	14.018262	0.466945	0.533055	1.000000	0.000000	
8941000	-8.894597	199	17.341681	5.191801	0.461809	0.538191	1.000000	0.000000	
8942000	-10.269895	484	39.863828	43.310619	0.499637	0.500363	1.000000	0.000000	
8943000	-9.916469	256	21.120036	33.642568	0.493448	0.506552	1.000000	0.000000	
8944000	-8.656969	278	28.847278	16.321817	0.488730	0.511270	1.000000	0.000000	
8945000	-8.973558	437	20.945760	25.957026	0.485824	0.514176	1.000000	0.000000	
8946000	-11.241538	284	67.145378	92.243102	0.500000	0.500000	1.000000	0.000000	
8947000	-7.830374	51	5.475080	8.795040	0.247691	0.752309	1.000000	0.000000	
8948000	-9.564682	422	3.969618	9.021211	0.199432	0.800568	1.000000	0.000000	
8949000	-7.674858	139	8.112368	8.957401	0.326108	0.673892	1.000000	0.000000	
8950000	-9.181200	458	19.313191	30.485860	0.483036	0.516964	1.000000	0.000000	
8951000	-9.963241	461	25.364713	7.577809	0.474156	0.525844	1.000000	0.000000	
8952000	-8.909739	301	3.591091	11.234441	0.166903	0.833097	1.000000	0.000000	
8953000	-9.359476	261	22.147525	21.522132	0.477119	0.522881	1.000000	0.000000	
8954000	-7.811024	115	8.394800	8.802983	0.321584	0.678416	1.000000	0.000000	
8955000	-8.947657	278	22.760996	5.182486	0.462751	0.537249	1.000000	0.000000	
8956000	-8.479468	265	1.400963	5.638193	0.020746	0.979254	1.000000	0.000000	
8957000	-7.503654	447	4.387174	3.904013	0.077353	0.922647	1.000000	0.000000	
8958000	-7.794327	491	9.097460	4.153892	0.338522	0.661478	1.000000	0.000000	
8959000	-12.128679	164	99.319875	50.831332	0.500000	0.500000	1.000000	0.000000	
8960000	-9.762990	434	21.653773	30.158952	0.494515	0.505485	1.000000	0.000000	
8961000	-7.858716	299	6.605886	9.641951	0.290035	0.709965	1.000000	0.000000	
8962000	-9.138501	440	23.392072	16.925224	0.484722	0.515278	1.000000	0.000000	
8963000	-9.105383	126	22.011846	11.956899	0.470480	0.529520	1.000000	0.000000	
8964000	-11.590822	400	26.971051	87.648645	0.496784	0.503216	1.000000	0.000000	
8965000	-7.642642	186	8.253237	3.271843	0.369869	0.630131	1.000000	0.000000	
8966000	-10.929817	403	33.770096	55.213864	0.499961	0.500039	1.000000	0.000000	
8967000	-10.490259	275	44.339052	34.667068	0.499834	0.500166	1.000000	0.000000	
8968000	-9.288447	64	24.922505	11.998000	0.463551	0.536449	1.000000	0.000000	
8969000	-10.232705	71	28.814249	11.887262	0.491497	0.508503	1.000000	0.000000	
8970000	-8.358614	40	19.822491	6.884584	0.451070	0.548930	1.000000	0.000000	
8971000	-10.913438	350	67.839052	80.712297	0.499999	0.500001	1.000000	0.000000	
8972000	-10.893276	165	48.419719	28.150193	0.498427	0.501573	1.000000	0.000000	
8973000	-8.668036	121	1.888660	1.823773	0.061189	0.938811	1.000000	0.000000	
8974000	-8.170211	283	18.313067	8.344527	0.426751	0.573249	1.000000	0.000000	
8975000	-7.467644	145	6.834884	2.901301	0.234500	0.765500	1.000000	0.000000	
8976000	-9.479002	190	22.535181	4.074941	0.455033	0.544967	1.000000	0.000000	
8977000	-8.821608	277	10.954270	15.857637	0.396163	0.603837	1.000000	0.000000	
8978000	-8.002861	380	12.664794	8.199369	0.353401	0.646599	1.000000	0.000000	
8979000	-9.157921	93	13.266967	25.401987	0.455197	0.544803	1.000000	0.000000	
8980000	-10.048130	63	43.579545	24.579932	0.489893	0.510107	1.000000	0.000000	
8981000	-9.385235	189	28.004729	14.621906	0.495715	0.504285	1.000000	0.000000	
8982000	-9.685223	330	27.943288	26.222944	0.490666	0.509334	1.000000	0.000000	
8983000	-12.136423	186	69.345398	31.190256	0.499828	0.500172	1.000000	0.000000	
8984000	-9.692770	406	27.556326	30.933866	0.498631	0.501369	1.000000	0.000000	
8985000	-10.260436	23	33.023067	21.573758	0.499367	0.500633	1.000000	0.000000	
8986000	-7.405591	207	10.943124	10.270161	0.338287	0.661713	1.000000	0.000000	
8987000	-10.983106	446	76.101409	86.298203	0.499989	0.500011	1.000000	0.000000	
8988000	-8.967881	21	9.716831	18.124240	0.433992	0.566008	1.000000	0.000000	
8989000	-8.136821	283	2.641303	8.899356	0.062310	0.937690	1.000000	0.000000	
8990000	-10.320242	449	23.625172	47.362752	0.497750	0.502250	1.000000	0.000000	
8991000	-9.465672	488	26.122512	15.634652	0.493393	0.506607	1.000000	0.000000	
8992000	-8.316167	196	20.651115	16.511038	0.451761	0.548239	1.000000	0.000000	
8993000	-10.373737	223	46.293391	49.982638	0.499405	0.500595	1.000000	0.000000	
8994000	-10.905599	305	61.333961	69.969899	0.499954	0.500046	1.000000	0.000000	
8995000	-10.104436	243	8.333103	0.407499	0.763352	0.236648	1.000000	0.000000	
8996000	-7.609735	475	7.381727	6.221912	0.234886	0.765114	1.000000	0.000000	
8997000	-8.641820	210	13.574559	4.829350	0.441786	0.558214	1.000000	0.000000	
8998000	-10.518354	372	67.503191	91.472946	0.499883	0.500117	1.000000	0.000000	
8999000	-10.673565	93	38.668040	19.308269	0.495963	0.504037	1.000000	0.000000	
9000000	-8.815699	412	2.408188	11.702496	0.066769	0.933231	1.000000	0.000000	
9001000	-9.467928	131	30.454245	26.793896	0.481907	0.518093	1.000000	0.000000	
9002000	-10.895456	66	77.010292	71.627558	0.499994	0.500006	1.000000	0.000000	
9003000	-8.632602	321	1.912489	8.924168	0.089029	0.910971	1.000000	0.000000	
9004000	-8.377612	205	2.873837	9.253328	0.097459	0.902541	1.000000	0.000000	
9005000	-9.065348	32	24.392714	21.642213	0.486568	0.513432	1.000000	0.000000	
9006000	-8.704212	236	18.066485	20.624128	0.478898	0.521102	1.000000	0.000000	
9007000	-9.493843	107	15.918164	28.087141	0.485722	0.514278	1.000000	0.000000	
9008000	-7.151749	135	6.355985	4.366621	0.279207	0.720793	1.000000	0.000000	
9009000	-8.966247	196	0.994869	6.473751	0.006440	0.993560	1.000000	0.000000	
9010000	-9.867445	431	19.621030	3.223068	0.434054	0.565946	1.000000	0.000000	
9011000	-8.899551	362	14.987543	11.158069	0.444593	0.555407	1.000000	0.000000	
9012000	-9.026610	129	24.530254	28.239486	0.486227	0.513773	1.000000	0.000000	
9013000	-8.153581	235	6.405456	8.554852	0.311248	0.688752	1.000000	0.000000	
9014000	-9.958956	430	19.792911	37.869512	0.498860	0.501140	1.000000	0.000000	
9015000	-9.979819	131	38.696680	40.801294	0.494858	0.505142	1.000000	0.000000	
9016000	-9.990687	447	32.720250	53.046622	0.493113	0.506887	1.000000	0.000000	
9017000	-8.672430	47	19.120020	21.001417	0.462822	0.537178	1.000000	0.000000	
9018000	-7.455258	497	7.809381	8.366532	0.323501	0.676499	1.000000	0.000000	
9019000	-10.864673	462	49.759351	50.115623	0.499504	0.500496	1.000000	0.000000	
9020000	-9.313390	448	24.052059	26.876562	0.495488	0.504512	1.000000	0.000000	
9021000	-10.292818	172	38.876912	48.842421	0.499210	0.500790	1.000000	0.000000	
9022000	-10.563157	283	51.184775	32.678301	0.499238	0.500762	1.000000	0.000000	
9023000	-9.293568	214	19.248022	33.459352	0.479036	0.520964	1.000000	0.000000	
9024000	-10.896244	47	6.324779	27.433801	0.354342	0.645658	1.000000	0.000000	
9025000	-8.056738	268	8.322643	5.560596	0.292646	0.707354	1.000000	0.000000	
9026000	-11.399139	208	57.488897	31.737385	0.499967	0.500033	1.000000	0.000000	
9027000	-7.803280	332	10.666746	10.544278	0.356343	0.643657	1.000000	0.000000	
9028000	-8.610048	415	7.888934	13.975769	0.356319	0.643681	1.000000	0.000000	
9029000	-8.898504	252	12.520837	19.924399	0.459037	0.540963	1.000000	0.000000	
9030000	-8.105957	80	9.184463	8.004075	0.294008	0.705992	1.000000	0.000000	
9031000	-11.127430	497	49.840114	84.868895	0.499996	0.500004	1.000000	0.000000	
9032000	-8.511560	6	18.563554	15.633577	0.438489	0.561511	1.000000	0.000000	
9033000	-8.909777	373	22.506298	21.826170	0.488720	0.511280	1.000000	0.000000	
9034000	-9.189170	317	18.635506	23.493746	0.486406	0.513594	1.000000	0.000000	
9035000	-10.608047	434	44.971750	40.523544	0.499847	0.500153	1.000000	0.000000	
9036000	-10.906252	493	73.808375	56.745692	0.499997	0.500003	1.000000	0.000000	
9037000	-8.022225	200	12.256500	5.387772	0.367845	0.632155	1.000000	0.000000	
9038000	-8.530066	414	6.045332	3.664108	0.239194	0.760806	1.000000	0.000000	
9039000	-9.115589	232	14.052572	23.512111	0.449908	0.550092	1.000000	0.000000	
9040000	-10.124974	147	6.793314	25.695357	0.371905	0.628095	1.000000	0.000000	
9041000	-8.858400	343	17.916442	11.575915	0.470377	0.529623	1.000000	0.000000	
9042000	-9.490539	148	11.374939	2.316487	0.585716	0.414284	1.000000	0.000000	
9043000	-7.867969	38	9.737520	6.603219	0.377709	0.622291	1.000000	0.000000	
9044000	-7.932378	203	14.168110	10.554733	0.411883	0.588117	1.000000	0.000000	
9045000	-9.120737	46	2.114335	12.827409	0.030007	0.969993	1.000000	0.000000	
9046000	-8.531468	432	6.515339	12.816418	0.250968	0.749032	1.000000	0.000000	
9047000	-10.702500	372	40.711881	13.021061	0.480155	0.519845	1.000000	0.000000	
9048000	-11.085195	418	69.082653	73.249146	0.499958	0.500042	1.000000	0.000000	
9049000	-11.676245	410	30.595354	89.930970	0.499996	0.500004	1.000000	0.000000	
9050000	-10.074922	484	26.271972	11.026725	0.484672	0.515328	1.000000	0.000000	
9051000	-7.645166	310	5.338203	8.445134	0.164106	0.835894	1.000000	0.000000	
9052000	-8.776719	233	24.036841	17.002827	0.461136	0.538864	1.000000	0.000000	
9053000	-7.332147	114	7.036223	4.195211	0.219365	0.780635	1.000000	0.000000	
9054000	-10.733719	397	66.577904	85.478941	0.499999	0.500001	1.000000	0.000000	
9055000	-9.845379	321	8.207754	25.565629	0.467975	0.532025	1.000000	0.000000	
9056000	-7.536224	233	5.392042	6.768391	0.140348	0.859652	1.000000	0.000000	
9057000	-9.184193	153	11.275428	20.669231	0.454548	0.545452	1.000000	0.000000	
9058000	-7.281211	320	9.019617	6.334614	0.296812	0.703188	1.000000	0.000000	
9059000	-9.727033	395	21.727138	32.876903	0.485391	0.514609	1.000000	0.000000	
9060000	-8.434156	5	13.091237	14.907694	0.414018	0.585982	1.000000	0.000000	
9061000	-9.681029	187	30.339564	28.211882	0.486757	0.513243	1.000000	0.000000	
9062000	-10.744736	301	73.377802	79.623655	0.500000	0.500000	1.000000	0.000000	
9063000	-8.345104	214	13.752810	17.979540	0.411510	0.588490	1.000000	0.000000	
9064000	-7.515859	233	7.207569	4.619046	0.216350	0.783650	1.000000	0.000000	
9065000	-11.127421	148	88.660985	84.025129	0.499999	0.500001	1.000000	0.000000	
9066000	-8.278235	355	12.397089	11.449482	0.372076	0.627924	1.000000	0.000000	
9067000	-9.308261	133	11.276417	22.394767	0.416128	0.583872	1.000000	0.000000	
9068000	-7.447656	296	5.772437	7.776813	0.230848	0.769152	1.000000	0.000000	
9069000	-9.125983	245	17.942507	4.965594	0.459833	0.540167	1.000000	0.000000	
9070000	-8.490891	367	17.596426	20.680892	0.469867	0.530133	1.000000	0.000000	
9071000	-8.754136	188	11.749726	13.596829	0.424866	0.575134	1.000000	0.000000	
9072000	-8.418465	354	5.648315	2.878513	0.334012	0.665988	1.000000	0.000000	
9073000	-9.422050	45	4.950731	0.579208	0.614102	0.385898	1.000000	0.000000	
9074000	-8.154500	263	3.358509	4.535639	0.087171	0.912829	1.000000	0.000000	
9075000	-10.746579	272	58.583821	66.096498	0.499985	0.500015	1.000000	0.000000	
9076000	-10.780369	128	38.033799	34.207030	0.490074	0.509926	1.000000	0.000000	
9077000	-11.425965	424	21.507497	65.564931	0.499090	0.500910	1.000000	0.000000	
9078000	-7.847684	20	5.048095	6.695824	0.164184	0.835816	1.000000	0.000000	
9079000	-9.185817	335	21.952804	18.608095	0.487517	0.512483	1.000000	0.000000	
9080000	-10.490953	153	29.823244	15.144953	0.493897	0.506103	1.000000	0.000000	
9081000	-9.121533	435	19.862824	21.215505	0.484355	0.515645	1.000000	0.000000	
9082000	-9.300439	72	23.793083	24.420385	0.495003	0.504997	1.000000	0.000000	
9083000	-10.731054	156	45.301502	87.435861	0.499958	0.500042	1.000000	0.000000	
9084000	-8.658263	49	12.749792	24.281998	0.401769	0.598231	1.000000	0.000000	
9085000	-8.262222	320	19.249644	10.635154	0.445833	0.554167	1.000000	0.000000	
9086000	-8.040252	222	11.357533	7.193339	0.331768	0.668232	1.000000	0.000000	
9087000	-8.346533	323	10.306559	9.389273	0.309711	0.690289	1.000000	0.000000	
9088000	-9.754202	314	21.481766	39.843324	0.497519	0.502481	1.000000	0.000000	
9089000	-7.904013	276	2.870956	5.287622	0.053032	0.946968	1.000000	0.000000	
9090000	-11.244645	438	66.396884	56.433999	0.499965	0.500035	1.000000	0.000000	
9091000	-11.259972	413	18.416775	48.604621	0.493607	0.506393	1.000000	0.000000	
9092000	-9.104609	475	20.568267	6.389495	0.444165	0.555835	1.000000	0.000000	
9093000	-11.075221	477	64.082459	66.840799	0.499970	0.500030	1.000000	0.000000	
9094000	-10.448555	441	48.914153	45.826875	0.499669	0.500331	1.000000	0.000000	
9095000	-10.178033	38	41.151076	30.078785	0.499682	0.500318	1.000000	0.000000	
9096000	-11.280577	488	74.201693	57.349524	0.499999	0.500001	1.000000	0.000000	
9097000	-10.259798	316	38.933539	50.280594	0.498991	0.501009	1.000000	0.000000	
9098000	-10.062060	278	56.973767	59.534189	0.499965	0.500035	1.000000	0.000000	
9099000	-10.063770	488	34.611994	43.118768	0.499758	0.500242	1.000000	0.000000	
9100000	-7.924319	275	7.402503	4.953962	0.343424	0.656576	1.000000	0.000000	
9101000	-9.481523	484	25.579313	23.461281	0.493023	0.506977	1.000000	0.000000	
9102000	-7.643658	344	5.379788	4.532047	0.139512	0.860488	1.000000	0.000000	
9103000	-8.598271	457	14.717262	5.732621	0.411700	0.588300	1.000000	0.000000	
9104000	-9.422924	124	24.401328	19.871895	0.493054	0.506946	1.000000	0.000000	
9105000	-7.712386	269	8.925489	5.863646	0.241091	0.758909	1.000000	0.000000	
9106000	-10.889355	108	46.058970	76.917302	0.499998	0.500002	1.000000	0.000000	
9107000	-8.761574	409	5.987730	13.588227	0.322401	0.677599	1.000000	0.000000	
9108000	-10.370448	152	44.668639	42.636692	0.499334	0.500666	1.000000	0.000000	
9109000	-8.146192	429	8.256232	13.305269	0.314257	0.685743	1.000000	0.000000	
9110000	-9.008605	115	21.341519	9.061477	0.466745	0.533255	1.000000	0.000000	
9111000	-9.312750	92	15.050970	3.979047	0.317778	0.682222	1.000000	0.000000	
9112000	-9.578605	117	15.552708	29.314431	0.489557	0.510443	1.000000	0.000000	
9113000	-8.295468	488	15.583119	10.810781	0.464916	0.535084	1.000000	0.000000	
9114000	-12.480645	476	56.937680	18.754246	0.493805	0.506195	1.000000	0.000000	
9115000	-10.514009	87	3.841978	20.083245	0.161021	0.838979	1.000000	0.000000	
9116000	-7.874534	383	4.958890	7.549555	0.204376	0.795624	1.000000	0.000000	
9117000	-8.836381	313	25.002967	22.544760	0.470320	0.529680	1.000000	0.000000	
9118000	-8.053243	258	9.075301	13.056801	0.342856	0.657144	1.000000	0.000000	
9119000	-8.847776	174	10.829526	23.485677	0.407457	0.592543	1.000000	0.000000	
9120000	-8.721395	224	15.730955	29.772258	0.441727	0.558273	1.000000	0.000000	
9121000	-9.606412	207	21.602961	37.876025	0.486750	0.513250	1.000000	0.000000	
9122000	-9.755429	272	29.035414	28.430839	0.495658	0.504342	1.000000	0.000000	
9123000	-10.611618	128	35.414082	36.525976	0.489216	0.510784	1.000000	0.000000	
9124000	-7.876231	296	6.724494	11.891846	0.301664	0.698336	1.000000	0.000000	
9125000	-7.929625	131	6.305863	7.834333	0.182336	0.817664	1.000000	0.000000	
9126000	-7.842104	483	6.280225	7.256008	0.176404	0.823596	1.000000	0.000000	
9127000	-8.532162	26	8.065946	17.267257	0.367497	0.632503	1.000000	0.000000	
9128000	-9.722214	351	33.710805	18.201108	0.491949	0.508051	1.000000	0.000000	
9129000	-9.366375	293	20.585580	5.295913	0.476384	0.523616	1.000000	0.000000	
9130000	-10.869880	183	69.501936	66.071287	0.499907	0.500093	1.000000	0.000000	
9131000	-8.046767	497	12.034419	3.622842	0.433015	0.566985	1.000000	0.000000	
9132000	-10.412895	467	51.869818	67.105949	0.499444	0.500556	1.000000	0.000000	
9133000	-10.085907	27	30.605692	15.061877	0.496458	0.503542	1.000000	0.000000	
9134000	-8.977750	439	31.041488	28.822599	0.495754	0.504246	1.000000	0.000000	
9135000	-8.089056	95	7.434157	9.908364	0.232815	0.767185	1.000000	0.000000	
9136000	-7.755865	59	13.526790	8.746739	0.399129	0.600871	1.000000	0.000000	
9137000	-10.820953	261	15.471117	43.140509	0.485702	0.514298	1.000000	0.000000	
9138000	-10.440435	49	49.160647	24.004208	0.495869	0.504131	1.000000	0.000000	
9139000	-7.955641	348	6.067073	6.374001	0.183776	0.816224	1.000000	0.000000	
9140000	-9.449684	351	21.350379	33.671046	0.489566	0.510434	1.000000	0.000000	
9141000	-7.431574	102	8.239560	7.002437	0.262108	0.737892	1.000000	0.000000	
9142000	-8.928718	418	14.320251	15.930014	0.401758	0.598242	1.000000	0.000000	
9143000	-8.290299	338	12.664640	13.265966	0.366017	0.633983	1.000000	0.000000	
9144000	-9.517286	476	20.118500	32.349683	0.453575	0.546425	1.000000	0.000000	
9145000	-8.812636	157	18.688062	19.426781	0.484687	0.515313	1.000000	0.000000	
9146000	-7.761529	86	9.765422	3.893439	0.306320	0.693680	1.000000	0.000000	
9147000	-11.731686	209	84.382257	42.754167	0.499954	0.500046	1.000000	0.000000	
9148000	-8.770748	134	18.026670	24.970605	0.485657	0.514343	1.000000	0.000000	
9149000	-7.857407	197	4.144034	5.602029	0.155510	0.844490	1.000000	0.000000	
9150000	-7.315750	135	4.476565	2.897461	0.209830	0.790170	1.000000	0.000000	
9151000	-11.088735	204	62.706417	86.555360	0.499996	0.500004	1.000000	0.000000	
9152000	-11.055379	373	54.809668	32.287827	0.499845	0.500155	1.000000	0.000000	
9153000	-8.484539	36	18.541803	10.078863	0.440043	0.559957	1.000000	0.000000	
9154000	-7.957601	2	10.143653	10.116766	0.393317	0.606683	1.000000	0.000000	
9155000	-7.525946	429	7.158886	6.244957	0.248218	0.751782	1.000000	0.000000	
9156000	-10.355677	314	18.279376	45.083945	0.497527	0.502473	1.000000	0.000000	
9157000	-10.702451	382	45.318378	33.244746	0.499330	0.500670	1.000000	0.000000	
9158000	-8.785396	9	20.475530	12.224575	0.466998	0.533002	1.000000	0.000000	
9159000	-9.361843	259	20.558912	28.126640	0.478239	0.521761	1.000000	0.000000	
9160000	-9.196142	62	2.052899	10.942721	0.052228	0.947772	1.000000	0.000000	
9161000	-11.601085	14	33.978101	94.685555	0.499993	0.500007	1.000000	0.000000	
9162000	-7.744991	360	3.211469	6.486021	0.047048	0.952952	1.000000	0.000000	
9163000	-9.631452	214	10.582844	28.030712	0.418219	0.581781	1.000000	0.000000	
9164000	-10.366847	268	0.942042	12.268498	0.010199	0.989801	1.000000	0.000000	
9165000	-9.439724	426	12.096162	25.789593	0.445340	0.554660	1.000000	0.000000	
9166000	-10.545654	37	18.788593	46.643749	0.492287	0.507713	1.000000	0.000000	
9167000	-10.562646	406	40.246990	24.485316	0.499464	0.500536	1.000000	0.000000	
9168000	-7.499643	270	9.868660	7.537243	0.351520	0.648480	1.000000	0.000000	
9169000	-9.351957	187	26.567650	19.024915	0.471638	0.528362	1.000000	0.000000	
9170000	-10.482975	397	37.850770	69.514295	0.499945	0.500055	1.000000	0.000000	
9171000	-9.222601	47	0.388582	4.451138	0.001068	0.998932	1.000000	0.000000	
9172000	-9.671369	111	37.473473	32.225852	0.497176	0.502824	1.000000	0.000000	
9173000	-9.643958	439	32.234251	47.801342	0.499011	0.500989	1.000000	0.000000	
9174000	-8.329514	416	10.280186	2.669851	0.432675	0.567325	1.000000	0.000000	
9175000	-8.379362	141	16.129051	17.414375	0.346898	0.653102	1.000000	0.000000	
9176000	-10.251638	258	21.288414	44.148660	0.495965	0.504035	1.000000	0.000000	
9177000	-9.172070	264	28.257252	29.032850	0.496946	0.503054	1.000000	0.000000	
9178000	-10.762905	162	26.198420	60.823436	0.499163	0.500837	1.000000	0.000000	
9179000	-10.078889	212	33.101458	32.992460	0.491760	0.508240	1.000000	0.000000	
