Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
845	0.334911	155	0.825806	5.000000	845	0.334911	0.411000	0.389543	
822	0.313869	178	0.764045	5.000000	822	0.313869	0.394000	0.389565	
847	0.306966	153	0.830065	5.000000	847	0.306966	0.387000	0.389553	
813	0.319803	187	0.818182	5.000000	813	0.319803	0.413000	0.389668	
826	0.334140	174	0.839080	5.000000	826	0.334140	0.422000	0.389827	
816	0.322304	184	0.782609	5.000000	816	0.322304	0.407000	0.389910	
852	0.299296	148	0.831081	5.000000	852	0.299296	0.378000	0.389852	
842	0.312352	158	0.867089	5.000000	842	0.312352	0.400000	0.389901	
843	0.339265	157	0.821656	5.000000	843	0.339265	0.415000	0.390022	
825	0.293333	175	0.834286	5.000000	825	0.293333	0.388000	0.390012	
853	0.339977	147	0.857143	5.000000	853	0.339977	0.416000	0.390136	
829	0.297949	171	0.795322	5.000000	829	0.297949	0.383000	0.390102	
848	0.259434	152	0.855263	5.000000	848	0.259434	0.350000	0.389913	
835	0.311377	165	0.818182	5.000000	835	0.311377	0.395000	0.389937	
851	0.260870	149	0.865772	5.000000	851	0.260870	0.351000	0.389755	
841	0.285375	159	0.773585	5.000000	841	0.285375	0.363000	0.389631	
833	0.314526	167	0.814371	5.000000	833	0.314526	0.398000	0.389669	
852	0.313380	148	0.817568	5.000000	852	0.313380	0.388000	0.389662	
831	0.277978	169	0.804734	5.000000	831	0.277978	0.367000	0.389558	
823	0.298906	177	0.836158	5.000000	823	0.298906	0.394000	0.389578	
840	0.321429	160	0.781250	5.000000	840	0.321429	0.395000	0.389603	
842	0.299287	158	0.867089	5.000000	842	0.299287	0.389000	0.389600	
822	0.313869	178	0.831461	5.000000	822	0.313869	0.406000	0.389674	
830	0.286747	170	0.888235	5.000000	830	0.286747	0.389000	0.389671	
820	0.276829	180	0.805556	5.000000	820	0.276829	0.372000	0.389592	
808	0.303218	192	0.843750	5.000000	808	0.303218	0.407000	0.389669	
832	0.294471	168	0.726190	5.000000	832	0.294471	0.367000	0.389569	
857	0.292882	143	0.825175	5.000000	857	0.292882	0.369000	0.389478	
