Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
836	0.277512	164	0.207317	2.309146	836	0.277512	0.266000	0.345426	
832	0.225962	168	0.375000	2.309146	832	0.225962	0.251000	0.344844	
822	0.271290	178	0.275281	2.309146	822	0.271290	0.272000	0.344397	
852	0.245305	148	0.391892	2.309146	852	0.245305	0.267000	0.343925	
836	0.269139	164	0.475610	2.309146	836	0.269139	0.303000	0.343677	
843	0.236062	157	0.312102	2.309146	843	0.236062	0.248000	0.343100	
833	0.273709	167	0.377246	2.309146	833	0.273709	0.291000	0.342788	
849	0.239105	151	0.364238	2.309146	849	0.239105	0.258000	0.342284	
832	0.215144	168	0.273810	2.309146	832	0.215144	0.225000	0.341590	
823	0.245443	177	0.322034	2.309146	823	0.245443	0.259000	0.341104	
856	0.250000	144	0.236111	2.309146	856	0.250000	0.248000	0.340559	
849	0.226148	151	0.384106	2.309146	849	0.226148	0.250000	0.340033	
832	0.222356	168	0.363095	2.309146	832	0.222356	0.246000	0.339489	
855	0.235088	145	0.475862	2.309146	855	0.235088	0.270000	0.339090	
849	0.234393	151	0.271523	2.309146	849	0.234393	0.240000	0.338524	
824	0.275485	176	0.431818	2.309146	824	0.275485	0.303000	0.338322	
840	0.240476	160	0.350000	2.309146	840	0.240476	0.258000	0.337868	
834	0.237410	166	0.463855	2.309146	834	0.237410	0.275000	0.337515	
808	0.248762	192	0.562500	2.309146	808	0.248762	0.309000	0.337356	
829	0.230398	171	0.526316	2.309146	829	0.230398	0.281000	0.337043	
848	0.231132	152	0.539474	2.309146	848	0.231132	0.278000	0.336716	
829	0.231604	171	0.502924	2.309146	829	0.231604	0.278000	0.336394	
859	0.270081	141	0.425532	2.309146	859	0.270081	0.292000	0.336151	
847	0.225502	153	0.405229	2.309146	847	0.225502	0.253000	0.335699	
838	0.258950	162	0.358025	2.309146	838	0.258950	0.275000	0.335371	
854	0.283372	146	0.506849	2.309146	854	0.283372	0.316000	0.335267	
822	0.249392	178	0.376404	2.309146	822	0.249392	0.272000	0.334929	
828	0.240338	172	0.418605	2.309146	828	0.240338	0.271000	0.334589	
836	0.251196	164	0.524390	2.309146	836	0.251196	0.296000	0.334384	
841	0.263971	159	0.433962	2.309146	841	0.263971	0.291000	0.334156	
846	0.209220	154	0.402597	2.309146	846	0.209220	0.239000	0.333658	
832	0.243990	168	0.375000	2.309146	832	0.243990	0.266000	0.333306	
824	0.220874	176	0.340909	2.309146	824	0.220874	0.242000	0.332832	
820	0.279268	180	0.438889	2.309146	820	0.279268	0.308000	0.332704	
835	0.228743	165	0.551515	2.309146	835	0.228743	0.282000	0.332444	
818	0.235941	182	0.505495	2.309146	818	0.235941	0.285000	0.332202	
822	0.222628	178	0.393258	2.309146	822	0.222628	0.253000	0.331800	
834	0.230216	166	0.367470	2.309146	834	0.230216	0.253000	0.331402	
795	0.241509	205	0.443902	2.309146	795	0.241509	0.283000	0.331159	
856	0.258178	144	0.395833	2.309146	856	0.258178	0.278000	0.330893	
819	0.271062	181	0.359116	2.309146	819	0.271062	0.287000	0.330675	
818	0.255501	182	0.384615	2.309146	818	0.255501	0.279000	0.330419	
846	0.252955	154	0.389610	2.309146	846	0.252955	0.274000	0.330141	
841	0.219976	159	0.333333	2.309146	841	0.219976	0.238000	0.329690	
829	0.242461	171	0.415205	2.309146	829	0.242461	0.272000	0.329408	
842	0.290974	158	0.417722	2.309146	842	0.290974	0.311000	0.329319	
834	0.233813	166	0.403614	2.309146	834	0.233813	0.262000	0.328994	
803	0.256538	197	0.421320	2.309146	803	0.256538	0.289000	0.328801	
817	0.237454	183	0.568306	2.309146	817	0.237454	0.298000	0.328654	
823	0.268530	177	0.468927	2.309146	823	0.268530	0.304000	0.328537	
837	0.298686	163	0.306748	2.309146	837	0.298686	0.300000	0.328401	
845	0.254438	155	0.380645	2.309146	845	0.254438	0.274000	0.328145	
838	0.210024	162	0.333333	2.309146	838	0.210024	0.230000	0.327684	
853	0.232122	147	0.496599	2.309146	853	0.232122	0.271000	0.327419	
833	0.285714	167	0.467066	2.309146	833	0.285714	0.316000	0.327366	
828	0.222222	172	0.459302	2.309146	828	0.222222	0.263000	0.327068	
831	0.231047	169	0.437870	2.309146	831	0.231047	0.266000	0.326787	
842	0.267221	158	0.544304	2.309146	842	0.267221	0.311000	0.326714	
836	0.257177	164	0.353659	2.309146	836	0.257177	0.273000	0.326469	
840	0.280952	160	0.468750	2.309146	840	0.280952	0.311000	0.326399	
834	0.272182	166	0.343373	2.309146	834	0.272182	0.284000	0.326207	
832	0.243990	168	0.327381	2.309146	832	0.243990	0.258000	0.325899	
843	0.260973	157	0.388535	2.309146	843	0.260973	0.281000	0.325698	
850	0.187059	150	0.413333	2.309146	850	0.187059	0.221000	0.325231	
816	0.487745	184	0.380435	1.341559	816	0.487745	0.468000	0.325865	
828	0.280193	172	0.453488	2.241176	828	0.280193	0.310000	0.325795	
826	0.273608	174	0.333333	2.241176	826	0.273608	0.284000	0.325611	
845	0.300592	155	0.464516	2.241176	845	0.300592	0.326000	0.325613	
843	0.223013	157	0.324841	2.241176	843	0.223013	0.239000	0.325234	
842	0.256532	158	0.297468	2.241176	842	0.256532	0.263000	0.324964	
831	0.245487	169	0.360947	2.241176	831	0.245487	0.265000	0.324704	
846	0.265957	154	0.500000	2.241176	846	0.265957	0.302000	0.324606	
840	0.266667	160	0.381250	2.241176	840	0.266667	0.285000	0.324436	
844	0.247630	156	0.429487	2.241176	844	0.247630	0.276000	0.324229	
835	0.259880	165	0.357576	2.241176	835	0.259880	0.276000	0.324024	
839	0.269368	161	0.366460	2.241176	839	0.269368	0.285000	0.323859	
819	0.233211	181	0.364641	2.241176	819	0.233211	0.257000	0.323577	
830	0.271084	170	0.317647	2.241176	830	0.271084	0.279000	0.323389	
834	0.248201	166	0.433735	2.241176	834	0.248201	0.279000	0.323204	
850	0.255294	150	0.366667	2.241176	850	0.255294	0.272000	0.322990	
823	0.294046	177	0.418079	2.241176	823	0.294046	0.316000	0.322961	
831	0.234657	169	0.372781	2.241176	831	0.234657	0.258000	0.322693	
815	0.241718	185	0.378378	2.241176	815	0.241718	0.267000	0.322464	
838	0.220764	162	0.456790	2.241176	838	0.220764	0.259000	0.322204	
819	0.267399	181	0.425414	2.241176	819	0.267399	0.296000	0.322097	
812	0.259852	188	0.335106	2.241176	812	0.259852	0.274000	0.321901	
840	0.240476	160	0.468750	2.241176	840	0.240476	0.277000	0.321719	
833	0.224490	167	0.455090	2.241176	833	0.224490	0.263000	0.321483	
809	0.275649	191	0.403141	2.241176	809	0.275649	0.300000	0.321396	
833	0.297719	167	0.329341	2.241176	833	0.297719	0.303000	0.321323	
819	0.252747	181	0.348066	2.241176	819	0.252747	0.270000	0.321118	
833	0.232893	167	0.413174	2.241176	833	0.232893	0.263000	0.320888	
837	0.264038	163	0.355828	2.241176	837	0.264038	0.279000	0.320722	
843	0.262159	157	0.420382	2.241176	843	0.262159	0.287000	0.320589	
832	0.295673	168	0.357143	2.241176	832	0.295673	0.306000	0.320532	
826	0.266344	174	0.425287	2.241176	826	0.266344	0.294000	0.320428	
816	0.278186	184	0.369565	2.241176	816	0.278186	0.295000	0.320329	
