Options:
Model:                           MultiState
Tree File Name:                  Artiodactyl.trees
Data File Name:                  Artiodactyl.txt
Log File Name:                   Artiodactyl_fossilised_run3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1584410474
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      20005000
Burn in:                         5000
MCMC ML Start:                   False
Schedule File:                   Artiodactyl_fossilised_run3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               D,G
Using a covarion model:          False
Normalise Q Matrix:              False
Tags:	1
	FNode	5	Sheep Goat Cow Buffalo Pronghorn 
Restrictions:
    qDG                          None
    qGD                          None
Prior Information:
    Prior Categories:            100
    Priors
        qDG - uniform 0.00 100.00 
        qGD - uniform 0.00 100.00 
Node reconstruction / fossilisation:
	Fossil Node01 FNode D 
Tree Information
     Trees:                      500
     Taxa:                       17
     Sites:                      1
     States:                     2
Iteration	Lh	Tree No	qDG	qGD	Root P(D)	Root P(G)	Node01 P(D)	Node01 P(G)	
4591000	-10.088940	16	32.314735	35.441045	0.499093	0.500907	1.000000	0.000000	
4592000	-10.607916	151	48.570227	79.844297	0.499963	0.500037	1.000000	0.000000	
4593000	-10.600832	136	47.017077	52.687734	0.499642	0.500358	1.000000	0.000000	
4594000	-8.269541	442	8.591500	10.570101	0.370671	0.629329	1.000000	0.000000	
4595000	-7.971296	468	6.254960	4.009473	0.255058	0.744942	1.000000	0.000000	
4596000	-8.621453	270	19.973125	8.109709	0.461795	0.538205	1.000000	0.000000	
4597000	-10.988871	180	62.418686	89.488195	0.499995	0.500005	1.000000	0.000000	
4598000	-11.191556	157	79.665796	86.540465	0.500000	0.500000	1.000000	0.000000	
4599000	-9.203167	219	27.701927	25.671026	0.479840	0.520160	1.000000	0.000000	
4600000	-9.737507	36	32.164671	33.363957	0.494176	0.505824	1.000000	0.000000	
4601000	-8.499455	412	13.598474	15.358868	0.418363	0.581637	1.000000	0.000000	
4602000	-9.862170	492	21.408142	19.046940	0.493318	0.506682	1.000000	0.000000	
4603000	-7.938043	415	7.479594	8.803437	0.303340	0.696660	1.000000	0.000000	
4604000	-7.938920	377	8.065135	10.633432	0.312804	0.687196	1.000000	0.000000	
4605000	-7.299944	313	6.751976	4.603559	0.171320	0.828680	1.000000	0.000000	
4606000	-7.013467	428	3.006951	4.940582	0.053155	0.946845	1.000000	0.000000	
4607000	-9.866467	477	24.920284	26.894723	0.488498	0.511502	1.000000	0.000000	
4608000	-11.510058	12	84.543628	70.036351	0.499999	0.500001	1.000000	0.000000	
4609000	-9.306345	64	26.824202	17.051386	0.475905	0.524095	1.000000	0.000000	
4610000	-10.571337	493	68.825561	71.918710	0.499999	0.500001	1.000000	0.000000	
4611000	-9.360337	295	3.226768	16.341853	0.092053	0.907947	1.000000	0.000000	
4612000	-11.046427	322	84.087436	97.292556	0.500000	0.500000	1.000000	0.000000	
4613000	-9.541535	325	16.871128	31.056137	0.495018	0.504982	1.000000	0.000000	
4614000	-9.420281	35	4.371698	13.847910	0.199839	0.800161	1.000000	0.000000	
4615000	-9.216374	94	14.539377	1.786972	0.511434	0.488566	1.000000	0.000000	
4616000	-7.444085	482	6.318121	6.908103	0.225610	0.774390	1.000000	0.000000	
4617000	-9.841317	183	29.693479	27.903627	0.485805	0.514195	1.000000	0.000000	
4618000	-8.513565	294	12.173537	2.932953	0.416087	0.583913	1.000000	0.000000	
4619000	-9.309737	467	0.857842	3.556944	0.003115	0.996885	1.000000	0.000000	
4620000	-9.967809	111	12.463984	34.542161	0.466244	0.533756	1.000000	0.000000	
4621000	-11.017720	219	75.148964	90.775209	0.499972	0.500028	1.000000	0.000000	
4622000	-9.555652	411	14.534500	3.008353	0.518537	0.481463	1.000000	0.000000	
4623000	-8.778313	197	13.576660	5.360668	0.414864	0.585136	1.000000	0.000000	
4624000	-9.275136	345	23.094217	19.018046	0.485606	0.514394	1.000000	0.000000	
4625000	-11.134557	183	97.642995	88.963180	0.499996	0.500004	1.000000	0.000000	
4626000	-7.938906	319	14.281637	13.550629	0.454639	0.545361	1.000000	0.000000	
4627000	-11.076293	148	82.402303	77.682150	0.499998	0.500002	1.000000	0.000000	
4628000	-8.095092	51	13.792192	9.285520	0.433860	0.566140	1.000000	0.000000	
4629000	-9.865892	181	20.833661	38.706209	0.482906	0.517094	1.000000	0.000000	
4630000	-7.652477	76	10.518109	6.839476	0.323362	0.676638	1.000000	0.000000	
4631000	-8.551713	480	1.022264	5.774735	0.010686	0.989314	1.000000	0.000000	
4632000	-10.103908	50	25.022420	42.659942	0.495083	0.504917	1.000000	0.000000	
4633000	-8.826673	54	2.992161	1.194804	0.116824	0.883176	1.000000	0.000000	
4634000	-10.468925	364	19.012428	44.968167	0.481007	0.518993	1.000000	0.000000	
4635000	-9.867804	196	37.743779	42.388000	0.497108	0.502892	1.000000	0.000000	
4636000	-8.477208	243	13.631834	17.315336	0.476643	0.523357	1.000000	0.000000	
4637000	-8.545506	219	20.432923	16.492123	0.450329	0.549671	1.000000	0.000000	
4638000	-10.890393	361	61.117999	94.748990	0.500000	0.500000	1.000000	0.000000	
4639000	-11.739670	443	29.528252	81.453623	0.499995	0.500005	1.000000	0.000000	
4640000	-8.739228	266	16.495585	11.952167	0.468802	0.531198	1.000000	0.000000	
4641000	-9.532665	471	23.102559	8.616111	0.431313	0.568687	1.000000	0.000000	
4642000	-10.992941	436	33.546530	14.414873	0.497834	0.502166	1.000000	0.000000	
4643000	-10.669905	377	11.519005	34.700462	0.470051	0.529949	1.000000	0.000000	
4644000	-8.573536	274	15.198783	6.919398	0.392281	0.607719	1.000000	0.000000	
4645000	-10.403528	415	36.407167	25.268277	0.498165	0.501835	1.000000	0.000000	
4646000	-10.523676	499	24.959703	49.762881	0.497242	0.502758	1.000000	0.000000	
4647000	-10.582689	345	45.717230	35.123576	0.499622	0.500378	1.000000	0.000000	
4648000	-9.351350	297	3.349343	11.000056	0.174241	0.825759	1.000000	0.000000	
4649000	-8.741682	106	6.207685	14.388397	0.254874	0.745126	1.000000	0.000000	
4650000	-12.255551	405	91.231009	49.308201	0.499993	0.500007	1.000000	0.000000	
4651000	-7.983334	55	9.263639	11.109819	0.311927	0.688073	1.000000	0.000000	
4652000	-7.417794	241	9.106017	6.899704	0.304693	0.695307	1.000000	0.000000	
4653000	-8.302738	33	13.112074	10.739080	0.436927	0.563073	1.000000	0.000000	
4654000	-9.479526	352	12.550825	21.340532	0.477580	0.522420	1.000000	0.000000	
4655000	-8.969638	435	9.168352	17.365466	0.410078	0.589922	1.000000	0.000000	
4656000	-8.188535	315	7.542511	6.370437	0.273141	0.726859	1.000000	0.000000	
4657000	-9.203369	125	2.634949	11.696264	0.142501	0.857499	1.000000	0.000000	
4658000	-8.826438	236	21.816595	19.945867	0.486066	0.513934	1.000000	0.000000	
4659000	-8.934698	141	22.438001	12.612914	0.390183	0.609817	1.000000	0.000000	
4660000	-8.560196	101	8.768761	17.161780	0.383497	0.616503	1.000000	0.000000	
4661000	-10.460799	231	10.733217	30.003167	0.491083	0.508917	1.000000	0.000000	
4662000	-7.981523	186	11.012661	13.160049	0.393107	0.606893	1.000000	0.000000	
4663000	-10.082074	316	30.784482	19.344564	0.486686	0.513314	1.000000	0.000000	
4664000	-11.238795	62	65.950657	61.825193	0.499979	0.500021	1.000000	0.000000	
4665000	-10.146616	271	18.141204	36.420346	0.488561	0.511439	1.000000	0.000000	
4666000	-7.707838	205	6.572666	5.702261	0.247022	0.752978	1.000000	0.000000	
4667000	-10.591847	439	71.827123	63.529370	0.499992	0.500008	1.000000	0.000000	
4668000	-11.295674	383	80.207533	88.389891	0.500000	0.500000	1.000000	0.000000	
4669000	-9.079234	370	22.093183	24.071809	0.490266	0.509734	1.000000	0.000000	
4670000	-9.378491	310	19.710221	25.605654	0.468068	0.531932	1.000000	0.000000	
4671000	-10.370316	371	43.513690	33.315341	0.499389	0.500611	1.000000	0.000000	
4672000	-11.168805	385	16.873202	52.996936	0.497863	0.502137	1.000000	0.000000	
4673000	-8.500096	76	4.935636	12.626929	0.182487	0.817513	1.000000	0.000000	
4674000	-9.561999	417	26.228440	11.607721	0.459817	0.540183	1.000000	0.000000	
4675000	-10.246129	86	15.138240	36.076884	0.485049	0.514951	1.000000	0.000000	
4676000	-10.188210	421	13.611400	36.979170	0.489009	0.510991	1.000000	0.000000	
4677000	-9.244757	359	14.845155	25.027332	0.470126	0.529874	1.000000	0.000000	
4678000	-8.044303	66	9.874395	14.289341	0.340891	0.659109	1.000000	0.000000	
4679000	-7.740848	435	7.362083	4.367229	0.319932	0.680068	1.000000	0.000000	
4680000	-8.147962	327	5.366580	8.115350	0.202635	0.797365	1.000000	0.000000	
4681000	-7.972267	140	7.419685	4.141051	0.355984	0.644016	1.000000	0.000000	
4682000	-8.702019	31	13.027676	15.391355	0.440315	0.559685	1.000000	0.000000	
4683000	-10.399235	488	17.043063	1.611577	0.555976	0.444024	1.000000	0.000000	
4684000	-9.796138	3	39.561308	43.408798	0.497003	0.502997	1.000000	0.000000	
4685000	-9.374421	227	8.700945	21.116602	0.412345	0.587655	1.000000	0.000000	
4686000	-11.013958	24	60.914519	58.574615	0.499999	0.500001	1.000000	0.000000	
4687000	-10.809355	391	39.893239	59.106805	0.499995	0.500005	1.000000	0.000000	
4688000	-7.929437	200	12.081408	6.254495	0.363302	0.636698	1.000000	0.000000	
4689000	-8.753647	183	15.123845	9.010024	0.382791	0.617209	1.000000	0.000000	
4690000	-9.664620	170	24.237721	9.893870	0.472762	0.527238	1.000000	0.000000	
4691000	-8.526954	20	14.798335	4.040296	0.403841	0.596159	1.000000	0.000000	
4692000	-8.800330	122	7.215776	13.433090	0.299446	0.700554	1.000000	0.000000	
4693000	-11.110572	428	89.181228	84.807636	0.499998	0.500002	1.000000	0.000000	
4694000	-9.699129	76	23.735664	37.089770	0.491188	0.508812	1.000000	0.000000	
4695000	-8.375258	348	2.917144	8.826261	0.069551	0.930449	1.000000	0.000000	
4696000	-11.973779	166	28.546055	79.349671	0.499610	0.500390	1.000000	0.000000	
4697000	-8.767672	485	15.240318	19.745620	0.467834	0.532166	1.000000	0.000000	
4698000	-9.733634	309	23.752359	15.139097	0.472567	0.527433	1.000000	0.000000	
4699000	-8.281548	346	17.749349	7.252531	0.440856	0.559144	1.000000	0.000000	
4700000	-9.429508	320	16.527651	31.093707	0.475757	0.524243	1.000000	0.000000	
4701000	-8.976694	189	17.309729	25.513591	0.493133	0.506867	1.000000	0.000000	
4702000	-8.095681	73	12.098392	8.103714	0.354360	0.645640	1.000000	0.000000	
4703000	-7.861571	113	4.317059	4.624909	0.109482	0.890518	1.000000	0.000000	
4704000	-8.271814	265	15.373421	17.041514	0.458591	0.541409	1.000000	0.000000	
4705000	-9.079845	64	10.200540	21.828378	0.386685	0.613315	1.000000	0.000000	
4706000	-7.113656	278	9.846253	7.624489	0.333644	0.666356	1.000000	0.000000	
4707000	-9.663072	470	18.063601	27.182513	0.475378	0.524622	1.000000	0.000000	
4708000	-9.905882	407	10.957165	27.976702	0.487492	0.512508	1.000000	0.000000	
4709000	-9.728028	203	19.919733	37.024548	0.488716	0.511284	1.000000	0.000000	
4710000	-10.817438	478	46.980893	33.409732	0.499673	0.500327	1.000000	0.000000	
4711000	-7.935370	66	6.605462	2.351176	0.198390	0.801610	1.000000	0.000000	
4712000	-9.181845	148	3.432034	10.049804	0.138659	0.861341	1.000000	0.000000	
4713000	-10.003476	461	33.766358	23.769237	0.494042	0.505958	1.000000	0.000000	
4714000	-9.066203	249	23.882001	20.816068	0.474026	0.525974	1.000000	0.000000	
4715000	-10.995336	211	57.823494	58.164760	0.499992	0.500008	1.000000	0.000000	
4716000	-9.511857	459	26.102293	17.861529	0.491298	0.508702	1.000000	0.000000	
4717000	-10.717838	36	57.913965	89.703309	0.499974	0.500026	1.000000	0.000000	
4718000	-7.222305	342	8.515294	8.429515	0.337359	0.662641	1.000000	0.000000	
4719000	-11.131228	127	44.190961	87.307713	0.499958	0.500042	1.000000	0.000000	
4720000	-8.772875	239	1.014708	4.220102	0.014945	0.985055	1.000000	0.000000	
4721000	-11.118064	106	96.549669	98.740066	0.499999	0.500001	1.000000	0.000000	
4722000	-11.821786	432	27.424856	88.610328	0.499472	0.500528	1.000000	0.000000	
4723000	-11.463076	443	63.811467	50.113556	0.499998	0.500002	1.000000	0.000000	
4724000	-8.224577	30	12.181427	15.998324	0.440786	0.559214	1.000000	0.000000	
4725000	-8.987116	378	4.917838	0.680277	0.469704	0.530296	1.000000	0.000000	
4726000	-9.840292	449	18.796354	33.435310	0.489251	0.510749	1.000000	0.000000	
4727000	-8.127861	486	15.636703	11.867243	0.428601	0.571399	1.000000	0.000000	
4728000	-7.926966	489	8.719111	11.727938	0.365313	0.634687	1.000000	0.000000	
4729000	-14.826927	174	93.309246	22.026291	0.499904	0.500096	1.000000	0.000000	
4730000	-10.518647	262	44.461851	69.772211	0.499984	0.500016	1.000000	0.000000	
4731000	-9.385822	452	9.259195	22.744530	0.412506	0.587494	1.000000	0.000000	
4732000	-7.977501	205	2.731160	3.400888	0.065659	0.934341	1.000000	0.000000	
4733000	-9.404749	371	6.514919	16.441872	0.335606	0.664394	1.000000	0.000000	
4734000	-9.460696	295	20.927488	26.159707	0.466058	0.533942	1.000000	0.000000	
4735000	-9.247698	440	24.692537	17.231479	0.487077	0.512923	1.000000	0.000000	
4736000	-7.392963	447	5.125126	6.717192	0.098562	0.901438	1.000000	0.000000	
4737000	-13.667099	227	83.721512	28.994011	0.499984	0.500016	1.000000	0.000000	
4738000	-7.515530	102	5.591053	8.545980	0.174906	0.825094	1.000000	0.000000	
4739000	-11.254163	248	20.217968	61.717928	0.497079	0.502921	1.000000	0.000000	
4740000	-8.770691	96	14.254927	24.025758	0.447216	0.552784	1.000000	0.000000	
4741000	-10.002279	395	8.766097	25.444873	0.393415	0.606585	1.000000	0.000000	
4742000	-9.377712	296	0.326110	4.076714	0.001175	0.998825	1.000000	0.000000	
4743000	-8.938823	222	9.742771	20.704714	0.367844	0.632156	1.000000	0.000000	
4744000	-9.632845	33	12.459310	26.123635	0.479060	0.520940	1.000000	0.000000	
4745000	-8.491415	113	7.968245	2.297234	0.254653	0.745347	1.000000	0.000000	
4746000	-7.507697	47	9.337543	7.176215	0.286392	0.713608	1.000000	0.000000	
4747000	-11.172706	114	83.929262	71.212969	0.499996	0.500004	1.000000	0.000000	
4748000	-10.737009	116	36.112688	64.956647	0.499126	0.500874	1.000000	0.000000	
4749000	-7.852274	476	6.582047	9.729165	0.156189	0.843811	1.000000	0.000000	
4750000	-7.507799	294	7.711742	5.526131	0.320461	0.679539	1.000000	0.000000	
4751000	-8.265539	346	5.514765	11.185926	0.226036	0.773964	1.000000	0.000000	
4752000	-10.615611	392	6.123385	22.078338	0.320089	0.679911	1.000000	0.000000	
4753000	-8.065715	385	14.349820	9.366918	0.432650	0.567350	1.000000	0.000000	
4754000	-10.396741	320	25.121720	3.782499	0.475241	0.524759	1.000000	0.000000	
4755000	-8.300423	349	4.692642	13.497718	0.162120	0.837880	1.000000	0.000000	
4756000	-10.954689	384	80.375455	81.221617	0.499999	0.500001	1.000000	0.000000	
4757000	-10.299987	331	43.340804	47.536695	0.499696	0.500304	1.000000	0.000000	
4758000	-11.119320	383	57.170749	53.559908	0.499973	0.500027	1.000000	0.000000	
4759000	-10.149595	387	33.929377	24.761287	0.487812	0.512188	1.000000	0.000000	
4760000	-10.457347	169	49.697507	76.724881	0.499997	0.500003	1.000000	0.000000	
4761000	-8.661723	343	9.329648	2.020010	0.549193	0.450807	1.000000	0.000000	
4762000	-7.724531	199	10.841700	5.998783	0.403080	0.596920	1.000000	0.000000	
4763000	-8.201399	79	14.230664	19.899773	0.426743	0.573257	1.000000	0.000000	
4764000	-9.606208	372	37.350284	24.782793	0.483917	0.516083	1.000000	0.000000	
4765000	-7.716432	174	13.475793	7.835425	0.394913	0.605087	1.000000	0.000000	
4766000	-8.508222	227	10.265056	3.256321	0.343119	0.656881	1.000000	0.000000	
4767000	-7.888826	409	3.470270	3.133245	0.138339	0.861661	1.000000	0.000000	
4768000	-8.758018	413	4.406820	1.490564	0.175270	0.824730	1.000000	0.000000	
4769000	-9.670422	401	14.835822	3.788879	0.449862	0.550138	1.000000	0.000000	
4770000	-9.753978	28	26.763781	36.615579	0.493450	0.506550	1.000000	0.000000	
4771000	-7.492132	49	11.947304	9.464698	0.314746	0.685254	1.000000	0.000000	
4772000	-8.759873	275	17.280154	15.976535	0.479799	0.520201	1.000000	0.000000	
4773000	-10.779248	242	33.068765	13.914430	0.484573	0.515427	1.000000	0.000000	
4774000	-9.204099	416	6.801668	16.460562	0.409012	0.590988	1.000000	0.000000	
4775000	-10.573686	342	78.198827	93.167605	0.500000	0.500000	1.000000	0.000000	
4776000	-7.961233	20	8.768016	10.933948	0.314888	0.685112	1.000000	0.000000	
4777000	-10.286302	132	53.174199	79.741879	0.499970	0.500030	1.000000	0.000000	
4778000	-7.413992	138	8.247775	6.869106	0.281082	0.718918	1.000000	0.000000	
4779000	-8.509360	133	16.381709	12.013145	0.423078	0.576922	1.000000	0.000000	
4780000	-7.425078	63	3.164912	5.173670	0.043603	0.956397	1.000000	0.000000	
4781000	-8.890177	1	18.117710	23.237027	0.458879	0.541121	1.000000	0.000000	
4782000	-10.185415	151	36.349425	50.599180	0.499133	0.500867	1.000000	0.000000	
4783000	-7.719542	158	7.270240	8.986338	0.309266	0.690734	1.000000	0.000000	
4784000	-8.547349	449	13.859896	7.310519	0.397658	0.602342	1.000000	0.000000	
4785000	-9.367830	84	27.259862	39.703030	0.496360	0.503640	1.000000	0.000000	
4786000	-10.109137	377	21.825828	39.520061	0.493805	0.506195	1.000000	0.000000	
4787000	-8.285397	56	12.952637	12.180801	0.384626	0.615374	1.000000	0.000000	
4788000	-7.998379	333	15.295692	8.362883	0.450537	0.549463	1.000000	0.000000	
4789000	-10.943144	316	43.188658	91.483120	0.499948	0.500052	1.000000	0.000000	
4790000	-8.303558	234	14.461350	12.863383	0.442061	0.557939	1.000000	0.000000	
4791000	-7.712433	136	7.761000	8.361919	0.272866	0.727134	1.000000	0.000000	
4792000	-8.308277	328	6.221968	10.631533	0.260986	0.739014	1.000000	0.000000	
4793000	-9.149915	253	16.815631	4.365474	0.424826	0.575174	1.000000	0.000000	
4794000	-8.228794	429	18.908537	15.739707	0.454473	0.545527	1.000000	0.000000	
4795000	-10.251171	398	13.996749	38.757265	0.476229	0.523771	1.000000	0.000000	
4796000	-7.454417	21	6.750488	4.635049	0.277985	0.722015	1.000000	0.000000	
4797000	-7.238473	278	7.908547	9.786237	0.296620	0.703380	1.000000	0.000000	
4798000	-9.066700	234	18.184243	24.775080	0.485232	0.514768	1.000000	0.000000	
4799000	-10.611410	94	53.982813	36.385866	0.499043	0.500957	1.000000	0.000000	
4800000	-8.506003	432	18.128716	14.334172	0.442857	0.557143	1.000000	0.000000	
4801000	-9.438985	56	22.087389	10.442734	0.451446	0.548554	1.000000	0.000000	
4802000	-8.947877	438	18.706700	16.630612	0.456156	0.543844	1.000000	0.000000	
4803000	-9.736168	180	27.444069	23.996107	0.490341	0.509659	1.000000	0.000000	
4804000	-10.480052	1	39.262248	68.815136	0.499702	0.500298	1.000000	0.000000	
4805000	-8.365147	432	13.072793	4.750100	0.437762	0.562238	1.000000	0.000000	
4806000	-8.748289	431	17.259739	21.165460	0.458161	0.541839	1.000000	0.000000	
4807000	-8.822780	94	13.724848	2.377838	0.452177	0.547823	1.000000	0.000000	
4808000	-9.007236	166	13.524653	13.681871	0.404891	0.595109	1.000000	0.000000	
4809000	-10.541976	243	57.768473	56.934577	0.499998	0.500002	1.000000	0.000000	
4810000	-7.600145	141	7.568199	9.834406	0.143643	0.856357	1.000000	0.000000	
4811000	-11.360012	140	75.163952	43.455209	0.499917	0.500083	1.000000	0.000000	
4812000	-7.304668	407	7.760697	6.782612	0.358783	0.641217	1.000000	0.000000	
4813000	-8.014973	265	14.314756	13.212029	0.440711	0.559289	1.000000	0.000000	
4814000	-11.392902	433	15.469305	0.615934	0.746881	0.253119	1.000000	0.000000	
4815000	-8.065479	286	10.831697	11.014087	0.333528	0.666472	1.000000	0.000000	
4816000	-7.707534	51	9.279186	6.973183	0.361489	0.638511	1.000000	0.000000	
4817000	-10.040333	17	25.023269	10.895209	0.450777	0.549223	1.000000	0.000000	
4818000	-9.483159	380	14.800203	26.906856	0.447227	0.552773	1.000000	0.000000	
4819000	-12.562835	6	18.130975	82.441706	0.498653	0.501347	1.000000	0.000000	
4820000	-8.426798	450	7.665971	6.986346	0.267068	0.732932	1.000000	0.000000	
4821000	-10.698589	174	72.253772	70.752440	0.499978	0.500022	1.000000	0.000000	
4822000	-7.636350	134	8.584399	10.313376	0.350577	0.649423	1.000000	0.000000	
4823000	-8.241802	178	17.953341	15.493941	0.465262	0.534738	1.000000	0.000000	
4824000	-7.901843	55	8.851583	10.120154	0.295988	0.704012	1.000000	0.000000	
4825000	-8.973796	204	18.021873	15.570185	0.450117	0.549883	1.000000	0.000000	
4826000	-9.709951	192	32.309663	33.054465	0.499301	0.500699	1.000000	0.000000	
4827000	-10.033320	305	10.335272	26.791363	0.412249	0.587751	1.000000	0.000000	
4828000	-7.973339	297	8.672740	8.363034	0.367844	0.632156	1.000000	0.000000	
4829000	-9.551398	259	29.710441	30.430767	0.492478	0.507522	1.000000	0.000000	
4830000	-7.975856	342	6.093598	12.497988	0.297507	0.702493	1.000000	0.000000	
4831000	-11.485109	69	88.307004	73.038045	0.499999	0.500001	1.000000	0.000000	
4832000	-8.922345	18	20.679751	22.521981	0.440965	0.559035	1.000000	0.000000	
4833000	-9.394449	497	0.433777	6.778424	0.002756	0.997244	1.000000	0.000000	
4834000	-10.309971	157	33.317187	49.849899	0.499718	0.500282	1.000000	0.000000	
4835000	-9.909682	47	33.327966	42.402750	0.497417	0.502583	1.000000	0.000000	
4836000	-9.939414	388	28.858413	20.259615	0.495485	0.504515	1.000000	0.000000	
4837000	-11.079989	58	66.473242	76.618825	0.499980	0.500020	1.000000	0.000000	
4838000	-10.846382	339	50.094406	72.376498	0.500000	0.500000	1.000000	0.000000	
4839000	-8.359606	291	12.942962	15.601557	0.415927	0.584073	1.000000	0.000000	
4840000	-11.267718	268	50.969775	37.453886	0.499029	0.500971	1.000000	0.000000	
4841000	-8.842686	214	24.856351	14.430085	0.467062	0.532938	1.000000	0.000000	
4842000	-8.936768	462	11.839460	17.259967	0.390083	0.609917	1.000000	0.000000	
4843000	-8.180455	225	1.545080	2.595098	0.037608	0.962392	1.000000	0.000000	
4844000	-10.757235	419	48.073673	46.710594	0.499948	0.500052	1.000000	0.000000	
4845000	-10.496063	413	22.396824	41.436067	0.493569	0.506431	1.000000	0.000000	
4846000	-11.087226	257	79.940704	66.964909	0.499996	0.500004	1.000000	0.000000	
4847000	-8.163435	244	6.846561	9.483818	0.251137	0.748863	1.000000	0.000000	
4848000	-8.383583	374	4.198169	9.277710	0.213967	0.786033	1.000000	0.000000	
4849000	-10.143132	272	9.370533	25.916312	0.439230	0.560770	1.000000	0.000000	
4850000	-11.815222	44	3.457214	21.466513	0.175126	0.824874	1.000000	0.000000	
4851000	-10.068860	394	18.874507	41.427506	0.485671	0.514329	1.000000	0.000000	
4852000	-11.699200	481	22.135361	2.935175	0.494675	0.505325	1.000000	0.000000	
4853000	-7.271292	178	9.398919	6.286019	0.376078	0.623922	1.000000	0.000000	
4854000	-9.262935	123	26.013646	18.633121	0.464192	0.535808	1.000000	0.000000	
4855000	-8.060078	173	11.434306	8.415879	0.369879	0.630121	1.000000	0.000000	
4856000	-9.216544	1	26.325054	23.053335	0.482261	0.517739	1.000000	0.000000	
4857000	-8.455293	265	18.480856	18.875295	0.475164	0.524836	1.000000	0.000000	
4858000	-8.185439	357	14.399468	19.211453	0.379348	0.620652	1.000000	0.000000	
4859000	-11.310750	105	57.939450	77.465558	0.499964	0.500036	1.000000	0.000000	
4860000	-9.964541	102	36.982421	31.214973	0.495397	0.504603	1.000000	0.000000	
4861000	-11.096198	88	60.185615	61.148406	0.499960	0.500040	1.000000	0.000000	
4862000	-10.238237	320	42.843344	60.523273	0.499717	0.500283	1.000000	0.000000	
4863000	-8.375931	380	16.563595	7.965504	0.402310	0.597690	1.000000	0.000000	
4864000	-7.673272	102	3.422595	7.851517	0.081005	0.918995	1.000000	0.000000	
4865000	-8.358342	234	8.828455	2.732852	0.312015	0.687985	1.000000	0.000000	
4866000	-7.730579	49	14.964203	9.221709	0.362156	0.637844	1.000000	0.000000	
4867000	-10.828764	24	24.846300	53.675292	0.499893	0.500107	1.000000	0.000000	
4868000	-9.247274	165	21.584898	26.335423	0.479478	0.520522	1.000000	0.000000	
4869000	-7.565380	458	7.155538	4.717461	0.252542	0.747458	1.000000	0.000000	
4870000	-10.808618	387	56.111465	52.053963	0.499419	0.500581	1.000000	0.000000	
4871000	-7.921338	76	6.749037	2.908225	0.237358	0.762642	1.000000	0.000000	
4872000	-9.904859	72	22.687328	38.554749	0.498219	0.501781	1.000000	0.000000	
4873000	-9.532096	273	9.459109	1.901673	0.381254	0.618746	1.000000	0.000000	
4874000	-12.438973	136	20.926504	73.405753	0.498866	0.501134	1.000000	0.000000	
4875000	-7.638748	139	9.357419	7.908976	0.349346	0.650654	1.000000	0.000000	
4876000	-11.789338	274	97.398796	65.856712	0.499991	0.500009	1.000000	0.000000	
4877000	-9.866622	493	27.690602	42.626827	0.498784	0.501216	1.000000	0.000000	
4878000	-10.277121	316	34.329681	22.875107	0.492112	0.507888	1.000000	0.000000	
4879000	-9.966552	273	28.644815	34.089666	0.498117	0.501883	1.000000	0.000000	
4880000	-7.959463	219	12.679877	3.670236	0.495718	0.504282	1.000000	0.000000	
4881000	-10.283946	333	46.027277	75.585290	0.499995	0.500005	1.000000	0.000000	
4882000	-10.109050	277	33.486543	26.281254	0.493627	0.506373	1.000000	0.000000	
4883000	-7.449999	224	10.566885	11.822134	0.304297	0.695703	1.000000	0.000000	
4884000	-7.673214	484	7.201517	3.726596	0.277175	0.722825	1.000000	0.000000	
4885000	-7.839000	469	3.047969	3.806005	0.046848	0.953152	1.000000	0.000000	
4886000	-11.568022	375	24.605065	74.765842	0.498969	0.501031	1.000000	0.000000	
4887000	-7.584776	190	11.327887	8.985741	0.337750	0.662250	1.000000	0.000000	
4888000	-9.091383	491	12.093595	20.328457	0.441640	0.558360	1.000000	0.000000	
4889000	-7.994092	58	9.971278	9.871651	0.327037	0.672963	1.000000	0.000000	
4890000	-11.978702	395	86.226890	52.867502	0.499982	0.500018	1.000000	0.000000	
4891000	-9.738080	249	29.452942	37.090384	0.492841	0.507159	1.000000	0.000000	
4892000	-10.131480	91	24.532489	35.532259	0.498723	0.501277	1.000000	0.000000	
4893000	-8.585992	32	19.937222	15.673012	0.470007	0.529993	1.000000	0.000000	
4894000	-10.221074	320	48.715486	53.275509	0.499728	0.500272	1.000000	0.000000	
4895000	-7.624229	258	4.411510	6.047631	0.133789	0.866211	1.000000	0.000000	
4896000	-9.441269	91	12.385894	2.230138	0.486902	0.513098	1.000000	0.000000	
4897000	-7.483913	134	6.002023	6.087865	0.237294	0.762706	1.000000	0.000000	
4898000	-7.707955	500	14.148766	12.488194	0.387985	0.612015	1.000000	0.000000	
4899000	-8.443523	411	5.030952	7.490770	0.229510	0.770490	1.000000	0.000000	
4900000	-10.886216	364	68.299855	97.234455	0.499972	0.500028	1.000000	0.000000	
4901000	-10.593955	193	48.208550	58.219958	0.499878	0.500122	1.000000	0.000000	
4902000	-10.708352	112	66.955676	96.438900	0.499998	0.500002	1.000000	0.000000	
