Options:
Model:                           MultiState
Tree File Name:                  Artiodactyl.trees
Data File Name:                  Artiodactyl.txt
Log File Name:                   Artiodactyl_fossilised_run2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            4251987733
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      20005000
Burn in:                         5000
MCMC ML Start:                   False
Schedule File:                   Artiodactyl_fossilised_run2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               D,G
Using a covarion model:          False
Normalise Q Matrix:              False
Tags:	1
	FNode	5	Sheep Goat Cow Buffalo Pronghorn 
Restrictions:
    qDG                          None
    qGD                          None
Prior Information:
    Prior Categories:            100
    Priors
        qDG - uniform 0.00 100.00 
        qGD - uniform 0.00 100.00 
Node reconstruction / fossilisation:
	Fossil Node01 FNode D 
Tree Information
     Trees:                      500
     Taxa:                       17
     Sites:                      1
     States:                     2
Iteration	Lh	Tree No	qDG	qGD	Root P(D)	Root P(G)	Node01 P(D)	Node01 P(G)	
12963000	-8.132569	215	15.810700	8.052183	0.432369	0.567631	1.000000	0.000000	
12964000	-9.914843	447	40.700837	46.927685	0.494916	0.505084	1.000000	0.000000	
12965000	-7.851699	178	15.221978	10.597225	0.443121	0.556879	1.000000	0.000000	
12966000	-8.509977	244	15.370974	10.594282	0.422360	0.577640	1.000000	0.000000	
12967000	-7.919023	52	8.577634	8.799785	0.335091	0.664909	1.000000	0.000000	
12968000	-10.852918	465	63.519520	78.045932	0.499998	0.500002	1.000000	0.000000	
12969000	-7.588445	333	11.131451	9.774383	0.416614	0.583386	1.000000	0.000000	
12970000	-9.422179	360	31.753144	17.623709	0.470506	0.529494	1.000000	0.000000	
12971000	-10.182412	256	30.366215	15.927885	0.491704	0.508296	1.000000	0.000000	
12972000	-7.925581	189	11.079637	2.801200	0.418743	0.581257	1.000000	0.000000	
12973000	-7.754256	79	7.991274	12.762956	0.287009	0.712991	1.000000	0.000000	
12974000	-7.610351	360	6.147023	9.171220	0.149685	0.850315	1.000000	0.000000	
12975000	-8.797806	101	9.654163	19.894437	0.411931	0.588069	1.000000	0.000000	
12976000	-10.656947	90	53.300158	47.897970	0.499915	0.500085	1.000000	0.000000	
12977000	-8.020712	214	9.645096	12.326378	0.317335	0.682665	1.000000	0.000000	
12978000	-10.142147	125	14.179111	28.635711	0.488077	0.511923	1.000000	0.000000	
12979000	-8.955061	151	8.617696	1.642847	0.357546	0.642454	1.000000	0.000000	
12980000	-11.049879	259	86.586245	93.242227	0.499999	0.500001	1.000000	0.000000	
12981000	-8.709394	354	5.485764	10.054292	0.350429	0.649571	1.000000	0.000000	
12982000	-10.464946	489	35.105653	13.412215	0.494625	0.505375	1.000000	0.000000	
12983000	-10.206884	98	45.687654	53.367179	0.499910	0.500090	1.000000	0.000000	
12984000	-10.122268	360	44.219116	35.460518	0.494488	0.505512	1.000000	0.000000	
12985000	-9.471415	246	20.587581	25.021157	0.480196	0.519804	1.000000	0.000000	
12986000	-8.520332	62	12.907510	16.580580	0.430520	0.569480	1.000000	0.000000	
12987000	-9.948593	321	43.566444	45.885416	0.499982	0.500018	1.000000	0.000000	
12988000	-10.103106	221	41.324247	46.072140	0.499768	0.500232	1.000000	0.000000	
12989000	-10.782501	322	30.865716	58.471731	0.499790	0.500210	1.000000	0.000000	
12990000	-7.831768	305	2.128949	4.096751	0.028195	0.971805	1.000000	0.000000	
12991000	-10.649022	146	28.475881	60.908638	0.499270	0.500730	1.000000	0.000000	
12992000	-7.671718	431	9.779897	10.158723	0.318853	0.681147	1.000000	0.000000	
12993000	-9.707499	221	17.358221	3.818621	0.467956	0.532044	1.000000	0.000000	
12994000	-8.756190	82	19.504121	13.956221	0.475107	0.524893	1.000000	0.000000	
12995000	-10.146512	322	4.662716	18.418608	0.290607	0.709393	1.000000	0.000000	
12996000	-9.373477	428	30.159181	31.061493	0.492766	0.507234	1.000000	0.000000	
12997000	-8.356211	178	4.160017	1.040850	0.441951	0.558049	1.000000	0.000000	
12998000	-7.942349	282	8.990119	6.754250	0.352596	0.647404	1.000000	0.000000	
12999000	-9.211274	299	28.097179	20.365467	0.490427	0.509573	1.000000	0.000000	
13000000	-8.996712	236	15.399950	3.201358	0.450429	0.549571	1.000000	0.000000	
13001000	-12.487346	385	33.745194	4.783642	0.489456	0.510544	1.000000	0.000000	
13002000	-7.997061	109	6.510100	8.773220	0.298272	0.701728	1.000000	0.000000	
13003000	-11.333131	422	93.188941	91.318703	0.500000	0.500000	1.000000	0.000000	
13004000	-7.258767	342	6.185462	3.777759	0.238466	0.761534	1.000000	0.000000	
13005000	-7.956934	405	15.052206	7.539559	0.425516	0.574484	1.000000	0.000000	
13006000	-10.309190	450	15.075818	31.768176	0.470868	0.529132	1.000000	0.000000	
13007000	-11.045257	58	63.589678	75.405498	0.499973	0.500027	1.000000	0.000000	
13008000	-8.813413	307	8.601924	16.949849	0.385988	0.614012	1.000000	0.000000	
13009000	-12.402229	454	96.278514	63.601154	0.500000	0.500000	1.000000	0.000000	
13010000	-9.847247	92	32.218353	39.731020	0.480542	0.519458	1.000000	0.000000	
13011000	-8.172263	146	3.432687	7.220063	0.096548	0.903452	1.000000	0.000000	
13012000	-8.281397	129	7.417327	15.435131	0.292521	0.707479	1.000000	0.000000	
13013000	-10.637280	129	52.792751	95.709688	0.499989	0.500011	1.000000	0.000000	
13014000	-8.444716	182	11.983060	5.713798	0.434612	0.565388	1.000000	0.000000	
13015000	-8.974458	226	17.136030	12.017049	0.469117	0.530883	1.000000	0.000000	
13016000	-7.885442	46	11.896032	4.125519	0.303346	0.696654	1.000000	0.000000	
13017000	-10.417415	233	48.482080	60.175626	0.499315	0.500685	1.000000	0.000000	
13018000	-8.656932	265	22.525716	14.541252	0.479848	0.520152	1.000000	0.000000	
13019000	-8.904051	440	18.668310	7.223795	0.455137	0.544863	1.000000	0.000000	
13020000	-7.736230	18	12.000264	8.084873	0.294855	0.705145	1.000000	0.000000	
13021000	-8.960106	138	21.059258	25.141630	0.482658	0.517342	1.000000	0.000000	
13022000	-8.859491	151	10.855314	2.698606	0.358813	0.641187	1.000000	0.000000	
13023000	-7.852878	341	6.427270	6.791715	0.238392	0.761608	1.000000	0.000000	
13024000	-8.157960	58	12.147175	10.672275	0.372090	0.627910	1.000000	0.000000	
13025000	-8.354234	142	4.001330	2.119400	0.241757	0.758243	1.000000	0.000000	
13026000	-8.315381	263	3.411464	2.922370	0.089709	0.910291	1.000000	0.000000	
13027000	-7.743078	196	13.930956	10.770545	0.384691	0.615309	1.000000	0.000000	
13028000	-9.234069	417	12.344012	24.814452	0.413350	0.586650	1.000000	0.000000	
13029000	-8.688960	369	1.655872	9.025831	0.032254	0.967746	1.000000	0.000000	
13030000	-10.535251	342	74.372003	94.334573	0.500000	0.500000	1.000000	0.000000	
13031000	-7.933444	394	7.077871	11.770376	0.247202	0.752798	1.000000	0.000000	
13032000	-8.713807	234	19.487913	15.986277	0.475722	0.524278	1.000000	0.000000	
13033000	-7.999769	300	5.745347	8.840975	0.299502	0.700498	1.000000	0.000000	
13034000	-10.167452	397	44.855696	57.154824	0.499929	0.500071	1.000000	0.000000	
13035000	-8.923146	407	6.462883	15.371788	0.398531	0.601469	1.000000	0.000000	
13036000	-7.824544	57	8.208263	4.311663	0.205850	0.794150	1.000000	0.000000	
13037000	-8.971232	113	18.907658	24.496856	0.471412	0.528588	1.000000	0.000000	
13038000	-8.989268	259	22.249790	20.378417	0.471405	0.528595	1.000000	0.000000	
13039000	-10.408164	153	34.277615	25.899554	0.498494	0.501506	1.000000	0.000000	
13040000	-10.679718	234	38.802967	69.645959	0.499972	0.500028	1.000000	0.000000	
13041000	-11.376847	374	14.552212	48.358537	0.498104	0.501896	1.000000	0.000000	
13042000	-11.036832	259	57.264823	96.191787	0.499990	0.500010	1.000000	0.000000	
13043000	-10.434690	95	60.432320	54.893852	0.499705	0.500295	1.000000	0.000000	
13044000	-11.591780	423	40.981416	15.501530	0.494733	0.505267	1.000000	0.000000	
13045000	-8.006576	123	6.040776	8.241582	0.160196	0.839804	1.000000	0.000000	
13046000	-8.072967	136	10.244087	3.321969	0.371383	0.628617	1.000000	0.000000	
13047000	-8.534259	134	4.899026	14.072440	0.257702	0.742298	1.000000	0.000000	
13048000	-7.827064	96	13.149655	13.044291	0.395207	0.604793	1.000000	0.000000	
13049000	-11.284535	179	51.407886	85.592194	0.499978	0.500022	1.000000	0.000000	
13050000	-10.235709	172	30.698088	48.882606	0.498289	0.501711	1.000000	0.000000	
13051000	-7.392410	40	3.734424	6.976748	0.116393	0.883607	1.000000	0.000000	
13052000	-9.656148	36	11.192055	27.595148	0.435105	0.564895	1.000000	0.000000	
13053000	-7.772163	357	2.320299	5.618167	0.024199	0.975801	1.000000	0.000000	
13054000	-7.398362	500	11.287718	7.658344	0.317396	0.682604	1.000000	0.000000	
13055000	-8.145609	99	14.928421	10.570287	0.423609	0.576391	1.000000	0.000000	
13056000	-10.231255	271	33.885606	45.406166	0.498817	0.501183	1.000000	0.000000	
13057000	-9.009504	292	16.808260	7.547595	0.409131	0.590869	1.000000	0.000000	
13058000	-10.710948	110	49.657903	72.426853	0.499993	0.500007	1.000000	0.000000	
13059000	-7.981100	84	18.345979	14.846083	0.454579	0.545421	1.000000	0.000000	
13060000	-10.865985	279	41.994574	56.494293	0.499974	0.500026	1.000000	0.000000	
13061000	-10.311919	270	40.012284	66.608215	0.499957	0.500043	1.000000	0.000000	
13062000	-9.475221	463	23.181154	17.264419	0.477504	0.522496	1.000000	0.000000	
13063000	-10.738467	37	64.431325	88.505301	0.499992	0.500008	1.000000	0.000000	
13064000	-7.744046	302	11.124616	9.824423	0.325383	0.674617	1.000000	0.000000	
13065000	-10.147726	163	17.213595	2.349398	0.513636	0.486364	1.000000	0.000000	
13066000	-9.387188	78	22.419791	12.775590	0.452735	0.547265	1.000000	0.000000	
13067000	-8.896662	480	24.493338	25.385322	0.490209	0.509791	1.000000	0.000000	
13068000	-10.897115	471	49.616234	93.433747	0.499851	0.500149	1.000000	0.000000	
13069000	-10.740887	500	57.752437	99.947666	0.499991	0.500009	1.000000	0.000000	
13070000	-8.917990	188	11.290055	3.724642	0.385873	0.614127	1.000000	0.000000	
13071000	-7.790591	384	9.195595	7.815725	0.323706	0.676294	1.000000	0.000000	
13072000	-10.519309	362	29.015899	48.994156	0.498693	0.501307	1.000000	0.000000	
13073000	-8.635767	127	19.412054	13.503295	0.451765	0.548235	1.000000	0.000000	
13074000	-11.334764	340	20.227429	60.375267	0.499658	0.500342	1.000000	0.000000	
13075000	-9.751030	265	25.528325	6.802934	0.481050	0.518950	1.000000	0.000000	
13076000	-8.250255	188	6.333732	4.084626	0.246614	0.753386	1.000000	0.000000	
13077000	-9.620607	3	35.790252	34.600743	0.493724	0.506276	1.000000	0.000000	
13078000	-9.550292	88	21.364929	17.121557	0.473146	0.526854	1.000000	0.000000	
13079000	-9.184788	54	22.871617	12.344693	0.486649	0.513351	1.000000	0.000000	
13080000	-8.641385	478	16.518862	15.469994	0.461563	0.538437	1.000000	0.000000	
13081000	-8.766387	170	19.385662	12.983306	0.459077	0.540923	1.000000	0.000000	
13082000	-8.602324	125	9.884917	13.726389	0.418335	0.581665	1.000000	0.000000	
13083000	-10.691397	58	37.393909	55.283864	0.499155	0.500845	1.000000	0.000000	
13084000	-10.963884	12	39.154371	77.605165	0.499963	0.500037	1.000000	0.000000	
13085000	-9.711433	338	28.788085	36.298671	0.491352	0.508648	1.000000	0.000000	
13086000	-7.585368	460	5.351138	3.010516	0.212696	0.787304	1.000000	0.000000	
13087000	-9.348257	399	17.317702	4.808594	0.435278	0.564722	1.000000	0.000000	
13088000	-10.056276	201	30.455900	24.507585	0.489633	0.510367	1.000000	0.000000	
13089000	-9.482721	471	11.093319	25.764318	0.382772	0.617228	1.000000	0.000000	
13090000	-10.505575	9	31.925836	10.739422	0.489362	0.510638	1.000000	0.000000	
13091000	-8.101119	490	6.532835	2.973928	0.315380	0.684620	1.000000	0.000000	
13092000	-8.455600	358	14.181561	6.735683	0.413963	0.586037	1.000000	0.000000	
13093000	-8.171125	171	15.921921	10.477698	0.446348	0.553652	1.000000	0.000000	
13094000	-9.220187	474	27.411598	20.416039	0.486353	0.513647	1.000000	0.000000	
13095000	-8.230999	129	12.777228	17.925219	0.409006	0.590994	1.000000	0.000000	
13096000	-11.234109	69	81.192435	77.966129	0.499998	0.500002	1.000000	0.000000	
13097000	-8.136835	261	9.811316	11.106741	0.348903	0.651097	1.000000	0.000000	
13098000	-8.464099	191	9.018595	14.341468	0.240391	0.759609	1.000000	0.000000	
13099000	-10.079941	219	42.564048	41.929124	0.496784	0.503216	1.000000	0.000000	
13100000	-8.237184	37	16.228810	9.587280	0.423359	0.576641	1.000000	0.000000	
13101000	-9.977250	406	32.069542	37.409452	0.499558	0.500442	1.000000	0.000000	
13102000	-7.738678	390	7.929580	8.014462	0.343256	0.656744	1.000000	0.000000	
13103000	-8.254764	83	7.678322	4.226660	0.363900	0.636100	1.000000	0.000000	
13104000	-8.202374	278	19.319496	22.292333	0.478427	0.521573	1.000000	0.000000	
13105000	-10.086313	430	33.749916	21.105250	0.499126	0.500874	1.000000	0.000000	
13106000	-9.729027	282	28.891885	20.428114	0.495830	0.504170	1.000000	0.000000	
13107000	-7.799959	438	3.740013	6.952992	0.099747	0.900253	1.000000	0.000000	
13108000	-8.846729	470	10.377830	14.501518	0.369175	0.630825	1.000000	0.000000	
13109000	-8.462944	96	22.076563	17.009790	0.467387	0.532613	1.000000	0.000000	
13110000	-11.164999	322	86.149801	87.411462	0.500000	0.500000	1.000000	0.000000	
13111000	-10.338474	444	33.786967	41.045019	0.498952	0.501048	1.000000	0.000000	
13112000	-7.234821	342	5.546112	6.313514	0.220980	0.779020	1.000000	0.000000	
13113000	-8.318565	282	6.154355	10.502488	0.294376	0.705624	1.000000	0.000000	
13114000	-11.036465	14	4.495057	20.188968	0.309771	0.690229	1.000000	0.000000	
13115000	-10.601038	325	51.318098	44.405647	0.499981	0.500019	1.000000	0.000000	
13116000	-7.426788	21	4.876184	4.813262	0.198480	0.801520	1.000000	0.000000	
13117000	-9.497251	102	15.010793	33.081156	0.466434	0.533566	1.000000	0.000000	
13118000	-10.224369	108	18.027367	36.301125	0.497050	0.502950	1.000000	0.000000	
13119000	-11.322101	404	31.871098	83.308762	0.499933	0.500067	1.000000	0.000000	
13120000	-10.687232	137	23.441658	53.454775	0.498732	0.501268	1.000000	0.000000	
13121000	-9.191031	378	30.108609	15.939164	0.480880	0.519120	1.000000	0.000000	
13122000	-8.226380	460	19.882076	11.967893	0.460842	0.539158	1.000000	0.000000	
13123000	-9.308080	376	11.345998	2.020952	0.419524	0.580476	1.000000	0.000000	
13124000	-12.056911	468	10.993685	45.407897	0.486449	0.513551	1.000000	0.000000	
13125000	-9.877653	181	36.683050	28.361887	0.492745	0.507255	1.000000	0.000000	
13126000	-10.443582	161	1.358649	11.040816	0.043297	0.956703	1.000000	0.000000	
13127000	-7.421182	224	5.395999	5.603042	0.132845	0.867155	1.000000	0.000000	
13128000	-10.186297	82	35.214149	31.168228	0.498810	0.501190	1.000000	0.000000	
13129000	-7.603703	49	13.540440	10.209080	0.345591	0.654409	1.000000	0.000000	
13130000	-8.500562	338	12.829642	5.268132	0.359848	0.640152	1.000000	0.000000	
13131000	-8.446058	45	16.477338	8.837518	0.416850	0.583150	1.000000	0.000000	
13132000	-9.613146	89	32.829890	32.434895	0.497253	0.502747	1.000000	0.000000	
13133000	-7.965322	400	16.309184	17.527863	0.367446	0.632554	1.000000	0.000000	
13134000	-7.666058	478	7.440614	7.414525	0.285378	0.714622	1.000000	0.000000	
13135000	-8.845494	471	20.032802	18.193030	0.435595	0.564405	1.000000	0.000000	
13136000	-8.562077	253	16.824010	14.102226	0.426824	0.573176	1.000000	0.000000	
13137000	-8.031330	25	6.658348	1.652731	0.343926	0.656074	1.000000	0.000000	
13138000	-10.345168	360	48.930750	44.196984	0.497353	0.502647	1.000000	0.000000	
13139000	-8.550331	114	20.407549	10.095224	0.445453	0.554547	1.000000	0.000000	
13140000	-12.482391	243	19.767537	79.692225	0.499974	0.500026	1.000000	0.000000	
13141000	-9.977889	397	2.970664	16.614410	0.160421	0.839579	1.000000	0.000000	
13142000	-8.350870	354	11.051322	11.733529	0.460481	0.539519	1.000000	0.000000	
13143000	-11.503020	119	99.723826	89.565063	0.500000	0.500000	1.000000	0.000000	
13144000	-7.690193	167	10.108023	10.020961	0.345129	0.654871	1.000000	0.000000	
13145000	-7.560130	493	10.782349	6.226317	0.369863	0.630137	1.000000	0.000000	
13146000	-7.997564	80	1.386040	4.148829	0.010506	0.989494	1.000000	0.000000	
13147000	-8.934538	218	18.851181	12.946872	0.431856	0.568144	1.000000	0.000000	
13148000	-7.961847	256	6.405786	3.597498	0.257670	0.742330	1.000000	0.000000	
13149000	-9.465268	498	14.675684	3.791965	0.499970	0.500030	1.000000	0.000000	
13150000	-10.556733	436	42.317843	42.896024	0.499951	0.500049	1.000000	0.000000	
13151000	-10.940746	266	36.264370	17.830877	0.498526	0.501474	1.000000	0.000000	
13152000	-11.602939	370	92.898382	58.486322	0.499999	0.500001	1.000000	0.000000	
13153000	-9.870729	289	5.423325	17.545775	0.288868	0.711132	1.000000	0.000000	
13154000	-7.990689	275	5.917674	3.779575	0.295325	0.704675	1.000000	0.000000	
13155000	-9.945891	302	31.454175	13.515095	0.478926	0.521074	1.000000	0.000000	
13156000	-11.004387	480	93.007711	89.395326	0.500000	0.500000	1.000000	0.000000	
13157000	-10.720351	36	65.907693	90.707020	0.499987	0.500013	1.000000	0.000000	
13158000	-8.153402	290	9.134469	3.325427	0.316469	0.683531	1.000000	0.000000	
13159000	-7.943609	307	3.235757	6.090777	0.103034	0.896966	1.000000	0.000000	
13160000	-10.680443	417	67.836815	78.231871	0.499978	0.500022	1.000000	0.000000	
13161000	-8.217312	383	1.684823	4.643139	0.032857	0.967143	1.000000	0.000000	
13162000	-8.552481	242	16.439790	10.930354	0.414692	0.585308	1.000000	0.000000	
13163000	-9.966736	482	39.845968	38.282261	0.499005	0.500995	1.000000	0.000000	
13164000	-9.133376	243	18.107805	5.023567	0.474133	0.525867	1.000000	0.000000	
13165000	-11.410402	112	96.866952	72.986577	0.499999	0.500001	1.000000	0.000000	
13166000	-9.139798	380	1.191012	3.742165	0.008908	0.991092	1.000000	0.000000	
13167000	-10.753777	390	55.702042	85.582850	0.500000	0.500000	1.000000	0.000000	
13168000	-10.719719	223	61.085735	65.927088	0.499933	0.500067	1.000000	0.000000	
13169000	-8.059110	68	11.601025	6.805618	0.363213	0.636787	1.000000	0.000000	
13170000	-10.216449	162	4.836201	0.692431	0.405225	0.594775	1.000000	0.000000	
13171000	-9.355543	258	18.210700	29.221123	0.482827	0.517173	1.000000	0.000000	
13172000	-11.327949	220	75.305641	88.087048	0.499999	0.500001	1.000000	0.000000	
13173000	-8.781643	30	23.049976	14.200503	0.483302	0.516698	1.000000	0.000000	
13174000	-11.848020	150	79.836302	63.619584	0.499974	0.500026	1.000000	0.000000	
13175000	-7.847598	380	9.077772	7.638680	0.276962	0.723038	1.000000	0.000000	
13176000	-7.836771	9	8.716811	9.559748	0.327585	0.672415	1.000000	0.000000	
13177000	-11.085927	186	88.293719	88.663921	0.499999	0.500001	1.000000	0.000000	
13178000	-8.616210	178	8.351830	18.377597	0.393832	0.606168	1.000000	0.000000	
13179000	-8.797929	84	27.557559	14.762046	0.482380	0.517620	1.000000	0.000000	
13180000	-7.673161	46	12.004187	13.003622	0.323073	0.676927	1.000000	0.000000	
13181000	-8.830765	450	5.721050	1.885254	0.270523	0.729477	1.000000	0.000000	
13182000	-7.868046	266	7.434764	5.307036	0.318339	0.681661	1.000000	0.000000	
13183000	-7.808318	405	12.957320	5.369135	0.408197	0.591803	1.000000	0.000000	
13184000	-9.242114	5	15.194503	23.079718	0.457810	0.542190	1.000000	0.000000	
13185000	-9.504950	368	26.784037	26.962894	0.488109	0.511891	1.000000	0.000000	
13186000	-7.227891	207	9.083843	7.043573	0.288418	0.711582	1.000000	0.000000	
13187000	-8.584521	297	15.656969	8.893761	0.450173	0.549827	1.000000	0.000000	
13188000	-8.522576	217	7.920480	13.378215	0.314693	0.685307	1.000000	0.000000	
13189000	-10.879236	7	65.024086	61.181076	0.499998	0.500002	1.000000	0.000000	
13190000	-8.014701	200	7.875189	12.053958	0.293020	0.706980	1.000000	0.000000	
13191000	-8.192020	219	9.685510	14.791037	0.335043	0.664957	1.000000	0.000000	
13192000	-10.987086	488	4.644505	22.600475	0.384480	0.615520	1.000000	0.000000	
13193000	-8.807559	304	13.170406	13.577957	0.440919	0.559081	1.000000	0.000000	
13194000	-8.088846	225	15.352655	8.744125	0.453273	0.546727	1.000000	0.000000	
13195000	-8.132782	201	3.982469	9.061987	0.114164	0.885836	1.000000	0.000000	
13196000	-9.704579	115	27.918043	35.690109	0.496478	0.503522	1.000000	0.000000	
13197000	-8.424404	393	17.058251	11.754763	0.445559	0.554441	1.000000	0.000000	
13198000	-10.079036	73	25.622462	9.136791	0.459706	0.540294	1.000000	0.000000	
13199000	-8.958361	399	19.876794	16.175946	0.452190	0.547810	1.000000	0.000000	
13200000	-8.830418	47	21.364077	22.461061	0.472945	0.527055	1.000000	0.000000	
13201000	-8.902623	97	4.418345	3.042011	0.180026	0.819974	1.000000	0.000000	
13202000	-9.179476	10	3.688603	0.721565	0.330484	0.669516	1.000000	0.000000	
13203000	-10.899147	133	89.220508	97.180057	0.499999	0.500001	1.000000	0.000000	
13204000	-10.669727	117	52.477357	80.015697	0.499998	0.500002	1.000000	0.000000	
13205000	-11.336576	223	33.906038	85.933399	0.499810	0.500190	1.000000	0.000000	
13206000	-10.732357	37	64.237752	87.843024	0.499992	0.500008	1.000000	0.000000	
13207000	-7.147056	400	9.162275	4.761777	0.201618	0.798382	1.000000	0.000000	
13208000	-11.645382	66	80.850950	48.355389	0.499977	0.500023	1.000000	0.000000	
13209000	-8.552635	57	13.381555	17.596333	0.369328	0.630672	1.000000	0.000000	
13210000	-8.036728	134	7.983850	13.917185	0.361725	0.638275	1.000000	0.000000	
13211000	-10.215577	73	36.696641	25.810187	0.491176	0.508824	1.000000	0.000000	
13212000	-7.514963	196	9.120996	6.308027	0.291177	0.708823	1.000000	0.000000	
13213000	-8.185961	219	16.828275	8.314657	0.438506	0.561494	1.000000	0.000000	
13214000	-9.045702	307	12.628739	21.901913	0.452652	0.547348	1.000000	0.000000	
13215000	-10.892478	190	88.433294	87.795836	0.499998	0.500002	1.000000	0.000000	
13216000	-7.804536	377	2.955157	6.752397	0.077264	0.922736	1.000000	0.000000	
13217000	-8.020479	347	6.591166	6.017750	0.285604	0.714396	1.000000	0.000000	
13218000	-10.830948	200	31.641501	72.426109	0.499657	0.500343	1.000000	0.000000	
13219000	-8.692536	480	15.929358	24.075386	0.471352	0.528648	1.000000	0.000000	
13220000	-10.563319	326	33.920292	62.724040	0.498932	0.501068	1.000000	0.000000	
13221000	-9.765112	123	29.475978	15.739061	0.469381	0.530619	1.000000	0.000000	
13222000	-8.731277	312	16.718173	12.984086	0.427359	0.572641	1.000000	0.000000	
13223000	-9.413710	121	28.201112	15.262570	0.491680	0.508320	1.000000	0.000000	
13224000	-8.843918	500	22.781499	27.334036	0.479635	0.520365	1.000000	0.000000	
13225000	-8.804115	313	16.790426	23.956363	0.439115	0.560885	1.000000	0.000000	
13226000	-7.026955	400	6.596229	4.176782	0.129293	0.870707	1.000000	0.000000	
13227000	-10.777123	61	34.999122	16.886864	0.482084	0.517916	1.000000	0.000000	
13228000	-8.635340	290	5.183354	12.778251	0.229792	0.770208	1.000000	0.000000	
13229000	-7.617800	174	12.189868	8.595830	0.373848	0.626152	1.000000	0.000000	
13230000	-7.887847	129	12.814260	6.119563	0.358414	0.641586	1.000000	0.000000	
13231000	-7.971463	60	10.957499	5.185160	0.393669	0.606331	1.000000	0.000000	
13232000	-8.114989	126	13.134725	11.317341	0.413440	0.586560	1.000000	0.000000	
13233000	-10.692530	283	63.854946	62.335482	0.499967	0.500033	1.000000	0.000000	
13234000	-12.534408	197	60.182471	25.808949	0.499871	0.500129	1.000000	0.000000	
13235000	-8.050742	130	1.700474	3.715029	0.023777	0.976223	1.000000	0.000000	
13236000	-9.250716	151	14.812460	4.127983	0.397428	0.602572	1.000000	0.000000	
13237000	-10.999750	344	81.411126	78.292789	0.499991	0.500009	1.000000	0.000000	
13238000	-8.047095	272	3.166241	3.981841	0.095536	0.904464	1.000000	0.000000	
13239000	-8.929667	401	9.963935	16.564974	0.382223	0.617777	1.000000	0.000000	
13240000	-10.927958	358	33.149047	58.807232	0.499661	0.500339	1.000000	0.000000	
13241000	-8.656127	473	12.424985	4.728223	0.361135	0.638865	1.000000	0.000000	
13242000	-8.617424	354	4.863055	8.463214	0.308211	0.691789	1.000000	0.000000	
13243000	-7.897219	307	11.661858	7.416514	0.389553	0.610447	1.000000	0.000000	
13244000	-7.715564	405	6.871021	2.182239	0.356276	0.643724	1.000000	0.000000	
13245000	-9.964939	98	40.264504	29.726671	0.499009	0.500991	1.000000	0.000000	
13246000	-8.345694	129	8.348039	16.715924	0.327168	0.672832	1.000000	0.000000	
13247000	-7.274738	12	2.842207	5.798985	0.079233	0.920767	1.000000	0.000000	
13248000	-10.840909	159	66.949614	82.870843	0.499995	0.500005	1.000000	0.000000	
13249000	-7.583283	493	5.672343	8.221392	0.239545	0.760455	1.000000	0.000000	
13250000	-8.129198	224	23.912500	14.543902	0.449668	0.550332	1.000000	0.000000	
13251000	-10.205149	479	26.199054	42.453150	0.496806	0.503194	1.000000	0.000000	
13252000	-8.772645	460	19.268299	24.915768	0.479279	0.520721	1.000000	0.000000	
13253000	-10.657650	412	5.670205	23.872652	0.319133	0.680867	1.000000	0.000000	
13254000	-8.708884	19	7.508379	12.428786	0.288368	0.711632	1.000000	0.000000	
13255000	-8.752269	20	1.512758	3.152206	0.018184	0.981816	1.000000	0.000000	
13256000	-8.661221	351	21.582006	19.729249	0.474602	0.525398	1.000000	0.000000	
13257000	-8.139269	239	15.065089	7.725457	0.454471	0.545529	1.000000	0.000000	
13258000	-8.158618	176	9.650672	10.005061	0.288920	0.711080	1.000000	0.000000	
13259000	-9.892917	492	19.761745	23.739922	0.494516	0.505484	1.000000	0.000000	
13260000	-9.787022	90	26.347509	37.758411	0.497134	0.502866	1.000000	0.000000	
13261000	-7.592494	471	6.335095	6.061601	0.160606	0.839394	1.000000	0.000000	
13262000	-9.100418	491	13.727491	21.082495	0.455250	0.544750	1.000000	0.000000	
13263000	-10.958198	5	36.642814	65.108628	0.499699	0.500301	1.000000	0.000000	
13264000	-7.610531	200	7.137350	5.318585	0.237004	0.762996	1.000000	0.000000	
13265000	-8.113695	214	12.183080	14.432848	0.376002	0.623998	1.000000	0.000000	
13266000	-7.788981	245	7.808618	4.202662	0.315680	0.684320	1.000000	0.000000	
13267000	-8.822283	437	9.949802	1.700506	0.544540	0.455460	1.000000	0.000000	
13268000	-8.099843	348	5.826542	9.049965	0.190790	0.809210	1.000000	0.000000	
13269000	-7.857106	480	8.808027	12.732213	0.353366	0.646634	1.000000	0.000000	
13270000	-8.786918	173	11.716286	2.919392	0.403057	0.596943	1.000000	0.000000	
13271000	-11.778484	273	78.028331	49.337328	0.499997	0.500003	1.000000	0.000000	
13272000	-10.874492	43	25.167605	57.639447	0.499953	0.500047	1.000000	0.000000	
13273000	-8.094028	175	3.452058	3.853849	0.104254	0.895746	1.000000	0.000000	
13274000	-10.983447	335	23.833801	56.388716	0.499563	0.500437	1.000000	0.000000	
