Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
845	0.324260	155	0.870968	5.000000	845	0.324260	0.409000	0.391423	
848	0.301887	152	0.796053	5.000000	848	0.301887	0.377000	0.391306	
825	0.299394	175	0.874286	5.000000	825	0.299394	0.400000	0.391376	
834	0.326139	166	0.891566	5.000000	834	0.326139	0.420000	0.391605	
838	0.294749	162	0.808642	5.000000	838	0.294749	0.378000	0.391497	
821	0.316687	179	0.782123	5.000000	821	0.316687	0.400000	0.391564	
841	0.332937	159	0.779874	5.000000	841	0.332937	0.404000	0.391661	
823	0.318348	177	0.875706	5.000000	823	0.318348	0.417000	0.391857	
837	0.313023	163	0.809816	5.000000	837	0.313023	0.394000	0.391874	
823	0.323208	177	0.819209	5.000000	823	0.323208	0.411000	0.392020	
833	0.303721	167	0.814371	5.000000	833	0.303721	0.389000	0.391997	
842	0.269596	158	0.867089	5.000000	842	0.269596	0.364000	0.391787	
838	0.306683	162	0.716049	5.000000	838	0.306683	0.373000	0.391646	
852	0.321596	148	0.858108	5.000000	852	0.321596	0.401000	0.391716	
844	0.313981	156	0.839744	5.000000	844	0.313981	0.396000	0.391747	
832	0.316106	168	0.803571	5.000000	832	0.316106	0.398000	0.391793	
833	0.331333	167	0.802395	5.000000	833	0.331333	0.410000	0.391925	
817	0.307222	183	0.868852	5.000000	817	0.307222	0.410000	0.392055	
844	0.327014	156	0.820513	5.000000	844	0.327014	0.404000	0.392140	
815	0.323926	185	0.810811	5.000000	815	0.323926	0.414000	0.392295	
829	0.307600	171	0.865497	5.000000	829	0.307600	0.403000	0.392370	
825	0.306667	175	0.800000	5.000000	825	0.306667	0.393000	0.392375	
846	0.343972	154	0.733766	5.000000	846	0.343972	0.404000	0.392456	
823	0.309842	177	0.762712	5.000000	823	0.309842	0.390000	0.392439	
840	0.303571	160	0.781250	5.000000	840	0.303571	0.380000	0.392353	
823	0.302552	177	0.836158	5.000000	823	0.302552	0.397000	0.392385	
832	0.316106	168	0.857143	5.000000	832	0.316106	0.407000	0.392484	
840	0.302381	160	0.837500	5.000000	840	0.302381	0.388000	0.392454	
843	0.316726	157	0.847134	5.000000	843	0.316726	0.400000	0.392504	
826	0.288136	174	0.793103	5.000000	826	0.288136	0.376000	0.392395	
844	0.309242	156	0.807692	5.000000	844	0.309242	0.387000	0.392359	
833	0.308523	167	0.784431	5.000000	833	0.308523	0.388000	0.392331	
848	0.297170	152	0.848684	5.000000	848	0.297170	0.381000	0.392257	
849	0.272085	151	0.854305	5.000000	849	0.272085	0.360000	0.392049	
850	0.290588	150	0.886667	5.000000	850	0.290588	0.380000	0.391972	
841	0.341260	159	0.849057	5.000000	841	0.341260	0.422000	0.392163	
832	0.326923	168	0.851190	5.000000	832	0.326923	0.415000	0.392308	
838	0.346062	162	0.864198	5.000000	838	0.346062	0.430000	0.392545	
832	0.312500	168	0.845238	5.000000	832	0.312500	0.402000	0.392604	
821	0.343484	179	0.821229	5.000000	821	0.343484	0.429000	0.392830	
822	0.301703	178	0.797753	5.000000	822	0.301703	0.390000	0.392812	
829	0.283474	171	0.883041	5.000000	829	0.283474	0.386000	0.392771	
830	0.262651	170	0.794118	5.000000	830	0.262651	0.353000	0.392528	
838	0.293556	162	0.839506	5.000000	838	0.293556	0.382000	0.392464	
831	0.323706	169	0.822485	5.000000	831	0.323706	0.408000	0.392558	
828	0.309179	172	0.854651	5.000000	828	0.309179	0.403000	0.392620	
856	0.308411	144	0.798611	5.000000	856	0.308411	0.379000	0.392539	
850	0.312941	150	0.780000	5.000000	850	0.312941	0.383000	0.392483	
844	0.279621	156	0.839744	5.000000	844	0.279621	0.367000	0.392333	
852	0.281690	148	0.885135	5.000000	852	0.281690	0.371000	0.392208	
811	0.303329	189	0.841270	5.000000	811	0.303329	0.405000	0.392283	
833	0.290516	167	0.820359	5.000000	833	0.290516	0.379000	0.392206	
830	0.307229	170	0.823529	5.000000	830	0.307229	0.395000	0.392222	
843	0.329775	157	0.815287	5.000000	843	0.329775	0.406000	0.392301	
814	0.285012	186	0.795699	5.000000	814	0.285012	0.380000	0.392231	
829	0.319662	171	0.783626	5.000000	829	0.319662	0.399000	0.392269	
828	0.286232	172	0.813953	5.000000	828	0.286232	0.377000	0.392183	
826	0.309927	174	0.793103	5.000000	826	0.309927	0.394000	0.392193	
826	0.309927	174	0.752874	5.000000	826	0.309927	0.387000	0.392164	
855	0.288889	145	0.786207	5.000000	855	0.288889	0.361000	0.391992	
835	0.331737	165	0.781818	5.000000	835	0.331737	0.406000	0.392069	
862	0.309745	138	0.804348	5.000000	862	0.309745	0.378000	0.391992	
841	0.290131	159	0.830189	5.000000	841	0.290131	0.376000	0.391905	
844	0.319905	156	0.814103	5.000000	844	0.319905	0.397000	0.391933	
845	0.306509	155	0.819355	5.000000	845	0.306509	0.386000	0.391901	
826	0.313559	174	0.810345	5.000000	826	0.313559	0.400000	0.391944	
854	0.284543	146	0.780822	5.000000	854	0.284543	0.357000	0.391759	
834	0.249400	166	0.813253	5.000000	834	0.249400	0.343000	0.391501	
828	0.303140	172	0.790698	5.000000	828	0.303140	0.387000	0.391477	
840	0.310714	160	0.825000	5.000000	840	0.310714	0.393000	0.391485	
820	0.303659	180	0.794444	5.000000	820	0.303659	0.392000	0.391488	
837	0.321386	163	0.834356	5.000000	837	0.321386	0.405000	0.391558	
814	0.314496	186	0.854839	5.000000	814	0.314496	0.415000	0.391678	
854	0.310304	146	0.835616	5.000000	854	0.310304	0.387000	0.391654	
821	0.298417	179	0.832402	5.000000	821	0.298417	0.394000	0.391666	
841	0.285375	159	0.767296	5.000000	841	0.285375	0.362000	0.391516	
852	0.300469	148	0.837838	5.000000	852	0.300469	0.380000	0.391458	
847	0.268005	153	0.862745	5.000000	847	0.268005	0.359000	0.391295	
846	0.288416	154	0.740260	5.000000	846	0.288416	0.358000	0.391128	
829	0.301568	171	0.818713	5.000000	829	0.301568	0.390000	0.391122	
826	0.283293	174	0.827586	5.000000	826	0.283293	0.378000	0.391057	
838	0.281623	162	0.845679	5.000000	838	0.281623	0.373000	0.390969	
828	0.286232	172	0.848837	5.000000	828	0.286232	0.383000	0.390929	
822	0.307786	178	0.837079	5.000000	822	0.307786	0.402000	0.390983	
839	0.301549	161	0.844720	5.000000	839	0.301549	0.389000	0.390974	
834	0.276978	166	0.680723	5.000000	834	0.276978	0.344000	0.390747	
835	0.293413	165	0.842424	5.000000	835	0.293413	0.384000	0.390714	
846	0.325059	154	0.844156	5.000000	846	0.325059	0.405000	0.390783	
855	0.320468	145	0.758621	5.000000	855	0.320468	0.384000	0.390751	
838	0.287589	162	0.790123	5.000000	838	0.287589	0.369000	0.390647	
856	0.301402	144	0.812500	5.000000	856	0.301402	0.375000	0.390574	
807	0.293680	193	0.766839	5.000000	807	0.293680	0.385000	0.390547	
