Options:
Model:                           MultiState
Tree File Name:                  Artiodactyl.trees
Data File Name:                  Artiodactyl.txt
Log File Name:                   Artiodactyl_fossilised_run1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2507157252
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      20005000
Burn in:                         5000
MCMC ML Start:                   False
Schedule File:                   Artiodactyl_fossilised_run1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               D,G
Using a covarion model:          False
Normalise Q Matrix:              False
Tags:	1
	FNode	5	Sheep Goat Cow Buffalo Pronghorn 
Restrictions:
    qDG                          None
    qGD                          None
Prior Information:
    Prior Categories:            100
    Priors
        qDG - uniform 0.00 100.00 
        qGD - uniform 0.00 100.00 
Node reconstruction / fossilisation:
	Fossil Node01 FNode D 
Tree Information
     Trees:                      500
     Taxa:                       17
     Sites:                      1
     States:                     2
Iteration	Lh	Tree No	qDG	qGD	Root P(D)	Root P(G)	Node01 P(D)	Node01 P(G)	
4800000	-9.724589	400	23.166330	46.214964	0.474660	0.525340	1.000000	0.000000	
4801000	-10.606345	39	59.425016	82.385750	0.499992	0.500008	1.000000	0.000000	
4802000	-9.523711	240	16.195253	29.849702	0.474177	0.525823	1.000000	0.000000	
4803000	-11.041448	337	73.811753	66.538974	0.499997	0.500003	1.000000	0.000000	
4804000	-11.685261	96	41.079988	8.073557	0.490441	0.509559	1.000000	0.000000	
4805000	-10.851478	112	79.846275	80.009955	0.499998	0.500002	1.000000	0.000000	
4806000	-9.770362	93	30.601540	19.048513	0.490841	0.509159	1.000000	0.000000	
4807000	-12.180787	10	98.755663	60.078186	0.500000	0.500000	1.000000	0.000000	
4808000	-8.428757	16	8.163913	5.989208	0.357402	0.642598	1.000000	0.000000	
4809000	-7.720503	63	12.390186	12.767445	0.321929	0.678071	1.000000	0.000000	
4810000	-9.279791	373	27.827341	24.194417	0.494933	0.505067	1.000000	0.000000	
4811000	-10.330132	69	39.008239	51.779645	0.499530	0.500470	1.000000	0.000000	
4812000	-8.076855	11	8.069804	7.011669	0.289890	0.710110	1.000000	0.000000	
4813000	-8.642991	189	4.696825	0.731246	0.376163	0.623837	1.000000	0.000000	
4814000	-7.884317	111	12.530390	10.088100	0.384177	0.615823	1.000000	0.000000	
4815000	-8.355736	84	10.513584	1.567302	0.476294	0.523706	1.000000	0.000000	
4816000	-12.034755	95	94.551263	50.802968	0.499966	0.500034	1.000000	0.000000	
4817000	-8.384233	88	1.684746	3.036983	0.022101	0.977899	1.000000	0.000000	
4818000	-9.022312	355	20.326260	22.887746	0.468602	0.531398	1.000000	0.000000	
4819000	-8.437387	500	18.302886	21.838712	0.455433	0.544567	1.000000	0.000000	
4820000	-10.684940	284	13.312944	1.528130	0.466134	0.533866	1.000000	0.000000	
4821000	-9.601002	160	6.332856	15.656655	0.254031	0.745969	1.000000	0.000000	
4822000	-7.878111	481	5.728727	6.291551	0.321992	0.678008	1.000000	0.000000	
4823000	-8.018605	317	7.716684	9.424382	0.334144	0.665856	1.000000	0.000000	
4824000	-7.751137	274	7.973330	6.025768	0.248608	0.751392	1.000000	0.000000	
4825000	-8.419798	221	10.855766	12.817083	0.407532	0.592468	1.000000	0.000000	
4826000	-8.879517	471	11.548682	20.802491	0.365386	0.634614	1.000000	0.000000	
4827000	-9.139299	268	17.968064	9.868971	0.438440	0.561560	1.000000	0.000000	
4828000	-7.826042	72	6.519472	2.643722	0.299464	0.700536	1.000000	0.000000	
4829000	-10.563208	231	15.872004	38.519727	0.498613	0.501387	1.000000	0.000000	
4830000	-8.421411	346	11.920937	18.235884	0.425542	0.574458	1.000000	0.000000	
4831000	-12.036164	96	91.198803	44.204611	0.499981	0.500019	1.000000	0.000000	
4832000	-10.021759	40	24.269257	51.253485	0.498574	0.501426	1.000000	0.000000	
4833000	-9.954216	439	48.795157	52.911188	0.499863	0.500137	1.000000	0.000000	
4834000	-9.782281	488	23.842030	7.996971	0.485963	0.514037	1.000000	0.000000	
4835000	-10.377737	182	18.944764	47.723098	0.499385	0.500615	1.000000	0.000000	
4836000	-7.714769	295	4.040348	10.084757	0.093541	0.906459	1.000000	0.000000	
4837000	-7.453818	460	10.032965	5.184709	0.355420	0.644580	1.000000	0.000000	
4838000	-9.804773	297	25.932106	13.073752	0.486384	0.513616	1.000000	0.000000	
4839000	-11.643870	200	23.101345	76.467190	0.499366	0.500634	1.000000	0.000000	
4840000	-8.948368	313	20.845501	4.719260	0.416674	0.583326	1.000000	0.000000	
4841000	-11.196614	4	65.678319	63.738340	0.499815	0.500185	1.000000	0.000000	
4842000	-10.292533	348	30.360150	51.989169	0.498490	0.501510	1.000000	0.000000	
4843000	-10.770510	377	58.374633	64.575993	0.499963	0.500037	1.000000	0.000000	
4844000	-8.120580	29	10.900056	7.216511	0.335005	0.664995	1.000000	0.000000	
4845000	-10.327169	219	46.652979	54.388111	0.498696	0.501304	1.000000	0.000000	
4846000	-10.455454	31	25.915462	50.579557	0.499282	0.500718	1.000000	0.000000	
4847000	-10.358638	440	38.926130	49.725418	0.499766	0.500234	1.000000	0.000000	
4848000	-7.891726	379	6.712491	3.448974	0.247568	0.752432	1.000000	0.000000	
4849000	-10.219395	219	45.904779	39.387279	0.497136	0.502864	1.000000	0.000000	
4850000	-9.256584	67	26.567601	26.635895	0.491107	0.508893	1.000000	0.000000	
4851000	-9.494788	136	19.276996	30.706119	0.481126	0.518874	1.000000	0.000000	
4852000	-10.254473	320	28.778186	54.115035	0.498425	0.501575	1.000000	0.000000	
4853000	-10.047045	63	26.726120	49.928340	0.488736	0.511264	1.000000	0.000000	
4854000	-8.100383	302	14.891155	8.103714	0.378175	0.621825	1.000000	0.000000	
4855000	-9.986090	13	31.324203	36.036450	0.494797	0.505203	1.000000	0.000000	
4856000	-12.298810	296	55.997714	23.212423	0.499653	0.500347	1.000000	0.000000	
4857000	-9.734302	403	23.781613	18.222327	0.495213	0.504787	1.000000	0.000000	
4858000	-10.051065	40	45.050941	51.625422	0.499840	0.500160	1.000000	0.000000	
4859000	-8.724246	58	18.057630	12.000771	0.438111	0.561889	1.000000	0.000000	
4860000	-8.129028	94	14.280264	15.144734	0.402221	0.597779	1.000000	0.000000	
4861000	-8.011471	381	7.828906	7.240004	0.305966	0.694034	1.000000	0.000000	
4862000	-10.853077	92	46.718815	81.768706	0.498512	0.501488	1.000000	0.000000	
4863000	-9.342182	316	21.600711	12.089150	0.452705	0.547295	1.000000	0.000000	
4864000	-10.436581	259	36.198000	58.215700	0.499276	0.500724	1.000000	0.000000	
4865000	-11.095455	454	28.227679	9.369613	0.493400	0.506600	1.000000	0.000000	
4866000	-9.269569	341	25.964047	28.139467	0.494513	0.505487	1.000000	0.000000	
4867000	-9.611280	454	20.877105	21.360709	0.493457	0.506543	1.000000	0.000000	
4868000	-8.375272	456	4.369599	3.447362	0.140938	0.859062	1.000000	0.000000	
4869000	-8.108924	438	4.573009	9.779912	0.152071	0.847929	1.000000	0.000000	
4870000	-8.062074	287	3.911268	8.931990	0.111849	0.888151	1.000000	0.000000	
4871000	-10.465801	399	46.023974	71.736727	0.499818	0.500182	1.000000	0.000000	
4872000	-11.384595	284	79.921758	83.217268	0.500000	0.500000	1.000000	0.000000	
4873000	-7.819623	180	5.103781	6.950906	0.157974	0.842026	1.000000	0.000000	
4874000	-8.995515	315	18.162757	16.727038	0.461540	0.538460	1.000000	0.000000	
4875000	-10.992882	7	45.499845	95.378303	0.499999	0.500001	1.000000	0.000000	
4876000	-7.504778	296	4.381838	6.951647	0.162602	0.837398	1.000000	0.000000	
4877000	-8.389946	402	17.567235	7.806213	0.430606	0.569394	1.000000	0.000000	
4878000	-8.574551	181	14.421732	2.622872	0.408952	0.591048	1.000000	0.000000	
4879000	-13.276058	254	57.924079	19.440034	0.499752	0.500248	1.000000	0.000000	
4880000	-7.491956	102	5.152769	8.049890	0.154560	0.845440	1.000000	0.000000	
4881000	-7.491266	431	3.447542	6.491705	0.080786	0.919214	1.000000	0.000000	
4882000	-10.963731	125	47.177851	83.964767	0.499999	0.500001	1.000000	0.000000	
4883000	-8.737518	330	17.306239	15.263480	0.452658	0.547342	1.000000	0.000000	
4884000	-8.608317	147	19.758461	21.084095	0.471875	0.528125	1.000000	0.000000	
4885000	-10.090279	437	41.103088	48.673044	0.499649	0.500351	1.000000	0.000000	
4886000	-8.448917	304	7.840211	8.675213	0.331879	0.668121	1.000000	0.000000	
4887000	-8.591003	40	24.053367	22.351772	0.488323	0.511677	1.000000	0.000000	
4888000	-8.615938	239	16.393674	18.741472	0.481476	0.518524	1.000000	0.000000	
4889000	-9.940110	333	43.026425	55.478341	0.499960	0.500040	1.000000	0.000000	
4890000	-8.638711	284	10.235162	9.556918	0.381173	0.618827	1.000000	0.000000	
4891000	-8.341348	95	16.128149	6.699304	0.413068	0.586932	1.000000	0.000000	
4892000	-11.122117	245	65.567893	52.091863	0.499940	0.500060	1.000000	0.000000	
4893000	-9.314912	312	14.293107	22.472621	0.440823	0.559177	1.000000	0.000000	
4894000	-10.312457	471	23.519168	48.837490	0.488420	0.511580	1.000000	0.000000	
4895000	-7.806878	350	5.430234	9.317384	0.268903	0.731097	1.000000	0.000000	
4896000	-7.639256	76	8.797160	8.675554	0.288864	0.711136	1.000000	0.000000	
4897000	-7.882631	86	10.823888	10.806074	0.367333	0.632667	1.000000	0.000000	
4898000	-10.245236	38	38.260214	19.390786	0.498837	0.501163	1.000000	0.000000	
4899000	-8.331903	149	8.309338	3.663665	0.214770	0.785230	1.000000	0.000000	
4900000	-10.405738	169	56.302335	45.360135	0.499979	0.500021	1.000000	0.000000	
4901000	-7.922288	413	5.480015	6.604361	0.174022	0.825978	1.000000	0.000000	
4902000	-7.932084	182	7.877427	7.646676	0.375692	0.624308	1.000000	0.000000	
4903000	-10.576519	37	45.807062	74.345661	0.499903	0.500097	1.000000	0.000000	
4904000	-11.232333	405	20.766892	57.332430	0.497853	0.502147	1.000000	0.000000	
4905000	-9.053431	193	21.664604	24.129890	0.484083	0.515917	1.000000	0.000000	
4906000	-9.278396	278	33.710326	13.976663	0.491906	0.508094	1.000000	0.000000	
4907000	-7.882072	45	6.581594	8.435561	0.221786	0.778214	1.000000	0.000000	
4908000	-9.473299	169	14.366038	29.568856	0.488499	0.511501	1.000000	0.000000	
4909000	-7.414928	421	6.293462	6.994733	0.248393	0.751607	1.000000	0.000000	
4910000	-8.817458	349	15.114168	3.883601	0.401640	0.598360	1.000000	0.000000	
4911000	-9.831443	429	29.539833	7.534334	0.478319	0.521681	1.000000	0.000000	
4912000	-11.128614	354	42.120296	81.269022	0.500000	0.500000	1.000000	0.000000	
4913000	-9.104172	324	2.496372	6.414124	0.102078	0.897922	1.000000	0.000000	
4914000	-8.020307	116	10.942591	9.011716	0.338288	0.661712	1.000000	0.000000	
4915000	-8.671913	57	19.967699	13.732553	0.421607	0.578393	1.000000	0.000000	
4916000	-10.718369	325	44.747441	65.253769	0.499995	0.500005	1.000000	0.000000	
4917000	-9.150089	390	17.680714	6.003058	0.464669	0.535331	1.000000	0.000000	
4918000	-8.815099	367	14.110022	24.140983	0.462142	0.537858	1.000000	0.000000	
4919000	-8.707173	64	20.536843	12.901526	0.447108	0.552892	1.000000	0.000000	
4920000	-9.263627	177	20.176860	13.664015	0.478779	0.521221	1.000000	0.000000	
4921000	-9.188436	289	6.276736	15.123083	0.300760	0.699240	1.000000	0.000000	
4922000	-8.875290	187	14.539315	22.456033	0.423103	0.576897	1.000000	0.000000	
4923000	-7.806103	140	7.375007	6.380759	0.314149	0.685851	1.000000	0.000000	
4924000	-10.447283	415	33.076547	54.883998	0.499749	0.500251	1.000000	0.000000	
4925000	-8.535958	347	4.935969	2.019558	0.269475	0.730525	1.000000	0.000000	
4926000	-10.221937	361	14.806633	36.648778	0.492438	0.507562	1.000000	0.000000	
4927000	-11.617828	442	85.218078	59.896685	0.500000	0.500000	1.000000	0.000000	
4928000	-11.007417	36	8.133359	32.574001	0.420934	0.579066	1.000000	0.000000	
4929000	-10.603150	258	45.504024	30.594383	0.499145	0.500855	1.000000	0.000000	
4930000	-10.826303	176	56.679600	87.762547	0.499965	0.500035	1.000000	0.000000	
4931000	-8.805926	337	4.835718	11.844482	0.217473	0.782527	1.000000	0.000000	
4932000	-11.813144	468	99.652034	73.672668	0.500000	0.500000	1.000000	0.000000	
4933000	-7.825002	400	3.268907	11.942464	0.045097	0.954903	1.000000	0.000000	
4934000	-10.738624	202	59.243767	96.930312	0.499998	0.500002	1.000000	0.000000	
4935000	-8.226760	102	9.575137	16.445588	0.349039	0.650961	1.000000	0.000000	
4936000	-10.713207	340	56.679210	79.384003	0.499999	0.500001	1.000000	0.000000	
4937000	-9.024727	22	21.721770	17.036693	0.444704	0.555296	1.000000	0.000000	
4938000	-8.145434	76	3.052093	7.465636	0.071944	0.928056	1.000000	0.000000	
4939000	-8.587830	214	22.131044	17.673987	0.463449	0.536551	1.000000	0.000000	
4940000	-8.259536	220	10.513983	12.872965	0.378927	0.621073	1.000000	0.000000	
4941000	-7.655703	59	6.462656	10.849909	0.250894	0.749106	1.000000	0.000000	
4942000	-8.278559	108	5.469400	8.937064	0.288516	0.711484	1.000000	0.000000	
4943000	-10.290750	433	8.199863	24.126280	0.466667	0.533333	1.000000	0.000000	
4944000	-7.974492	268	7.105403	7.033670	0.247991	0.752009	1.000000	0.000000	
4945000	-9.654935	62	25.323523	29.763575	0.492460	0.507540	1.000000	0.000000	
4946000	-8.047070	135	16.057364	12.308818	0.455934	0.544066	1.000000	0.000000	
4947000	-7.879786	111	5.688987	3.791368	0.198954	0.801046	1.000000	0.000000	
4948000	-10.230211	333	56.382506	57.315265	0.499992	0.500008	1.000000	0.000000	
4949000	-7.941474	194	14.843315	11.980380	0.392533	0.607467	1.000000	0.000000	
4950000	-10.331312	319	34.754066	10.474549	0.495086	0.504914	1.000000	0.000000	
4951000	-11.731705	341	53.245925	20.840722	0.499465	0.500535	1.000000	0.000000	
4952000	-9.027045	287	22.162392	23.160572	0.475201	0.524799	1.000000	0.000000	
4953000	-9.650258	89	32.240322	34.757138	0.497510	0.502490	1.000000	0.000000	
4954000	-8.006922	173	6.579663	10.003221	0.253691	0.746309	1.000000	0.000000	
4955000	-8.012002	65	11.047398	7.554665	0.341740	0.658260	1.000000	0.000000	
4956000	-11.233276	137	23.237560	63.741123	0.499393	0.500607	1.000000	0.000000	
4957000	-10.718677	226	59.149306	55.641289	0.499994	0.500006	1.000000	0.000000	
4958000	-10.404739	235	10.777448	31.632274	0.474475	0.525525	1.000000	0.000000	
4959000	-9.654016	493	11.832641	27.357486	0.468762	0.531238	1.000000	0.000000	
4960000	-10.274070	237	21.672590	39.489539	0.483734	0.516266	1.000000	0.000000	
4961000	-7.859658	82	11.486276	11.584570	0.414670	0.585330	1.000000	0.000000	
4962000	-11.066690	480	86.257152	69.464426	0.499999	0.500001	1.000000	0.000000	
4963000	-8.240688	428	17.324168	18.707720	0.446139	0.553861	1.000000	0.000000	
4964000	-7.737388	5	5.590832	3.142172	0.217173	0.782827	1.000000	0.000000	
4965000	-7.819428	245	10.494338	8.994057	0.366702	0.633298	1.000000	0.000000	
4966000	-8.839213	154	14.387345	17.993871	0.453039	0.546961	1.000000	0.000000	
4967000	-7.628920	500	3.744171	2.596573	0.075340	0.924660	1.000000	0.000000	
4968000	-11.091278	404	70.741917	54.958878	0.499986	0.500014	1.000000	0.000000	
4969000	-10.171379	82	32.077255	42.618571	0.499315	0.500685	1.000000	0.000000	
4970000	-10.251770	145	32.896604	23.822529	0.496243	0.503757	1.000000	0.000000	
4971000	-10.626954	377	45.921190	40.307897	0.499418	0.500582	1.000000	0.000000	
4972000	-10.799972	121	75.048535	92.793711	0.500000	0.500000	1.000000	0.000000	
4973000	-9.662473	20	16.760863	32.054975	0.478734	0.521266	1.000000	0.000000	
4974000	-8.861730	321	19.109184	26.880009	0.495925	0.504075	1.000000	0.000000	
4975000	-9.536857	119	17.127099	28.235725	0.488013	0.511987	1.000000	0.000000	
4976000	-9.204243	74	19.537955	16.280896	0.468822	0.531178	1.000000	0.000000	
4977000	-11.433079	68	76.722542	50.430602	0.499945	0.500055	1.000000	0.000000	
4978000	-7.913171	404	9.248327	10.094323	0.364733	0.635267	1.000000	0.000000	
4979000	-7.699038	170	8.147444	6.259395	0.284883	0.715117	1.000000	0.000000	
4980000	-8.481678	226	11.556615	11.576276	0.428561	0.571439	1.000000	0.000000	
4981000	-8.427644	255	2.926591	9.504761	0.074305	0.925695	1.000000	0.000000	
4982000	-8.545490	106	7.128520	14.133730	0.285122	0.714878	1.000000	0.000000	
4983000	-8.051488	352	6.410248	9.019621	0.318257	0.681743	1.000000	0.000000	
4984000	-12.411756	226	78.296298	37.939178	0.499996	0.500004	1.000000	0.000000	
4985000	-8.429678	117	18.132071	11.967414	0.473001	0.526999	1.000000	0.000000	
4986000	-9.967528	37	39.794673	40.032385	0.498507	0.501493	1.000000	0.000000	
4987000	-7.692768	190	13.370917	7.434577	0.367893	0.632107	1.000000	0.000000	
4988000	-10.528286	475	32.523111	63.984625	0.499486	0.500514	1.000000	0.000000	
4989000	-9.357795	483	25.326743	25.782562	0.481589	0.518411	1.000000	0.000000	
4990000	-8.293161	356	8.187358	3.131936	0.376295	0.623705	1.000000	0.000000	
4991000	-9.093063	309	14.743854	18.545671	0.440084	0.559916	1.000000	0.000000	
4992000	-11.345908	250	58.786663	40.998067	0.499913	0.500087	1.000000	0.000000	
4993000	-10.586079	483	46.305231	62.014947	0.499625	0.500375	1.000000	0.000000	
4994000	-8.128301	170	1.762553	6.484760	0.029049	0.970951	1.000000	0.000000	
4995000	-10.171962	331	40.660793	38.218485	0.499245	0.500755	1.000000	0.000000	
4996000	-9.785430	9	24.771447	34.335222	0.495341	0.504659	1.000000	0.000000	
4997000	-8.832936	68	15.067747	20.727339	0.441706	0.558294	1.000000	0.000000	
4998000	-7.553068	313	11.330886	9.801088	0.310090	0.689910	1.000000	0.000000	
4999000	-10.815921	337	46.952754	81.128689	0.499987	0.500013	1.000000	0.000000	
5000000	-9.653655	250	21.527962	9.473938	0.467697	0.532303	1.000000	0.000000	
5001000	-8.449460	374	16.285730	14.868447	0.475629	0.524371	1.000000	0.000000	
5002000	-8.530692	237	12.317771	5.072273	0.332692	0.667308	1.000000	0.000000	
5003000	-9.941617	440	26.582165	37.688884	0.497707	0.502293	1.000000	0.000000	
5004000	-7.982484	438	6.286321	9.923797	0.222109	0.777891	1.000000	0.000000	
5005000	-7.534401	412	4.745398	7.471095	0.157446	0.842554	1.000000	0.000000	
5006000	-8.789311	446	18.212996	23.439769	0.459894	0.540106	1.000000	0.000000	
5007000	-10.747849	429	54.096312	97.151561	0.499990	0.500010	1.000000	0.000000	
5008000	-8.146189	18	8.169042	15.826438	0.244585	0.755415	1.000000	0.000000	
5009000	-10.711792	36	41.339695	20.391427	0.494447	0.505553	1.000000	0.000000	
5010000	-10.340810	259	29.016080	51.035548	0.497760	0.502240	1.000000	0.000000	
5011000	-9.794879	473	29.679425	19.572902	0.482372	0.517628	1.000000	0.000000	
5012000	-7.553555	124	9.217228	4.511385	0.342539	0.657461	1.000000	0.000000	
5013000	-9.015334	272	17.774324	21.001761	0.474756	0.525244	1.000000	0.000000	
5014000	-7.610712	215	8.159413	5.207698	0.329229	0.670771	1.000000	0.000000	
5015000	-8.401568	401	2.692807	3.222951	0.067019	0.932981	1.000000	0.000000	
5016000	-8.366558	341	7.632774	13.247959	0.330460	0.669540	1.000000	0.000000	
5017000	-8.605318	418	8.361696	3.181421	0.280901	0.719099	1.000000	0.000000	
5018000	-7.848090	328	3.293976	3.867696	0.083894	0.916106	1.000000	0.000000	
5019000	-9.222450	132	26.819111	36.564658	0.494291	0.505709	1.000000	0.000000	
5020000	-9.198694	377	18.949898	22.973971	0.476109	0.523891	1.000000	0.000000	
5021000	-7.747762	79	16.989221	8.509149	0.427546	0.572454	1.000000	0.000000	
5022000	-11.495004	136	3.740170	23.311185	0.224925	0.775075	1.000000	0.000000	
5023000	-10.469257	26	37.281984	65.483223	0.499911	0.500089	1.000000	0.000000	
5024000	-10.846547	175	40.962216	74.592272	0.499989	0.500011	1.000000	0.000000	
5025000	-8.715419	186	22.955192	14.121957	0.474275	0.525725	1.000000	0.000000	
5026000	-10.970332	402	77.945813	95.320923	0.499999	0.500001	1.000000	0.000000	
5027000	-10.831734	91	41.662291	69.147293	0.499993	0.500007	1.000000	0.000000	
5028000	-8.501685	363	13.508088	6.072178	0.432686	0.567314	1.000000	0.000000	
5029000	-7.436231	199	5.377852	4.902077	0.242477	0.757523	1.000000	0.000000	
5030000	-7.760814	86	8.124661	9.981608	0.300948	0.699052	1.000000	0.000000	
5031000	-7.937653	402	9.256275	4.478986	0.323430	0.676570	1.000000	0.000000	
5032000	-9.938358	89	23.041200	41.603911	0.495912	0.504088	1.000000	0.000000	
5033000	-9.462578	47	28.592485	31.485262	0.492192	0.507808	1.000000	0.000000	
5034000	-10.757723	61	45.931940	61.293115	0.499324	0.500676	1.000000	0.000000	
5035000	-9.561077	126	27.229333	18.440983	0.489174	0.510826	1.000000	0.000000	
5036000	-10.361469	384	43.862488	62.581440	0.499910	0.500090	1.000000	0.000000	
5037000	-8.327061	445	7.296434	3.010737	0.322240	0.677760	1.000000	0.000000	
5038000	-11.780873	415	22.576829	72.294535	0.499790	0.500210	1.000000	0.000000	
5039000	-7.757851	396	6.593707	4.622113	0.335951	0.664049	1.000000	0.000000	
5040000	-10.642041	264	54.146644	75.719792	0.499997	0.500003	1.000000	0.000000	
5041000	-8.636459	220	12.097379	3.881040	0.372982	0.627018	1.000000	0.000000	
5042000	-7.820024	79	3.190301	8.081471	0.072441	0.927559	1.000000	0.000000	
5043000	-7.706261	125	2.603981	6.083579	0.093728	0.906272	1.000000	0.000000	
5044000	-8.556900	347	10.562687	3.136808	0.429545	0.570455	1.000000	0.000000	
5045000	-8.002459	32	12.963643	4.986280	0.424128	0.575872	1.000000	0.000000	
5046000	-9.661802	427	26.858307	29.539578	0.493661	0.506339	1.000000	0.000000	
5047000	-9.591729	97	24.643925	32.174153	0.497569	0.502431	1.000000	0.000000	
5048000	-9.325761	437	5.083633	16.978113	0.265338	0.734662	1.000000	0.000000	
5049000	-9.551568	361	26.036429	34.639946	0.498008	0.501992	1.000000	0.000000	
5050000	-8.045856	146	10.169226	3.876676	0.341643	0.658357	1.000000	0.000000	
5051000	-9.692524	21	26.746258	26.697455	0.496917	0.503083	1.000000	0.000000	
5052000	-11.263773	495	82.960368	83.658114	0.500000	0.500000	1.000000	0.000000	
5053000	-10.966963	374	74.256080	68.868462	0.500000	0.500000	1.000000	0.000000	
5054000	-8.209402	305	9.877119	11.629066	0.314987	0.685013	1.000000	0.000000	
5055000	-7.467086	66	8.966272	6.706163	0.269983	0.730017	1.000000	0.000000	
5056000	-7.857593	89	14.873773	13.091002	0.438392	0.561608	1.000000	0.000000	
5057000	-7.748384	78	6.678928	6.708690	0.197116	0.802884	1.000000	0.000000	
5058000	-7.753624	457	6.031729	7.245835	0.186878	0.813122	1.000000	0.000000	
5059000	-8.602182	448	8.357065	15.293629	0.406794	0.593206	1.000000	0.000000	
5060000	-9.291514	50	12.886838	23.914681	0.441491	0.558509	1.000000	0.000000	
5061000	-8.285931	281	11.376483	13.117356	0.326393	0.673607	1.000000	0.000000	
5062000	-8.462857	258	11.456339	17.409302	0.410275	0.589725	1.000000	0.000000	
5063000	-7.770934	378	9.679212	2.621884	0.410016	0.589984	1.000000	0.000000	
5064000	-8.195683	431	15.502639	13.726106	0.422678	0.577322	1.000000	0.000000	
5065000	-8.203273	187	12.187952	4.427162	0.349476	0.650524	1.000000	0.000000	
5066000	-10.601074	353	44.305190	54.041656	0.499066	0.500934	1.000000	0.000000	
5067000	-8.345502	72	15.542595	8.426918	0.452354	0.547646	1.000000	0.000000	
5068000	-9.866236	120	19.095934	34.482519	0.496892	0.503108	1.000000	0.000000	
5069000	-10.779151	285	86.361476	97.229083	0.500000	0.500000	1.000000	0.000000	
5070000	-8.550713	18	15.215839	20.349744	0.393743	0.606257	1.000000	0.000000	
5071000	-8.081158	214	3.838244	5.825705	0.088948	0.911052	1.000000	0.000000	
5072000	-8.274500	478	13.045342	12.837342	0.427315	0.572685	1.000000	0.000000	
5073000	-7.653887	357	3.560578	4.204521	0.053211	0.946789	1.000000	0.000000	
5074000	-10.602357	247	33.141499	52.219476	0.498686	0.501314	1.000000	0.000000	
5075000	-8.883967	311	14.892521	15.632636	0.452877	0.547123	1.000000	0.000000	
5076000	-11.206820	59	67.744754	58.396632	0.499978	0.500022	1.000000	0.000000	
5077000	-9.916476	243	36.005554	40.612974	0.499866	0.500134	1.000000	0.000000	
5078000	-8.916974	225	23.116319	19.896085	0.492213	0.507787	1.000000	0.000000	
5079000	-9.055154	137	17.788630	5.709134	0.450161	0.549839	1.000000	0.000000	
5080000	-8.217243	406	13.181839	6.966453	0.441216	0.558784	1.000000	0.000000	
5081000	-11.014820	483	26.700122	3.506899	0.461767	0.538233	1.000000	0.000000	
5082000	-7.433582	199	5.510253	4.753708	0.247808	0.752192	1.000000	0.000000	
5083000	-9.024912	191	20.136369	9.915336	0.395095	0.604905	1.000000	0.000000	
5084000	-8.494204	451	10.381090	14.168123	0.378462	0.621538	1.000000	0.000000	
5085000	-8.205228	432	6.773417	10.474055	0.249729	0.750271	1.000000	0.000000	
5086000	-7.571059	107	8.666518	6.759837	0.335569	0.664431	1.000000	0.000000	
5087000	-7.894739	69	8.795973	7.740849	0.298512	0.701488	1.000000	0.000000	
5088000	-7.728532	117	8.580154	5.636496	0.351565	0.648435	1.000000	0.000000	
5089000	-9.363473	259	15.286461	2.928146	0.413092	0.586908	1.000000	0.000000	
5090000	-8.191690	164	13.443255	4.343607	0.411057	0.588943	1.000000	0.000000	
5091000	-10.147587	183	26.090443	42.658961	0.490825	0.509175	1.000000	0.000000	
5092000	-8.906279	383	11.797518	18.259922	0.442124	0.557876	1.000000	0.000000	
5093000	-9.797714	26	35.395930	33.216641	0.498653	0.501347	1.000000	0.000000	
5094000	-9.728108	208	32.150261	22.004627	0.498449	0.501551	1.000000	0.000000	
5095000	-7.700529	346	7.188581	4.820552	0.254762	0.745238	1.000000	0.000000	
5096000	-8.109035	161	8.075977	3.556155	0.351736	0.648264	1.000000	0.000000	
5097000	-10.835882	253	6.291892	26.923516	0.335341	0.664659	1.000000	0.000000	
5098000	-10.942116	342	77.795704	52.347364	0.499998	0.500002	1.000000	0.000000	
5099000	-10.889682	86	46.624922	85.931185	0.499989	0.500011	1.000000	0.000000	
5100000	-10.636523	132	26.176594	65.835954	0.499072	0.500928	1.000000	0.000000	
5101000	-8.841504	479	12.353347	16.357820	0.423156	0.576844	1.000000	0.000000	
5102000	-10.146130	467	11.492193	31.230899	0.405265	0.594735	1.000000	0.000000	
5103000	-8.147816	77	13.644823	5.698609	0.440660	0.559340	1.000000	0.000000	
5104000	-7.926720	395	7.800314	5.343714	0.256876	0.743124	1.000000	0.000000	
5105000	-8.623693	467	13.212337	18.223735	0.371171	0.628829	1.000000	0.000000	
5106000	-11.248000	343	75.316574	94.858620	0.500000	0.500000	1.000000	0.000000	
5107000	-8.072780	26	14.340755	12.975059	0.435244	0.564756	1.000000	0.000000	
5108000	-10.071958	8	25.312972	41.432680	0.499430	0.500570	1.000000	0.000000	
5109000	-10.781596	166	37.863129	50.973444	0.499020	0.500980	1.000000	0.000000	
5110000	-8.343642	413	6.523612	10.622403	0.239925	0.760075	1.000000	0.000000	
5111000	-7.443051	102	7.159085	8.198948	0.231680	0.768320	1.000000	0.000000	
