Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
825	0.340606	175	0.811429	3.507245	825	0.340606	0.423000	0.423721	
837	0.351254	163	0.779141	3.507245	837	0.351254	0.421000	0.423708	
832	0.353365	168	0.779762	3.507245	832	0.353365	0.425000	0.423714	
826	0.357143	174	0.810345	3.507245	826	0.357143	0.436000	0.423775	
835	0.323353	165	0.806061	3.507245	835	0.323353	0.403000	0.423673	
844	0.336493	156	0.730769	3.507245	844	0.336493	0.398000	0.423547	
837	0.327360	163	0.840491	3.507245	837	0.327360	0.411000	0.423486	
830	0.356627	170	0.788235	3.507245	830	0.356627	0.430000	0.423517	
831	0.387485	169	0.881657	3.507245	831	0.387485	0.471000	0.423747	
823	0.347509	177	0.796610	3.507245	823	0.347509	0.427000	0.423762	
836	0.311005	164	0.780488	3.507245	836	0.311005	0.388000	0.423591	
838	0.356802	162	0.753086	3.507245	838	0.356802	0.421000	0.423579	
824	0.364078	176	0.789773	3.507245	824	0.364078	0.439000	0.423652	
817	0.350061	183	0.841530	3.507245	817	0.350061	0.440000	0.423729	
821	0.384896	179	0.821229	3.507245	821	0.384896	0.463000	0.423914	
826	0.354722	174	0.793103	3.507245	826	0.354722	0.431000	0.423947	
835	0.322156	165	0.769697	3.507245	835	0.322156	0.396000	0.423817	
859	0.301513	141	0.829787	3.507245	859	0.301513	0.376000	0.423595	
852	0.305164	148	0.864865	3.507245	852	0.305164	0.388000	0.423431	
854	0.330211	146	0.808219	3.507245	854	0.330211	0.400000	0.423324	
834	0.328537	166	0.855422	3.507245	834	0.328537	0.416000	0.423290	
846	0.379433	154	0.818182	3.507245	846	0.379433	0.447000	0.423398	
874	0.330664	126	0.880952	3.507245	874	0.330664	0.400000	0.423292	
854	0.330211	146	0.815068	3.507245	854	0.330211	0.401000	0.423192	
856	0.341121	144	0.805556	3.507245	856	0.341121	0.408000	0.423124	
832	0.364183	168	0.821429	3.507245	832	0.364183	0.441000	0.423203	
845	0.378698	155	0.832258	3.507245	845	0.378698	0.449000	0.423318	
846	0.341608	154	0.805195	3.507245	846	0.341608	0.413000	0.423272	
860	0.359302	140	0.850000	3.507245	860	0.359302	0.428000	0.423293	
857	0.339557	143	0.804196	3.507245	857	0.339557	0.406000	0.423217	
792	0.356061	208	0.802885	3.507245	792	0.356061	0.449000	0.423330	
824	0.361650	176	0.795455	3.507245	824	0.361650	0.438000	0.423394	
814	0.313268	186	0.833333	3.507245	814	0.313268	0.410000	0.423336	
828	0.357488	172	0.790698	3.507245	828	0.357488	0.432000	0.423373	
841	0.340071	159	0.836478	3.507245	841	0.340071	0.419000	0.423354	
843	0.361803	157	0.859873	3.507245	843	0.361803	0.440000	0.423426	
826	0.369249	174	0.816092	3.507245	826	0.369249	0.447000	0.423526	
823	0.324423	177	0.853107	3.507245	823	0.324423	0.418000	0.423502	
843	0.345196	157	0.777070	3.507245	843	0.345196	0.413000	0.423458	
847	0.353011	153	0.836601	3.507245	847	0.353011	0.427000	0.423473	
825	0.357576	175	0.782857	3.507245	825	0.357576	0.432000	0.423509	
818	0.342298	182	0.840659	3.507245	818	0.342298	0.433000	0.423548	
835	0.360479	165	0.824242	3.507245	835	0.360479	0.437000	0.423604	
845	0.358580	155	0.800000	3.507245	845	0.358580	0.427000	0.423618	
840	0.367857	160	0.793750	3.507245	840	0.367857	0.436000	0.423669	
841	0.349584	159	0.830189	3.507245	841	0.349584	0.426000	0.423679	
847	0.367178	153	0.869281	3.507245	847	0.367178	0.444000	0.423762	
855	0.367251	145	0.793103	3.507245	855	0.367251	0.429000	0.423783	
834	0.370504	166	0.777108	3.507245	834	0.370504	0.438000	0.423840	
827	0.367594	173	0.832370	3.507245	827	0.367594	0.448000	0.423938	
833	0.360144	167	0.826347	3.507245	833	0.360144	0.438000	0.423994	
832	0.322115	168	0.821429	3.507245	832	0.322115	0.406000	0.423922	
831	0.374248	169	0.804734	3.507245	831	0.374248	0.447000	0.424014	
833	0.358944	167	0.814371	3.507245	833	0.358944	0.435000	0.424058	
842	0.365796	158	0.803797	3.507245	842	0.365796	0.435000	0.424101	
832	0.382212	168	0.815476	3.507245	832	0.382212	0.455000	0.424223	
