Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
811	0.270037	189	0.820106	4.283463	811	0.270037	0.374000	0.361882	
831	0.300842	169	0.786982	4.283463	831	0.300842	0.383000	0.362010	
830	0.245783	170	0.835294	4.283463	830	0.245783	0.346000	0.361913	
808	0.306931	192	0.781250	4.283463	808	0.306931	0.398000	0.362130	
825	0.278788	175	0.760000	4.283463	825	0.278788	0.363000	0.362135	
826	0.223971	174	0.764368	4.283463	826	0.223971	0.318000	0.361874	
827	0.276904	173	0.820809	4.283463	827	0.276904	0.371000	0.361927	
819	0.255189	181	0.734807	4.283463	819	0.255189	0.342000	0.361811	
822	0.298054	178	0.808989	4.283463	822	0.298054	0.389000	0.361969	
814	0.273956	186	0.822581	4.283463	814	0.273956	0.376000	0.362050	
825	0.283636	175	0.794286	4.283463	825	0.283636	0.373000	0.362113	
841	0.318668	159	0.754717	4.283463	841	0.318668	0.388000	0.362261	
824	0.292476	176	0.778409	4.283463	824	0.292476	0.378000	0.362350	
859	0.272410	141	0.780142	4.283463	859	0.272410	0.344000	0.362247	
828	0.327295	172	0.895349	4.283463	828	0.327295	0.425000	0.362599	
853	0.290739	147	0.755102	4.283463	853	0.290739	0.359000	0.362579	
835	0.273054	165	0.884848	4.283463	835	0.273054	0.374000	0.362642	
824	0.276699	176	0.767045	4.283463	824	0.276699	0.363000	0.362644	
830	0.279518	170	0.764706	4.283463	830	0.279518	0.362000	0.362641	
813	0.287823	187	0.812834	4.283463	813	0.287823	0.386000	0.362769	
844	0.273697	156	0.839744	4.283463	844	0.273697	0.362000	0.362764	
838	0.269690	162	0.808642	4.283463	838	0.269690	0.357000	0.362733	
842	0.276722	158	0.867089	4.283463	842	0.276722	0.370000	0.362772	
838	0.247017	162	0.814815	4.283463	838	0.247017	0.339000	0.362645	
851	0.294947	149	0.778523	4.283463	851	0.294947	0.367000	0.362668	
823	0.260024	177	0.824859	4.283463	823	0.260024	0.360000	0.362654	
